genome	S_alg	k	d	M_alg	M_compr_alg	kmer_count	l	o	z	r	S_xz_bytes	M_compr_bytes	enc1_compr_bytes	enc2_xz_bytes	pref
sars-cov-2-pangenome	local	16	3	runs	bzip	5252541	8301425	5530880	2770545	295470	1850924	320676	2171600	2263376	sars-cov-2-pangenome.S_local.k_16.d_3.M_runs.C_bzip
sars-cov-2-pangenome	local	16	3	runs	rrr	5252541	8301425	5530880	2770545	295470	1850924	790963	2641887	2263376	sars-cov-2-pangenome.S_local.k_16.d_3.M_runs.C_rrr
sars-cov-2-pangenome	local	16	3	runs	xz	5252541	8301425	5530880	2770545	295470	1850924	384616	2235540	2263376	sars-cov-2-pangenome.S_local.k_16.d_3.M_runs.C_xz
sars-cov-2-pangenome	local	16	3	runsapprox	EliasFano	5252541	8301425	5589845	2711580	335409	1850924	466408	2317332	2303124	sars-cov-2-pangenome.S_local.k_16.d_3.M_runsapprox.C_EliasFano
sars-cov-2-pangenome	local	16	3	runsapprox	bzip	5252541	8301425	5589845	2711580	335409	1850924	371834	2222758	2303124	sars-cov-2-pangenome.S_local.k_16.d_3.M_runsapprox.C_bzip
sars-cov-2-pangenome	local	16	3	runsapprox	rrr	5252541	8301425	5589845	2711580	335409	1850924	790451	2641375	2303124	sars-cov-2-pangenome.S_local.k_16.d_3.M_runsapprox.C_rrr
sars-cov-2-pangenome	local	16	3	runsapprox	xz	5252541	8301425	5589845	2711580	335409	1850924	428596	2279520	2303124	sars-cov-2-pangenome.S_local.k_16.d_3.M_runsapprox.C_xz
sars-cov-2-pangenome	local	16	3	zeros	EliasFano	5252541	8301425	5252541	3048884	372234	1850916	502792	2353708	2324104	sars-cov-2-pangenome.S_local.k_16.d_3.M_zeros.C_EliasFano
sars-cov-2-pangenome	local	16	3	zeros	bzip	5252541	8301425	5252541	3048884	372234	1850916	338859	2189775	2324104	sars-cov-2-pangenome.S_local.k_16.d_3.M_zeros.C_bzip
sars-cov-2-pangenome	local	16	3	zeros	rrr	5252541	8301425	5252541	3048884	372234	1850916	808235	2659151	2324104	sars-cov-2-pangenome.S_local.k_16.d_3.M_zeros.C_rrr
sars-cov-2-pangenome	local	16	3	zeros	xz	5252541	8301425	5252541	3048884	372234	1850916	402640	2253556	2324104	sars-cov-2-pangenome.S_local.k_16.d_3.M_zeros.C_xz
sars-cov-2-pangenome	local	16	4	default	EliasFano	5252541	8135347	5252541	2882806	409206	1817992	536616	2354608	2326328	sars-cov-2-pangenome.S_local.k_16.d_4.M_default.C_EliasFano
sars-cov-2-pangenome	local	16	4	default	bzip	5252541	8135347	5252541	2882806	409206	1817992	393564	2211556	2326328	sars-cov-2-pangenome.S_local.k_16.d_4.M_default.C_bzip
sars-cov-2-pangenome	local	16	4	default	rrr	5252541	8135347	5252541	2882806	409206	1817992	759763	2577755	2326328	sars-cov-2-pangenome.S_local.k_16.d_4.M_default.C_rrr
sars-cov-2-pangenome	local	16	4	default	xz	5252541	8135347	5252541	2882806	409206	1817992	437932	2255924	2326328	sars-cov-2-pangenome.S_local.k_16.d_4.M_default.C_xz
sars-cov-2-pangenome	local	16	4	ones	EliasFano	5252541	8135347	5621447	2513900	355636	1817992	483688	2301680	2286012	sars-cov-2-pangenome.S_local.k_16.d_4.M_ones.C_EliasFano
sars-cov-2-pangenome	local	16	4	ones	bzip	5252541	8135347	5621447	2513900	355636	1817992	407408	2225400	2286012	sars-cov-2-pangenome.S_local.k_16.d_4.M_ones.C_bzip
sars-cov-2-pangenome	local	16	4	ones	rrr	5252541	8135347	5621447	2513900	355636	1817992	732283	2550275	2286012	sars-cov-2-pangenome.S_local.k_16.d_4.M_ones.C_rrr
sars-cov-2-pangenome	local	16	4	ones	xz	5252541	8135347	5621447	2513900	355636	1817992	446696	2264688	2286012	sars-cov-2-pangenome.S_local.k_16.d_4.M_ones.C_xz
sars-cov-2-pangenome	local	16	4	runs	EliasFano	5252541	8135347	5573949	2561398	323096	1818000	451544	2269544	2256712	sars-cov-2-pangenome.S_local.k_16.d_4.M_runs.C_EliasFano
sars-cov-2-pangenome	local	16	4	runs	bzip	5252541	8135347	5573949	2561398	323096	1818000	367257	2185257	2256712	sars-cov-2-pangenome.S_local.k_16.d_4.M_runs.C_bzip
sars-cov-2-pangenome	local	16	4	runs	rrr	5252541	8135347	5573949	2561398	323096	1818000	732043	2550043	2256712	sars-cov-2-pangenome.S_local.k_16.d_4.M_runs.C_rrr
sars-cov-2-pangenome	local	16	4	runs	xz	5252541	8135347	5573949	2561398	323096	1818000	415368	2233368	2256712	sars-cov-2-pangenome.S_local.k_16.d_4.M_runs.C_xz
sars-cov-2-pangenome	local	16	4	runsapprox	EliasFano	5252541	8135347	5621447	2513900	355636	1818000	483688	2301688	2286020	sars-cov-2-pangenome.S_local.k_16.d_4.M_runsapprox.C_EliasFano
sars-cov-2-pangenome	local	16	4	runsapprox	bzip	5252541	8135347	5621447	2513900	355636	1818000	407408	2225408	2286020	sars-cov-2-pangenome.S_local.k_16.d_4.M_runsapprox.C_bzip
sars-cov-2-pangenome	local	16	4	runsapprox	rrr	5252541	8135347	5621447	2513900	355636	1818000	732283	2550283	2286020	sars-cov-2-pangenome.S_local.k_16.d_4.M_runsapprox.C_rrr
sars-cov-2-pangenome	local	16	4	runsapprox	xz	5252541	8135347	5621447	2513900	355636	1818000	446704	2264704	2286020	sars-cov-2-pangenome.S_local.k_16.d_4.M_runsapprox.C_xz
sars-cov-2-pangenome	local	16	4	zeros	EliasFano	5252541	8135347	5252541	2882806	410743	1817992	538136	2356128	2328120	sars-cov-2-pangenome.S_local.k_16.d_4.M_zeros.C_EliasFano
sars-cov-2-pangenome	local	16	4	zeros	bzip	5252541	8135347	5252541	2882806	410743	1817992	396917	2214909	2328120	sars-cov-2-pangenome.S_local.k_16.d_4.M_zeros.C_bzip
sars-cov-2-pangenome	local	16	4	zeros	rrr	5252541	8135347	5252541	2882806	410743	1817992	759603	2577595	2328120	sars-cov-2-pangenome.S_local.k_16.d_4.M_zeros.C_rrr
sars-cov-2-pangenome	local	16	4	zeros	xz	5252541	8135347	5252541	2882806	410743	1817992	440668	2258660	2328120	sars-cov-2-pangenome.S_local.k_16.d_4.M_zeros.C_xz
sars-cov-2-pangenome	local	16	5	default	EliasFano	5252541	8142713	5252541	2890172	468730	1828400	596456	2424856	2400340	sars-cov-2-pangenome.S_local.k_16.d_5.M_default.C_EliasFano
sars-cov-2-pangenome	local	16	5	default	bzip	5252541	8142713	5252541	2890172	468730	1828400	460740	2289140	2400340	sars-cov-2-pangenome.S_local.k_16.d_5.M_default.C_bzip
sars-cov-2-pangenome	local	16	5	default	rrr	5252541	8142713	5252541	2890172	468730	1828400	738603	2567003	2400340	sars-cov-2-pangenome.S_local.k_16.d_5.M_default.C_rrr
sars-cov-2-pangenome	local	16	5	default	xz	5252541	8142713	5252541	2890172	468730	1828400	488500	2316900	2400340	sars-cov-2-pangenome.S_local.k_16.d_5.M_default.C_xz
sars-cov-2-pangenome	local	16	5	ones	EliasFano	5252541	8142713	5668010	2474703	404025	1828400	531616	2360016	2348168	sars-cov-2-pangenome.S_local.k_16.d_5.M_ones.C_EliasFano
sars-cov-2-pangenome	local	16	5	ones	bzip	5252541	8142713	5668010	2474703	404025	1828400	460307	2288707	2348168	sars-cov-2-pangenome.S_local.k_16.d_5.M_ones.C_bzip
sars-cov-2-pangenome	local	16	5	ones	rrr	5252541	8142713	5668010	2474703	404025	1828400	705251	2533651	2348168	sars-cov-2-pangenome.S_local.k_16.d_5.M_ones.C_rrr
sars-cov-2-pangenome	local	16	5	ones	xz	5252541	8142713	5668010	2474703	404025	1828400	486872	2315272	2348168	sars-cov-2-pangenome.S_local.k_16.d_5.M_ones.C_xz
sars-cov-2-pangenome	local	16	5	runs	EliasFano	5252541	8142713	5622086	2520627	372556	1828408	500528	2328936	2323024	sars-cov-2-pangenome.S_local.k_16.d_5.M_runs.C_EliasFano
sars-cov-2-pangenome	local	16	5	runs	bzip	5252541	8142713	5622086	2520627	372556	1828408	427089	2255497	2323024	sars-cov-2-pangenome.S_local.k_16.d_5.M_runs.C_bzip
sars-cov-2-pangenome	local	16	5	runs	rrr	5252541	8142713	5622086	2520627	372556	1828408	704835	2533243	2323024	sars-cov-2-pangenome.S_local.k_16.d_5.M_runs.C_rrr
sars-cov-2-pangenome	local	16	5	runs	xz	5252541	8142713	5622086	2520627	372556	1828408	461600	2290008	2323024	sars-cov-2-pangenome.S_local.k_16.d_5.M_runs.C_xz
sars-cov-2-pangenome	local	16	5	runsapprox	EliasFano	5252541	8142713	5668010	2474703	404025	1828408	531616	2360024	2348176	sars-cov-2-pangenome.S_local.k_16.d_5.M_runsapprox.C_EliasFano
sars-cov-2-pangenome	local	16	5	runsapprox	bzip	5252541	8142713	5668010	2474703	404025	1828408	460307	2288715	2348176	sars-cov-2-pangenome.S_local.k_16.d_5.M_runsapprox.C_bzip
sars-cov-2-pangenome	local	16	5	runsapprox	rrr	5252541	8142713	5668010	2474703	404025	1828408	705251	2533659	2348176	sars-cov-2-pangenome.S_local.k_16.d_5.M_runsapprox.C_rrr
sars-cov-2-pangenome	local	16	5	runsapprox	xz	5252541	8142713	5668010	2474703	404025	1828408	486880	2315288	2348176	sars-cov-2-pangenome.S_local.k_16.d_5.M_runsapprox.C_xz
sars-cov-2-pangenome	local	16	5	zeros	EliasFano	5252541	8142713	5252541	2890172	469118	1828400	596728	2425128	2400664	sars-cov-2-pangenome.S_local.k_16.d_5.M_zeros.C_EliasFano
sars-cov-2-pangenome	local	16	5	zeros	bzip	5252541	8142713	5252541	2890172	469118	1828400	461138	2289538	2400664	sars-cov-2-pangenome.S_local.k_16.d_5.M_zeros.C_bzip
sars-cov-2-pangenome	local	16	5	zeros	rrr	5252541	8142713	5252541	2890172	469118	1828400	738563	2566963	2400664	sars-cov-2-pangenome.S_local.k_16.d_5.M_zeros.C_rrr
sars-cov-2-pangenome	local	16	5	zeros	xz	5252541	8142713	5252541	2890172	469118	1828400	488988	2317388	2400664	sars-cov-2-pangenome.S_local.k_16.d_5.M_zeros.C_xz
sars-cov-2-pangenome	global	17	na	default	EliasFano	5659041	7226808	5659041	1567767	299505	1551084	413456	1964540	1979240	sars-cov-2-pangenome.S_global.k_17.d_na.M_default.C_EliasFano
sars-cov-2-pangenome	global	17	na	default	bzip	5659041	7226808	5659041	1567767	299505	1551084	395950	1947034	1979240	sars-cov-2-pangenome.S_global.k_17.d_na.M_default.C_bzip
sars-cov-2-pangenome	global	17	na	default	rrr	5659041	7226808	5659041	1567767	299505	1551084	683755	2234839	1979240	sars-cov-2-pangenome.S_global.k_17.d_na.M_default.C_rrr
sars-cov-2-pangenome	global	17	na	default	xz	5659041	7226808	5659041	1567767	299505	1551084	440748	1991832	1979240	sars-cov-2-pangenome.S_global.k_17.d_na.M_default.C_xz
sars-cov-2-pangenome	global	17	na	ones	EliasFano	5659041	7226808	5985444	1241364	263382	1551084	377768	1928852	1899612	sars-cov-2-pangenome.S_global.k_17.d_na.M_ones.C_EliasFano
sars-cov-2-pangenome	global	17	na	ones	bzip	5659041	7226808	5985444	1241364	263382	1551084	354364	1905448	1899612	sars-cov-2-pangenome.S_global.k_17.d_na.M_ones.C_bzip
sars-cov-2-pangenome	global	17	na	ones	rrr	5659041	7226808	5985444	1241364	263382	1551084	598619	2149703	1899612	sars-cov-2-pangenome.S_global.k_17.d_na.M_ones.C_rrr
sars-cov-2-pangenome	global	17	na	ones	xz	5659041	7226808	5985444	1241364	263382	1551084	401752	1952836	1899612	sars-cov-2-pangenome.S_global.k_17.d_na.M_ones.C_xz
sars-cov-2-pangenome	global	17	na	runs	EliasFano	5659041	7226808	5958502	1268306	245309	1551092	359912	1911004	1884684	sars-cov-2-pangenome.S_global.k_17.d_na.M_runs.C_EliasFano
sars-cov-2-pangenome	global	17	na	runs	bzip	5659041	7226808	5958502	1268306	245309	1551092	330062	1881154	1884684	sars-cov-2-pangenome.S_global.k_17.d_na.M_runs.C_bzip
sars-cov-2-pangenome	global	17	na	runs	rrr	5659041	7226808	5958502	1268306	245309	1551092	605587	2156679	1884684	sars-cov-2-pangenome.S_global.k_17.d_na.M_runs.C_rrr
sars-cov-2-pangenome	global	17	na	runs	xz	5659041	7226808	5958502	1268306	245309	1551092	384948	1936040	1884684	sars-cov-2-pangenome.S_global.k_17.d_na.M_runs.C_xz
sars-cov-2-pangenome	global	17	na	runsapprox	EliasFano	5659041	7226808	5985444	1241364	263382	1551092	377768	1928860	1899620	sars-cov-2-pangenome.S_global.k_17.d_na.M_runsapprox.C_EliasFano
sars-cov-2-pangenome	global	17	na	runsapprox	bzip	5659041	7226808	5985444	1241364	263382	1551092	354364	1905456	1899620	sars-cov-2-pangenome.S_global.k_17.d_na.M_runsapprox.C_bzip
sars-cov-2-pangenome	global	17	na	runsapprox	rrr	5659041	7226808	5985444	1241364	263382	1551092	598619	2149711	1899620	sars-cov-2-pangenome.S_global.k_17.d_na.M_runsapprox.C_rrr
sars-cov-2-pangenome	global	17	na	runsapprox	xz	5659041	7226808	5985444	1241364	263382	1551092	401760	1952852	1899620	sars-cov-2-pangenome.S_global.k_17.d_na.M_runsapprox.C_xz
sars-cov-2-pangenome	global	17	na	zeros	EliasFano	5659041	7226808	5659041	1567767	357361	1551084	470616	2021700	2028224	sars-cov-2-pangenome.S_global.k_17.d_na.M_zeros.C_EliasFano
sars-cov-2-pangenome	global	17	na	zeros	bzip	5659041	7226808	5659041	1567767	357361	1551084	452757	2003841	2028224	sars-cov-2-pangenome.S_global.k_17.d_na.M_zeros.C_bzip
sars-cov-2-pangenome	global	17	na	zeros	rrr	5659041	7226808	5659041	1567767	357361	1551084	682923	2234007	2028224	sars-cov-2-pangenome.S_global.k_17.d_na.M_zeros.C_rrr
sars-cov-2-pangenome	global	17	na	zeros	xz	5659041	7226808	5659041	1567767	357361	1551084	480096	2031180	2028224	sars-cov-2-pangenome.S_global.k_17.d_na.M_zeros.C_xz
sars-cov-2-pangenome	local	17	1	default	EliasFano	5659041	10451121	5659041	4792080	299505	2201612	460648	2662260	2631228	sars-cov-2-pangenome.S_local.k_17.d_1.M_default.C_EliasFano
sars-cov-2-pangenome	local	17	1	default	bzip	5659041	10451121	5659041	4792080	299505	2201612	203945	2405557	2631228	sars-cov-2-pangenome.S_local.k_17.d_1.M_default.C_bzip
sars-cov-2-pangenome	local	17	1	default	rrr	5659041	10451121	5659041	4792080	299505	2201612	1166059	3367671	2631228	sars-cov-2-pangenome.S_local.k_17.d_1.M_default.C_rrr
sars-cov-2-pangenome	local	17	1	default	xz	5659041	10451121	5659041	4792080	299505	2201612	308832	2510444	2631228	sars-cov-2-pangenome.S_local.k_17.d_1.M_default.C_xz
sars-cov-2-pangenome	local	17	1	ones	EliasFano	5659041	10451121	6133862	4317259	400655	2201612	565832	2767444	2787796	sars-cov-2-pangenome.S_local.k_17.d_1.M_ones.C_EliasFano
sars-cov-2-pangenome	local	17	1	ones	bzip	5659041	10451121	6133862	4317259	400655	2201612	406961	2608573	2787796	sars-cov-2-pangenome.S_local.k_17.d_1.M_ones.C_bzip
sars-cov-2-pangenome	local	17	1	ones	rrr	5659041	10451121	6133862	4317259	400655	2201612	1163195	3364807	2787796	sars-cov-2-pangenome.S_local.k_17.d_1.M_ones.C_rrr
sars-cov-2-pangenome	local	17	1	ones	xz	5659041	10451121	6133862	4317259	400655	2201612	503732	2705344	2787796	sars-cov-2-pangenome.S_local.k_17.d_1.M_ones.C_xz
sars-cov-2-pangenome	local	17	1	runs	EliasFano	5659041	10451121	5976350	4474771	298359	2201620	459208	2660828	2680192	sars-cov-2-pangenome.S_local.k_17.d_1.M_runs.C_EliasFano
sars-cov-2-pangenome	local	17	1	runs	bzip	5659041	10451121	5976350	4474771	298359	2201620	306349	2507969	2680192	sars-cov-2-pangenome.S_local.k_17.d_1.M_runs.C_bzip
sars-cov-2-pangenome	local	17	1	runs	rrr	5659041	10451121	5976350	4474771	298359	2201620	1166323	3367943	2680192	sars-cov-2-pangenome.S_local.k_17.d_1.M_runs.C_rrr
sars-cov-2-pangenome	local	17	1	runs	xz	5659041	10451121	5976350	4474771	298359	2201620	397700	2599320	2680192	sars-cov-2-pangenome.S_local.k_17.d_1.M_runs.C_xz
sars-cov-2-pangenome	local	17	1	runsapprox	EliasFano	5659041	10451121	6133862	4317259	400655	2201620	565832	2767452	2787804	sars-cov-2-pangenome.S_local.k_17.d_1.M_runsapprox.C_EliasFano
sars-cov-2-pangenome	local	17	1	runsapprox	bzip	5659041	10451121	6133862	4317259	400655	2201620	406961	2608581	2787804	sars-cov-2-pangenome.S_local.k_17.d_1.M_runsapprox.C_bzip
sars-cov-2-pangenome	local	17	1	runsapprox	rrr	5659041	10451121	6133862	4317259	400655	2201620	1163195	3364815	2787804	sars-cov-2-pangenome.S_local.k_17.d_1.M_runsapprox.C_rrr
sars-cov-2-pangenome	local	17	1	runsapprox	xz	5659041	10451121	6133862	4317259	400655	2201620	503740	2705360	2787804	sars-cov-2-pangenome.S_local.k_17.d_1.M_runsapprox.C_xz
sars-cov-2-pangenome	local	17	1	zeros	EliasFano	5659041	10451121	5659041	4792080	353498	2201612	519240	2720852	2718800	sars-cov-2-pangenome.S_local.k_17.d_1.M_zeros.C_EliasFano
sars-cov-2-pangenome	local	17	1	zeros	bzip	5659041	10451121	5659041	4792080	353498	2201612	316299	2517911	2718800	sars-cov-2-pangenome.S_local.k_17.d_1.M_zeros.C_bzip
sars-cov-2-pangenome	local	17	1	zeros	rrr	5659041	10451121	5659041	4792080	353498	2201612	1158979	3360591	2718800	sars-cov-2-pangenome.S_local.k_17.d_1.M_zeros.C_rrr
sars-cov-2-pangenome	local	17	1	zeros	xz	5659041	10451121	5659041	4792080	353498	2201612	415508	2617120	2718800	sars-cov-2-pangenome.S_local.k_17.d_1.M_zeros.C_xz
sars-cov-2-pangenome	local	17	2	default	EliasFano	5659041	9456407	5659041	3797366	329156	1999108	479016	2478124	2448032	sars-cov-2-pangenome.S_local.k_17.d_2.M_default.C_EliasFano
sars-cov-2-pangenome	local	17	2	default	bzip	5659041	9456407	5659041	3797366	329156	1999108	264448	2263556	2448032	sars-cov-2-pangenome.S_local.k_17.d_2.M_default.C_bzip
sars-cov-2-pangenome	local	17	2	default	rrr	5659041	9456407	5659041	3797366	329156	1999108	984915	2984023	2448032	sars-cov-2-pangenome.S_local.k_17.d_2.M_default.C_rrr
sars-cov-2-pangenome	local	17	2	default	xz	5659041	9456407	5659041	3797366	329156	1999108	354484	2353592	2448032	sars-cov-2-pangenome.S_local.k_17.d_2.M_default.C_xz
sars-cov-2-pangenome	local	17	2	ones	EliasFano	5659041	9456407	5997229	3459178	340716	1999108	490440	2489548	2491176	sars-cov-2-pangenome.S_local.k_17.d_2.M_ones.C_EliasFano
sars-cov-2-pangenome	local	17	2	ones	bzip	5659041	9456407	5997229	3459178	340716	1999108	364182	2363290	2491176	sars-cov-2-pangenome.S_local.k_17.d_2.M_ones.C_bzip
sars-cov-2-pangenome	local	17	2	ones	rrr	5659041	9456407	5997229	3459178	340716	1999108	976267	2975375	2491176	sars-cov-2-pangenome.S_local.k_17.d_2.M_ones.C_rrr
sars-cov-2-pangenome	local	17	2	ones	xz	5659041	9456407	5997229	3459178	340716	1999108	444776	2443884	2491176	sars-cov-2-pangenome.S_local.k_17.d_2.M_ones.C_xz
sars-cov-2-pangenome	local	17	2	runs	EliasFano	5659041	9456407	5914543	3541864	285890	1999116	436272	2435388	2432604	sars-cov-2-pangenome.S_local.k_17.d_2.M_runs.C_EliasFano
sars-cov-2-pangenome	local	17	2	runs	bzip	5659041	9456407	5914543	3541864	285890	1999116	297989	2297105	2432604	sars-cov-2-pangenome.S_local.k_17.d_2.M_runs.C_bzip
sars-cov-2-pangenome	local	17	2	runs	rrr	5659041	9456407	5914543	3541864	285890	1999116	978419	2977535	2432604	sars-cov-2-pangenome.S_local.k_17.d_2.M_runs.C_rrr
sars-cov-2-pangenome	local	17	2	runs	xz	5659041	9456407	5914543	3541864	285890	1999116	380052	2379168	2432604	sars-cov-2-pangenome.S_local.k_17.d_2.M_runs.C_xz
sars-cov-2-pangenome	local	17	2	runsapprox	EliasFano	5659041	9456407	5997229	3459178	340716	1999116	490440	2489556	2491184	sars-cov-2-pangenome.S_local.k_17.d_2.M_runsapprox.C_EliasFano
sars-cov-2-pangenome	local	17	2	runsapprox	bzip	5659041	9456407	5997229	3459178	340716	1999116	364182	2363298	2491184	sars-cov-2-pangenome.S_local.k_17.d_2.M_runsapprox.C_bzip
sars-cov-2-pangenome	local	17	2	runsapprox	rrr	5659041	9456407	5997229	3459178	340716	1999116	976267	2975383	2491184	sars-cov-2-pangenome.S_local.k_17.d_2.M_runsapprox.C_rrr
sars-cov-2-pangenome	local	17	2	runsapprox	xz	5659041	9456407	5997229	3459178	340716	1999116	444784	2443900	2491184	sars-cov-2-pangenome.S_local.k_17.d_2.M_runsapprox.C_xz
sars-cov-2-pangenome	local	17	2	zeros	EliasFano	5659041	9456407	5659041	3797366	344294	1999108	493968	2493076	2472752	sars-cov-2-pangenome.S_local.k_17.d_2.M_zeros.C_EliasFano
sars-cov-2-pangenome	local	17	2	zeros	bzip	5659041	9456407	5659041	3797366	344294	1999108	296917	2296025	2472752	sars-cov-2-pangenome.S_local.k_17.d_2.M_zeros.C_bzip
sars-cov-2-pangenome	local	17	2	zeros	rrr	5659041	9456407	5659041	3797366	344294	1999108	982963	2982071	2472752	sars-cov-2-pangenome.S_local.k_17.d_2.M_zeros.C_rrr
sars-cov-2-pangenome	local	17	2	zeros	xz	5659041	9456407	5659041	3797366	344294	1999108	387028	2386136	2472752	sars-cov-2-pangenome.S_local.k_17.d_2.M_zeros.C_xz
sars-cov-2-pangenome	local	17	3	default	EliasFano	5659041	8948102	5659041	3289061	353708	1889520	495008	2384528	2360360	sars-cov-2-pangenome.S_local.k_17.d_3.M_default.C_EliasFano
sars-cov-2-pangenome	local	17	3	default	bzip	5659041	8948102	5659041	3289061	353708	1889520	318136	2207656	2360360	sars-cov-2-pangenome.S_local.k_17.d_3.M_default.C_bzip
sars-cov-2-pangenome	local	17	3	default	rrr	5659041	8948102	5659041	3289061	353708	1889520	881555	2771075	2360360	sars-cov-2-pangenome.S_local.k_17.d_3.M_default.C_rrr
sars-cov-2-pangenome	local	17	3	default	xz	5659041	8948102	5659041	3289061	353708	1889520	390892	2280412	2360360	sars-cov-2-pangenome.S_local.k_17.d_3.M_default.C_xz
sars-cov-2-pangenome	local	17	3	ones	EliasFano	5659041	8948102	5977423	2970679	321403	1889520	463088	2352608	2345592	sars-cov-2-pangenome.S_local.k_17.d_3.M_ones.C_EliasFano
sars-cov-2-pangenome	local	17	3	ones	bzip	5659041	8948102	5977423	2970679	321403	1889520	355875	2245395	2345592	sars-cov-2-pangenome.S_local.k_17.d_3.M_ones.C_bzip
sars-cov-2-pangenome	local	17	3	ones	rrr	5659041	8948102	5977423	2970679	321403	1889520	863843	2753363	2345592	sars-cov-2-pangenome.S_local.k_17.d_3.M_ones.C_rrr
sars-cov-2-pangenome	local	17	3	ones	xz	5659041	8948102	5977423	2970679	321403	1889520	424796	2314316	2345592	sars-cov-2-pangenome.S_local.k_17.d_3.M_ones.C_xz
sars-cov-2-pangenome	local	17	3	runs	EliasFano	5659041	8948102	5927657	3020445	287850	1889528	429936	2319464	2311676	sars-cov-2-pangenome.S_local.k_17.d_3.M_runs.C_EliasFano
sars-cov-2-pangenome	local	17	3	runs	bzip	5659041	8948102	5927657	3020445	287850	1889528	312868	2202396	2311676	sars-cov-2-pangenome.S_local.k_17.d_3.M_runs.C_bzip
sars-cov-2-pangenome	local	17	3	runs	rrr	5659041	8948102	5927657	3020445	287850	1889528	864419	2753947	2311676	sars-cov-2-pangenome.S_local.k_17.d_3.M_runs.C_rrr
sars-cov-2-pangenome	local	17	3	runs	xz	5659041	8948102	5927657	3020445	287850	1889528	385428	2274956	2311676	sars-cov-2-pangenome.S_local.k_17.d_3.M_runs.C_xz
sars-cov-2-pangenome	local	17	3	runsapprox	EliasFano	5659041	8948102	5977423	2970679	321403	1889528	463088	2352616	2345600	sars-cov-2-pangenome.S_local.k_17.d_3.M_runsapprox.C_EliasFano
