pref	genome	S_alg	k	d	M_alg	real(s)	sys(s)	user(s)	percent_CPU	max_RAM(kb)	FS_inputs	FS_outputs	elapsed_time_alt(s)
sars-cov-2.590k.k63.S_local.k_20.d_5.M_ones	sars-cov-2.590k.k63	local	20	5	ones	0.25	0.00	0.24	98%	21160	3168	0	0.254982
sars-cov-2.590k.k63.S_local.k_20.d_5.M_runs	sars-cov-2.590k.k63	local	20	5	runs	0.87	0.05	0.81	99%	137968	0	0	0.874914
sars-cov-2.590k.k63.S_local.k_20.d_5.M_runsapprox	sars-cov-2.590k.k63	local	20	5	runsapprox	0.80	0.05	0.74	99%	137968	0	0	0.803771
sars-cov-2.590k.k63.S_local.k_20.d_5.M_zeros	sars-cov-2.590k.k63	local	20	5	zeros	0.26	0.00	0.25	100%	21160	0	0	0.264158
sars-cov-2.590k.k63.S_global.k_21.d_na.M_default	sars-cov-2.590k.k63	global	21	na	default	0.02	0.00	0.02	84%	1628	1152	0	0.041084
sars-cov-2.590k.k63.S_global.k_21.d_na.M_ones	sars-cov-2.590k.k63	global	21	na	ones	0.26	0.00	0.25	99%	21160	0	0	0.264925
sars-cov-2.590k.k63.S_global.k_21.d_na.M_runs	sars-cov-2.590k.k63	global	21	na	runs	0.85	0.05	0.80	99%	138128	0	0	0.863142
sars-cov-2.590k.k63.S_global.k_21.d_na.M_runsapprox	sars-cov-2.590k.k63	global	21	na	runsapprox	0.85	0.07	0.78	99%	138128	0	0	0.859098
sars-cov-2.590k.k63.S_global.k_21.d_na.M_zeros	sars-cov-2.590k.k63	global	21	na	zeros	0.23	0.01	0.22	99%	21160	0	0	0.240672
sars-cov-2.590k.k63.S_local.k_21.d_1.M_default	sars-cov-2.590k.k63	local	21	1	default	0.02	0.00	0.01	84%	1632	1352	0	0.044264
sars-cov-2.590k.k63.S_local.k_21.d_1.M_ones	sars-cov-2.590k.k63	local	21	1	ones	0.28	0.00	0.28	98%	21160	3632	0	0.292417
sars-cov-2.590k.k63.S_local.k_21.d_1.M_runs	sars-cov-2.590k.k63	local	21	1	runs	0.93	0.03	0.89	99%	137284	0	0	0.9428
sars-cov-2.590k.k63.S_local.k_21.d_1.M_runsapprox	sars-cov-2.590k.k63	local	21	1	runsapprox	0.92	0.06	0.85	99%	137284	0	0	0.927753
sars-cov-2.590k.k63.S_local.k_21.d_1.M_zeros	sars-cov-2.590k.k63	local	21	1	zeros	0.27	0.01	0.26	99%	21160	0	0	0.283333
sars-cov-2.590k.k63.S_local.k_21.d_2.M_default	sars-cov-2.590k.k63	local	21	2	default	0.02	0.00	0.02	85%	1632	1296	0	0.0464
sars-cov-2.590k.k63.S_local.k_21.d_2.M_ones	sars-cov-2.590k.k63	local	21	2	ones	0.29	0.01	0.27	98%	21160	3472	0	0.300872
sars-cov-2.590k.k63.S_local.k_21.d_2.M_runs	sars-cov-2.590k.k63	local	21	2	runs	0.86	0.05	0.81	99%	137324	0	0	0.870638
sars-cov-2.590k.k63.S_local.k_21.d_2.M_runsapprox	sars-cov-2.590k.k63	local	21	2	runsapprox	0.84	0.05	0.79	99%	137324	0	0	0.852815
sars-cov-2.590k.k63.S_local.k_21.d_2.M_zeros	sars-cov-2.590k.k63	local	21	2	zeros	0.26	0.01	0.24	99%	21160	0	0	0.26899
sars-cov-2.590k.k63.S_local.k_21.d_3.M_default	sars-cov-2.590k.k63	local	21	3	default	0.02	0.00	0.01	83%	1628	1272	0	0.039673
sars-cov-2.590k.k63.S_local.k_21.d_3.M_ones	sars-cov-2.590k.k63	local	21	3	ones	0.26	0.00	0.25	98%	21160	3400	0	0.269285
sars-cov-2.590k.k63.S_local.k_21.d_3.M_runs	sars-cov-2.590k.k63	local	21	3	runs	0.94	0.03	0.89	99%	137412	0	0	0.943994
sars-cov-2.590k.k63.S_local.k_21.d_3.M_runsapprox	sars-cov-2.590k.k63	local	21	3	runsapprox	0.84	0.05	0.79	99%	137412	0	0	0.849115
sars-cov-2.590k.k63.S_local.k_21.d_3.M_zeros	sars-cov-2.590k.k63	local	21	3	zeros	0.28	0.00	0.28	100%	21160	0	0	0.293081
sars-cov-2.590k.k63.S_local.k_21.d_4.M_default	sars-cov-2.590k.k63	local	21	4	default	0.02	0.00	0.01	84%	1632	1256	0	0.042366
sars-cov-2.590k.k63.S_local.k_21.d_4.M_ones	sars-cov-2.590k.k63	local	21	4	ones	0.28	0.00	0.27	98%	21160	3352	0	0.292127
sars-cov-2.590k.k63.S_local.k_21.d_4.M_runs	sars-cov-2.590k.k63	local	21	4	runs	0.92	0.05	0.86	99%	137516	0	0	0.926165
sars-cov-2.590k.k63.S_local.k_21.d_4.M_runsapprox	sars-cov-2.590k.k63	local	21	4	runsapprox	0.84	0.07	0.76	99%	137516	0	0	0.847358
sars-cov-2.590k.k63.S_local.k_21.d_4.M_zeros	sars-cov-2.590k.k63	local	21	4	zeros	0.25	0.01	0.23	99%	21160	0	0	0.255691
sars-cov-2.590k.k63.S_local.k_21.d_5.M_default	sars-cov-2.590k.k63	local	21	5	default	0.02	0.00	0.02	80%	1628	1248	0	0.041807
sars-cov-2.590k.k63.S_local.k_21.d_5.M_ones	sars-cov-2.590k.k63	local	21	5	ones	0.36	0.01	0.33	98%	21160	3328	0	0.366652
sars-cov-2.590k.k63.S_local.k_21.d_5.M_runs	sars-cov-2.590k.k63	local	21	5	runs	0.85	0.05	0.79	99%	137848	0	0	0.858184
sars-cov-2.590k.k63.S_local.k_21.d_5.M_runsapprox	sars-cov-2.590k.k63	local	21	5	runsapprox	0.91	0.06	0.85	99%	137848	0	0	0.923772
sars-cov-2.590k.k63.S_local.k_21.d_5.M_zeros	sars-cov-2.590k.k63	local	21	5	zeros	0.28	0.01	0.27	99%	21160	0	0	0.289805
sars-cov-2.590k.k63.S_global.k_22.d_na.M_default	sars-cov-2.590k.k63	global	22	na	default	0.02	0.00	0.01	78%	1632	1208	0	0.03812
sars-cov-2.590k.k63.S_global.k_22.d_na.M_ones	sars-cov-2.590k.k63	global	22	na	ones	0.27	0.00	0.27	99%	21160	0	0	0.281542
sars-cov-2.590k.k63.S_global.k_22.d_na.M_runs	sars-cov-2.590k.k63	global	22	na	runs	0.84	0.03	0.80	99%	138820	0	0	0.852067
sars-cov-2.590k.k63.S_global.k_22.d_na.M_runsapprox	sars-cov-2.590k.k63	global	22	na	runsapprox	0.92	0.07	0.85	99%	138820	0	0	0.931114
sars-cov-2.590k.k63.S_global.k_22.d_na.M_zeros	sars-cov-2.590k.k63	global	22	na	zeros	0.27	0.01	0.26	99%	21160	0	0	0.28296
sars-cov-2.590k.k63.S_local.k_22.d_1.M_default	sars-cov-2.590k.k63	local	22	1	default	0.03	0.00	0.02	71%	1632	1448	0	0.055618
sars-cov-2.590k.k63.S_local.k_22.d_1.M_ones	sars-cov-2.590k.k63	local	22	1	ones	0.33	0.00	0.32	98%	21160	3880	0	0.340952
sars-cov-2.590k.k63.S_local.k_22.d_1.M_runs	sars-cov-2.590k.k63	local	22	1	runs	0.94	0.03	0.89	99%	138564	0	0	0.944649
sars-cov-2.590k.k63.S_local.k_22.d_1.M_runsapprox	sars-cov-2.590k.k63	local	22	1	runsapprox	0.95	0.06	0.89	99%	137928	0	0	0.957998
sars-cov-2.590k.k63.S_local.k_22.d_1.M_zeros	sars-cov-2.590k.k63	local	22	1	zeros	0.29	0.00	0.29	99%	21160	0	0	0.303089
sars-cov-2.590k.k63.S_local.k_22.d_2.M_default	sars-cov-2.590k.k63	local	22	2	default	0.02	0.00	0.02	88%	1628	1376	0	0.043523
sars-cov-2.590k.k63.S_local.k_22.d_2.M_ones	sars-cov-2.590k.k63	local	22	2	ones	0.32	0.01	0.31	99%	21160	3680	0	0.334308
sars-cov-2.590k.k63.S_local.k_22.d_2.M_runs	sars-cov-2.590k.k63	local	22	2	runs	0.92	0.04	0.87	99%	137972	0	0	0.92852
sars-cov-2.590k.k63.S_local.k_22.d_2.M_runsapprox	sars-cov-2.590k.k63	local	22	2	runsapprox	1.04	0.08	0.96	99%	137972	0	0	1.052387
sars-cov-2.590k.k63.S_local.k_22.d_2.M_zeros	sars-cov-2.590k.k63	local	22	2	zeros	0.28	0.01	0.26	99%	21160	0	0	0.285144
sars-cov-2.590k.k63.S_local.k_22.d_3.M_default	sars-cov-2.590k.k63	local	22	3	default	0.03	0.00	0.02	78%	1632	1344	0	0.04932
sars-cov-2.590k.k63.S_local.k_22.d_3.M_ones	sars-cov-2.590k.k63	local	22	3	ones	0.30	0.00	0.30	99%	21160	3576	0	0.310117
sars-cov-2.590k.k63.S_local.k_22.d_3.M_runs	sars-cov-2.590k.k63	local	22	3	runs	0.91	0.05	0.85	99%	138128	0	0	0.91421
sars-cov-2.590k.k63.S_local.k_22.d_3.M_runsapprox	sars-cov-2.590k.k63	local	22	3	runsapprox	0.89	0.04	0.85	99%	138128	0	0	0.899121
sars-cov-2.590k.k63.S_local.k_22.d_3.M_zeros	sars-cov-2.590k.k63	local	22	3	zeros	0.27	0.00	0.26	99%	21160	0	0	0.277262
sars-cov-2.590k.k63.S_local.k_22.d_4.M_default	sars-cov-2.590k.k63	local	22	4	default	0.02	0.00	0.01	80%	1628	1328	0	0.042022
sars-cov-2.590k.k63.S_local.k_22.d_4.M_ones	sars-cov-2.590k.k63	local	22	4	ones	0.30	0.00	0.29	99%	21160	3536	0	0.309457
sars-cov-2.590k.k63.S_local.k_22.d_4.M_runs	sars-cov-2.590k.k63	local	22	4	runs	0.90	0.03	0.85	99%	138276	0	0	0.905322
sars-cov-2.590k.k63.S_local.k_22.d_4.M_runsapprox	sars-cov-2.590k.k63	local	22	4	runsapprox	0.97	0.02	0.94	99%	138276	0	0	0.978401
sars-cov-2.590k.k63.S_local.k_22.d_4.M_zeros	sars-cov-2.590k.k63	local	22	4	zeros	0.30	0.01	0.29	99%	21160	0	0	0.313721
sars-cov-2.590k.k63.S_local.k_22.d_5.M_default	sars-cov-2.590k.k63	local	22	5	default	0.02	0.00	0.01	84%	1632	1312	0	0.040028
sars-cov-2.590k.k63.S_local.k_22.d_5.M_ones	sars-cov-2.590k.k63	local	22	5	ones	0.30	0.00	0.29	99%	21160	3504	0	0.309304
sars-cov-2.590k.k63.S_local.k_22.d_5.M_runs	sars-cov-2.590k.k63	local	22	5	runs	0.89	0.07	0.82	99%	138424	0	0	0.901359
sars-cov-2.590k.k63.S_local.k_22.d_5.M_runsapprox	sars-cov-2.590k.k63	local	22	5	runsapprox	0.89	0.03	0.85	99%	138424	0	0	0.897025
sars-cov-2.590k.k63.S_local.k_22.d_5.M_zeros	sars-cov-2.590k.k63	local	22	5	zeros	0.28	0.01	0.27	99%	21160	0	0	0.290991
sars-cov-2.590k.k63.S_global.k_23.d_na.M_default	sars-cov-2.590k.k63	global	23	na	default	0.02	0.00	0.01	84%	1632	1264	0	0.039827
sars-cov-2.590k.k63.S_global.k_23.d_na.M_ones	sars-cov-2.590k.k63	global	23	na	ones	0.29	0.00	0.28	99%	21160	0	0	0.295716
sars-cov-2.590k.k63.S_global.k_23.d_na.M_runs	sars-cov-2.590k.k63	global	23	na	runs	0.97	0.06	0.90	99%	143416	0	0	0.981175
sars-cov-2.590k.k63.S_global.k_23.d_na.M_runsapprox	sars-cov-2.590k.k63	global	23	na	runsapprox	0.91	0.05	0.84	99%	143416	0	0	0.914683
sars-cov-2.590k.k63.S_global.k_23.d_na.M_zeros	sars-cov-2.590k.k63	global	23	na	zeros	0.25	0.00	0.25	99%	21160	0	0	0.263027
sars-cov-2.590k.k63.S_local.k_23.d_1.M_default	sars-cov-2.590k.k63	local	23	1	default	0.02	0.00	0.01	81%	1632	1512	0	0.045524
sars-cov-2.590k.k63.S_local.k_23.d_1.M_ones	sars-cov-2.590k.k63	local	23	1	ones	0.34	0.01	0.32	99%	21160	4072	0	0.351367
sars-cov-2.590k.k63.S_local.k_23.d_1.M_runs	sars-cov-2.590k.k63	local	23	1	runs	0.99	0.03	0.95	99%	142924	0	0	0.996899
sars-cov-2.590k.k63.S_local.k_23.d_1.M_runsapprox	sars-cov-2.590k.k63	local	23	1	runsapprox	1.05	0.05	0.99	99%	142288	0	0	1.059493
sars-cov-2.590k.k63.S_local.k_23.d_1.M_zeros	sars-cov-2.590k.k63	local	23	1	zeros	0.33	0.01	0.32	100%	21160	0	0	0.340502
sars-cov-2.590k.k63.S_local.k_23.d_2.M_default	sars-cov-2.590k.k63	local	23	2	default	0.02	0.00	0.02	84%	1632	1432	0	0.042122
sars-cov-2.590k.k63.S_local.k_23.d_2.M_ones	sars-cov-2.590k.k63	local	23	2	ones	0.29	0.01	0.28	99%	21160	3840	0	0.302192
sars-cov-2.590k.k63.S_local.k_23.d_2.M_runs	sars-cov-2.590k.k63	local	23	2	runs	0.95	0.08	0.87	99%	142340	0	0	0.958301
sars-cov-2.590k.k63.S_local.k_23.d_2.M_runsapprox	sars-cov-2.590k.k63	local	23	2	runsapprox	0.94	0.06	0.87	99%	142340	0	0	0.949791
sars-cov-2.590k.k63.S_local.k_23.d_2.M_zeros	sars-cov-2.590k.k63	local	23	2	zeros	0.29	0.02	0.27	99%	21160	0	0	0.301993
sars-cov-2.590k.k63.S_local.k_23.d_3.M_default	sars-cov-2.590k.k63	local	23	3	default	0.02	0.00	0.02	85%	1632	1400	0	0.044653
sars-cov-2.590k.k63.S_local.k_23.d_3.M_ones	sars-cov-2.590k.k63	local	23	3	ones	0.33	0.00	0.32	99%	21160	3752	0	0.339094
sars-cov-2.590k.k63.S_local.k_23.d_3.M_runs	sars-cov-2.590k.k63	local	23	3	runs	0.96	0.05	0.90	99%	142464	0	0	0.968653
sars-cov-2.590k.k63.S_local.k_23.d_3.M_runsapprox	sars-cov-2.590k.k63	local	23	3	runsapprox	0.94	0.04	0.89	99%	142464	0	0	0.948379
sars-cov-2.590k.k63.S_local.k_23.d_3.M_zeros	sars-cov-2.590k.k63	local	23	3	zeros	0.32	0.01	0.30	99%	21160	0	0	0.328549
sars-cov-2.590k.k63.S_local.k_23.d_4.M_default	sars-cov-2.590k.k63	local	23	4	default	0.02	0.00	0.01	81%	1632	1384	0	0.044796
sars-cov-2.590k.k63.S_local.k_23.d_4.M_ones	sars-cov-2.590k.k63	local	23	4	ones	0.32	0.00	0.31	99%	21160	3704	0	0.326021
sars-cov-2.590k.k63.S_local.k_23.d_4.M_runs	sars-cov-2.590k.k63	local	23	4	runs	0.96	0.06	0.89	99%	142584	0	0	0.967699
sars-cov-2.590k.k63.S_local.k_23.d_4.M_runsapprox	sars-cov-2.590k.k63	local	23	4	runsapprox	0.94	0.04	0.89	99%	142584	0	0	0.947176
sars-cov-2.590k.k63.S_local.k_23.d_4.M_zeros	sars-cov-2.590k.k63	local	23	4	zeros	0.32	0.00	0.31	99%	21160	0	0	0.325702
sars-cov-2.590k.k63.S_local.k_23.d_5.M_default	sars-cov-2.590k.k63	local	23	5	default	0.02	0.00	0.01	84%	1628	1368	0	0.043578
sars-cov-2.590k.k63.S_local.k_23.d_5.M_ones	sars-cov-2.590k.k63	local	23	5	ones	0.32	0.00	0.30	98%	21160	3672	0	0.324008
sars-cov-2.590k.k63.S_local.k_23.d_5.M_runs	sars-cov-2.590k.k63	local	23	5	runs	0.95	0.05	0.89	99%	142936	0	0	0.95986
sars-cov-2.590k.k63.S_local.k_23.d_5.M_runsapprox	sars-cov-2.590k.k63	local	23	5	runsapprox	1.00	0.03	0.96	99%	142936	0	0	1.013092
sars-cov-2.590k.k63.S_local.k_23.d_5.M_zeros	sars-cov-2.590k.k63	local	23	5	zeros	0.28	0.00	0.27	99%	21160	0	0	0.28592
sars-cov-2.590k.k63.S_global.k_31.d_na.M_default	sars-cov-2.590k.k63	global	31	na	default	0.03	0.00	0.02	87%	1628	1728	0	0.053051
sars-cov-2.590k.k63.S_global.k_31.d_na.M_ones	sars-cov-2.590k.k63	global	31	na	ones	0.55	0.02	0.52	99%	38052	0	0	0.557731
sars-cov-2.590k.k63.S_global.k_31.d_na.M_runs	sars-cov-2.590k.k63	global	31	na	runs	1.66	0.05	1.60	99%	223652	0	0	1.666162
sars-cov-2.590k.k63.S_global.k_31.d_na.M_runsapprox	sars-cov-2.590k.k63	global	31	na	runsapprox	1.64	0.05	1.58	99%	223652	0	0	1.643709
sars-cov-2.590k.k63.S_global.k_31.d_na.M_zeros	sars-cov-2.590k.k63	global	31	na	zeros	0.54	0.01	0.52	99%	38052	0	0	0.545697
sars-cov-2.590k.k63.S_local.k_31.d_1.M_default	sars-cov-2.590k.k63	local	31	1	default	0.03	0.00	0.02	74%	1632	2064	0	0.06096
sars-cov-2.590k.k63.S_local.k_31.d_1.M_ones	sars-cov-2.590k.k63	local	31	1	ones	0.66	0.01	0.64	99%	38052	0	0	0.672402
sars-cov-2.590k.k63.S_local.k_31.d_1.M_runs	sars-cov-2.590k.k63	local	31	1	runs	1.65	0.05	1.59	99%	221640	5688	0	1.660181
sars-cov-2.590k.k63.S_local.k_31.d_1.M_runsapprox	sars-cov-2.590k.k63	local	31	1	runsapprox	1.69	0.05	1.63	99%	221640	0	0	1.700552
sars-cov-2.590k.k63.S_local.k_31.d_1.M_zeros	sars-cov-2.590k.k63	local	31	1	zeros	0.57	0.01	0.55	99%	38052	0	0	0.577105
sars-cov-2.590k.k63.S_local.k_31.d_2.M_default	sars-cov-2.590k.k63	local	31	2	default	0.03	0.00	0.02	88%	1628	1960	0	0.056843
sars-cov-2.590k.k63.S_local.k_31.d_2.M_ones	sars-cov-2.590k.k63	local	31	2	ones	0.63	0.00	0.62	99%	38056	5088	0	0.638992
sars-cov-2.590k.k63.S_local.k_31.d_2.M_runs	sars-cov-2.590k.k63	local	31	2	runs	1.66	0.06	1.60	99%	221668	0	0	1.668202
sars-cov-2.590k.k63.S_local.k_31.d_2.M_runsapprox	sars-cov-2.590k.k63	local	31	2	runsapprox	1.64	0.08	1.55	99%	221668	0	0	1.647798
sars-cov-2.590k.k63.S_local.k_31.d_2.M_zeros	sars-cov-2.590k.k63	local	31	2	zeros	0.53	0.00	0.53	99%	38056	304	0	0.543361
sars-cov-2.590k.k63.S_local.k_31.d_3.M_default	sars-cov-2.590k.k63	local	31	3	default	0.03	0.00	0.02	78%	1632	1912	0	0.049538
sars-cov-2.590k.k63.S_local.k_31.d_3.M_ones	sars-cov-2.590k.k63	local	31	3	ones	0.62	0.00	0.61	99%	38056	5240	0	0.630287
sars-cov-2.590k.k63.S_local.k_31.d_3.M_runs	sars-cov-2.590k.k63	local	31	3	runs	1.71	0.07	1.63	99%	222052	0	0	1.718074
sars-cov-2.590k.k63.S_local.k_31.d_3.M_runsapprox	sars-cov-2.590k.k63	local	31	3	runsapprox	1.68	0.06	1.61	99%	221580	0	0	1.689399
sars-cov-2.590k.k63.S_local.k_31.d_3.M_zeros	sars-cov-2.590k.k63	local	31	3	zeros	0.58	0.00	0.57	99%	38056	0	0	0.585052
sars-cov-2.590k.k63.S_local.k_31.d_4.M_default	sars-cov-2.590k.k63	local	31	4	default	0.04	0.00	0.02	76%	1632	1880	0	0.063396
sars-cov-2.590k.k63.S_local.k_31.d_4.M_ones	sars-cov-2.590k.k63	local	31	4	ones	0.58	0.02	0.55	99%	38056	5168	0	0.584513
sars-cov-2.590k.k63.S_local.k_31.d_4.M_runs	sars-cov-2.590k.k63	local	31	4	runs	1.59	0.05	1.54	99%	222300	0	0	1.601077
sars-cov-2.590k.k63.S_local.k_31.d_4.M_runsapprox	sars-cov-2.590k.k63	local	31	4	runsapprox	1.64	0.07	1.56	99%	221768	0	0	1.648508
sars-cov-2.590k.k63.S_local.k_31.d_4.M_zeros	sars-cov-2.590k.k63	local	31	4	zeros	0.57	0.01	0.56	99%	38056	0	0	0.582783
sars-cov-2.590k.k63.S_local.k_31.d_5.M_default	sars-cov-2.590k.k63	local	31	5	default	0.03	0.00	0.03	83%	1632	1864	0	0.05663
sars-cov-2.590k.k63.S_local.k_31.d_5.M_ones	sars-cov-2.590k.k63	local	31	5	ones	0.58	0.00	0.57	99%	38056	5120	0	0.585975
sars-cov-2.590k.k63.S_local.k_31.d_5.M_runs	sars-cov-2.590k.k63	local	31	5	runs	1.59	0.05	1.53	99%	222212	0	0	1.597722
sars-cov-2.590k.k63.S_local.k_31.d_5.M_runsapprox	sars-cov-2.590k.k63	local	31	5	runsapprox	1.67	0.05	1.61	99%	222212	0	0	1.674921
sars-cov-2.590k.k63.S_local.k_31.d_5.M_zeros	sars-cov-2.590k.k63	local	31	5	zeros	0.58	0.02	0.56	99%	38056	0	0	0.592286
sars-cov-2.590k.k63.S_global.k_61.d_na.M_default	sars-cov-2.590k.k63	global	61	na	default	0.05	0.00	0.03	88%	1620	3688	0	0.080296
sars-cov-2.590k.k63.S_global.k_61.d_na.M_ones	sars-cov-2.590k.k63	global	61	na	ones	1.79	0.03	1.75	99%	137964	0	0	1.79699
sars-cov-2.590k.k63.S_global.k_61.d_na.M_runs	sars-cov-2.590k.k63	global	61	na	runs	6.49	0.18	6.30	99%	587152	0	0	6.495666
sars-cov-2.590k.k63.S_global.k_61.d_na.M_runsapprox	sars-cov-2.590k.k63	global	61	na	runsapprox	5.98	0.15	5.82	99%	586772	0	0	5.98501
sars-cov-2.590k.k63.S_global.k_61.d_na.M_zeros	sars-cov-2.590k.k63	global	61	na	zeros	1.72	0.03	1.68	99%	137964	0	0	1.730449
sars-cov-2.590k.k63.S_local.k_61.d_1.M_default	sars-cov-2.590k.k63	local	61	1	default	0.07	0.01	0.05	88%	1620	4560	0	0.104153
sars-cov-2.590k.k63.S_local.k_61.d_1.M_ones	sars-cov-2.590k.k63	local	61	1	ones	2.31	0.02	2.28	99%	137964	0	0	2.31579
sars-cov-2.590k.k63.S_local.k_61.d_1.M_runs	sars-cov-2.590k.k63	local	61	1	runs	5.70	0.14	5.54	99%	579028	0	0	5.708415
sars-cov-2.590k.k63.S_local.k_61.d_1.M_runsapprox	sars-cov-2.590k.k63	local	61	1	runsapprox	5.99	0.12	5.86	99%	578344	12880	0	6.001112
sars-cov-2.590k.k63.S_local.k_61.d_1.M_zeros	sars-cov-2.590k.k63	local	61	1	zeros	2.09	0.03	2.05	99%	137964	0	0	2.097057
sars-cov-2.590k.k63.S_local.k_61.d_2.M_default	sars-cov-2.590k.k63	local	61	2	default	0.07	0.00	0.06	88%	1620	4328	0	0.103329
sars-cov-2.590k.k63.S_local.k_61.d_2.M_ones	sars-cov-2.590k.k63	local	61	2	ones	2.26	0.03	2.23	99%	137964	0	0	2.273628
sars-cov-2.590k.k63.S_local.k_61.d_2.M_runs	sars-cov-2.590k.k63	local	61	2	runs	5.56	0.12	5.42	99%	578356	0	0	5.566515
sars-cov-2.590k.k63.S_local.k_61.d_2.M_runsapprox	sars-cov-2.590k.k63	local	61	2	runsapprox	6.83	0.24	6.58	99%	578596	12224	0	6.840911
sars-cov-2.590k.k63.S_local.k_61.d_2.M_zeros	sars-cov-2.590k.k63	local	61	2	zeros	1.90	0.03	1.87	99%	137964	0	0	1.912994
sars-cov-2.590k.k63.S_local.k_61.d_3.M_default	sars-cov-2.590k.k63	local	61	3	default	0.06	0.00	0.04	87%	1616	4200	0	0.095025
sars-cov-2.590k.k63.S_local.k_61.d_3.M_ones	sars-cov-2.590k.k63	local	61	3	ones	2.20	0.02	2.17	99%	137960	11856	0	2.21208
sars-cov-2.590k.k63.S_local.k_61.d_3.M_runs	sars-cov-2.590k.k63	local	61	3	runs	5.69	0.11	5.57	99%	578596	0	0	5.696082
sars-cov-2.590k.k63.S_local.k_61.d_3.M_runsapprox	sars-cov-2.590k.k63	local	61	3	runsapprox	5.75	0.17	5.56	99%	578520	0	0	5.759262
sars-cov-2.590k.k63.S_local.k_61.d_3.M_zeros	sars-cov-2.590k.k63	local	61	3	zeros	1.96	0.02	1.94	99%	137960	0	0	1.97095
sars-cov-2.590k.k63.S_local.k_61.d_4.M_default	sars-cov-2.590k.k63	local	61	4	default	0.06	0.00	0.05	88%	1620	4136	0	0.093655
sars-cov-2.590k.k63.S_local.k_61.d_4.M_ones	sars-cov-2.590k.k63	local	61	4	ones	2.22	0.02	2.19	99%	137960	11680	0	2.225963
sars-cov-2.590k.k63.S_local.k_61.d_4.M_runs	sars-cov-2.590k.k63	local	61	4	runs	5.95	0.16	5.78	99%	578704	0	0	5.956817
sars-cov-2.590k.k63.S_local.k_61.d_4.M_runsapprox	sars-cov-2.590k.k63	local	61	4	runsapprox	5.37	0.13	5.23	99%	578800	0	0	5.380485
sars-cov-2.590k.k63.S_local.k_61.d_4.M_zeros	sars-cov-2.590k.k63	local	61	4	zeros	1.83	0.03	1.79	99%	137960	0	0	1.837645
sars-cov-2.590k.k63.S_local.k_61.d_5.M_default	sars-cov-2.590k.k63	local	61	5	default	0.06	0.00	0.04	86%	1620	4080	0	0.093164
sars-cov-2.590k.k63.S_local.k_61.d_5.M_ones	sars-cov-2.590k.k63	local	61	5	ones	2.16	0.03	2.12	99%	137960	11536	0	2.172971
sars-cov-2.590k.k63.S_local.k_61.d_5.M_runs	sars-cov-2.590k.k63	local	61	5	runs	5.93	0.16	5.76	99%	578988	0	0	5.937456
sars-cov-2.590k.k63.S_local.k_61.d_5.M_runsapprox	sars-cov-2.590k.k63	local	61	5	runsapprox	5.30	0.13	5.15	99%	578988	0	0	5.30766
sars-cov-2.590k.k63.S_local.k_61.d_5.M_zeros	sars-cov-2.590k.k63	local	61	5	zeros	1.80	0.02	1.77	99%	137960	0	0	1.813196
spneumo_pangenome-616.k63.S_global.k_61.d_na.M_default	spneumo_pangenome-616.k63	global	61	na	default	0.18	0.01	0.15	91%	1620	13520	0	0.248462
spneumo_pangenome-616.k63.S_global.k_61.d_na.M_ones	spneumo_pangenome-616.k63	global	61	na	ones	8.05	0.09	7.94	99%	540276	0	0	8.058503
spneumo_pangenome-616.k63.S_global.k_61.d_na.M_runs	spneumo_pangenome-616.k63	global	61	na	runs	21.16	0.43	20.70	99%	2273592	0	0	21.168365
spneumo_pangenome-616.k63.S_global.k_61.d_na.M_runsapprox	spneumo_pangenome-616.k63	global	61	na	runsapprox	21.31	0.59	20.69	99%	2273592	0	0	21.32363
spneumo_pangenome-616.k63.S_global.k_61.d_na.M_zeros	spneumo_pangenome-616.k63	global	61	na	zeros	7.85	0.11	7.72	99%	540276	0	0	7.861329
spneumo_pangenome-616.k63.S_local.k_61.d_1.M_default	spneumo_pangenome-616.k63	local	61	1	default	0.23	0.01	0.20	91%	1620	16312	0	0.313532
spneumo_pangenome-616.k63.S_local.k_61.d_1.M_ones	spneumo_pangenome-616.k63	local	61	1	ones	9.29	0.08	9.20	99%	540276	0	0	9.303022
spneumo_pangenome-616.k63.S_local.k_61.d_1.M_runs	spneumo_pangenome-616.k63	local	61	1	runs	24.38	0.44	23.91	99%	2235240	224	0	24.385717
spneumo_pangenome-616.k63.S_local.k_61.d_1.M_runsapprox	spneumo_pangenome-616.k63	local	61	1	runsapprox	22.84	0.43	22.37	99%	2235100	45112	0	22.845091
spneumo_pangenome-616.k63.S_local.k_61.d_1.M_zeros	spneumo_pangenome-616.k63	local	61	1	zeros	8.29	0.07	8.21	99%	540276	0	0	8.294536
spneumo_pangenome-616.k63.S_local.k_61.d_2.M_default	spneumo_pangenome-616.k63	local	61	2	default	0.20	0.01	0.17	91%	1620	16104	0	0.289399
spneumo_pangenome-616.k63.S_local.k_61.d_2.M_ones	spneumo_pangenome-616.k63	local	61	2	ones	9.20	0.07	9.11	99%	540276	0	0	9.211493
spneumo_pangenome-616.k63.S_local.k_61.d_2.M_runs	spneumo_pangenome-616.k63	local	61	2	runs	23.08	0.40	22.64	99%	2235152	0	0	23.089086
spneumo_pangenome-616.k63.S_local.k_61.d_2.M_runsapprox	spneumo_pangenome-616.k63	local	61	2	runsapprox	22.64	0.44	22.17	99%	2235152	44536	0	22.646443
