pref	genome	S_alg	k	d	M_alg	real(s)	sys(s)	user(s)	percent_CPU	max_RAM(kb)	FS_inputs	FS_outputs	elapsed_time_alt(s)
spneumo-pangenome.S_prophasm.k_13.d_na.M_runsapprox	spneumo-pangenome	prophasm	13	na	runsapprox	8.30	0.18	8.10	99%	585952	0	0	8.306954
spneumo-pangenome.S_prophasm.k_13.d_na.M_zeros	spneumo-pangenome	prophasm	13	na	zeros	2.61	0.03	2.57	99%	72280	0	0	2.61654
spneumo-pangenome.S_eulertigs.k_14.d_na.M_default	spneumo-pangenome	eulertigs	14	na	default	0.51	0.04	0.76	156%	60912	0	0	0.539948
spneumo-pangenome.S_eulertigs.k_14.d_na.M_ones	spneumo-pangenome	eulertigs	14	na	ones	3.92	0.02	3.89	99%	72276	0	0	3.92912
spneumo-pangenome.S_eulertigs.k_14.d_na.M_runs	spneumo-pangenome	eulertigs	14	na	runs	20.30	0.34	19.94	99%	663404	0	0	20.313094
spneumo-pangenome.S_eulertigs.k_14.d_na.M_runsapprox	spneumo-pangenome	eulertigs	14	na	runsapprox	9.90	0.42	9.45	99%	620796	0	0	9.904137
spneumo-pangenome.S_eulertigs.k_14.d_na.M_zeros	spneumo-pangenome	eulertigs	14	na	zeros	3.29	0.03	3.25	99%	72276	0	0	3.297882
spneumo-pangenome.S_greedytigs.k_14.d_na.M_default	spneumo-pangenome	greedytigs	14	na	default	0.22	0.05	0.25	132%	37092	0	0	0.247475
spneumo-pangenome.S_greedytigs.k_14.d_na.M_ones	spneumo-pangenome	greedytigs	14	na	ones	2.39	0.02	2.36	99%	72280	0	0	2.401448
spneumo-pangenome.S_greedytigs.k_14.d_na.M_runs	spneumo-pangenome	greedytigs	14	na	runs	7.49	0.19	7.29	99%	639144	0	0	7.500609
spneumo-pangenome.S_greedytigs.k_14.d_na.M_runsapprox	spneumo-pangenome	greedytigs	14	na	runsapprox	9.01	0.42	8.57	99%	639360	0	0	9.013633
spneumo-pangenome.S_greedytigs.k_14.d_na.M_zeros	spneumo-pangenome	greedytigs	14	na	zeros	3.25	0.03	3.21	99%	72280	0	0	3.263778
spneumo-pangenome.S_prophasm.k_14.d_na.M_default	spneumo-pangenome	prophasm	14	na	default	0.58	0.06	0.81	150%	60664	0	0	0.613564
spneumo-pangenome.S_prophasm.k_14.d_na.M_ones	spneumo-pangenome	prophasm	14	na	ones	3.55	0.02	3.52	99%	72280	0	0	3.563197
spneumo-pangenome.S_prophasm.k_14.d_na.M_runs	spneumo-pangenome	prophasm	14	na	runs	25.78	0.32	25.42	99%	666596	0	0	25.784934
spneumo-pangenome.S_prophasm.k_14.d_na.M_runsapprox	spneumo-pangenome	prophasm	14	na	runsapprox	10.37	0.46	9.89	99%	621276	0	0	10.375312
spneumo-pangenome.S_prophasm.k_14.d_na.M_zeros	spneumo-pangenome	prophasm	14	na	zeros	2.93	0.03	2.90	99%	72280	0	0	2.943394
spneumo-pangenome.S_eulertigs.k_15.d_na.M_default	spneumo-pangenome	eulertigs	15	na	default	0.39	0.04	0.57	156%	51616	0	0	0.411529
spneumo-pangenome.S_eulertigs.k_15.d_na.M_ones	spneumo-pangenome	eulertigs	15	na	ones	2.85	0.03	2.81	99%	141088	0	0	2.862776
spneumo-pangenome.S_eulertigs.k_15.d_na.M_runs	spneumo-pangenome	eulertigs	15	na	runs	9.11	0.40	8.70	99%	835360	0	0	9.1171
spneumo-pangenome.S_eulertigs.k_15.d_na.M_runsapprox	spneumo-pangenome	eulertigs	15	na	runsapprox	6.79	0.20	6.57	99%	835396	0	0	6.792963
spneumo-pangenome.S_eulertigs.k_15.d_na.M_zeros	spneumo-pangenome	eulertigs	15	na	zeros	2.85	0.03	2.81	99%	141088	0	0	2.855132
spneumo-pangenome.S_greedytigs.k_15.d_na.M_default	spneumo-pangenome	greedytigs	15	na	default	0.20	0.02	0.27	147%	36932	0	0	0.219232
spneumo-pangenome.S_greedytigs.k_15.d_na.M_ones	spneumo-pangenome	greedytigs	15	na	ones	2.59	0.01	2.57	99%	141088	0	0	2.596939
spneumo-pangenome.S_greedytigs.k_15.d_na.M_runs	spneumo-pangenome	greedytigs	15	na	runs	6.95	0.23	6.71	99%	857228	0	0	6.956154
spneumo-pangenome.S_greedytigs.k_15.d_na.M_runsapprox	spneumo-pangenome	greedytigs	15	na	runsapprox	8.37	0.39	7.97	99%	857408	0	0	8.383147
spneumo-pangenome.S_greedytigs.k_15.d_na.M_zeros	spneumo-pangenome	greedytigs	15	na	zeros	2.63	0.04	2.59	99%	141088	0	0	2.642545
spneumo-pangenome.S_matchtigs.k_15.d_na.M_default	spneumo-pangenome	matchtigs	15	na	default	0.20	0.03	0.26	146%	36932	0	0	0.22566
spneumo-pangenome.S_matchtigs.k_15.d_na.M_ones	spneumo-pangenome	matchtigs	15	na	ones	2.51	0.04	2.46	99%	141088	0	0	2.517597
spneumo-pangenome.S_matchtigs.k_15.d_na.M_runs	spneumo-pangenome	matchtigs	15	na	runs	7.67	0.40	7.26	99%	845068	0	0	7.679893
spneumo-pangenome.S_matchtigs.k_15.d_na.M_runsapprox	spneumo-pangenome	matchtigs	15	na	runsapprox	7.71	0.42	7.27	99%	845096	0	0	7.714975
spneumo-pangenome.S_matchtigs.k_15.d_na.M_zeros	spneumo-pangenome	matchtigs	15	na	zeros	2.41	0.04	2.37	99%	141088	0	0	2.421172
spneumo-pangenome.S_prophasm.k_15.d_na.M_default	spneumo-pangenome	prophasm	15	na	default	0.51	0.03	0.71	145%	53004	0	0	0.541351
spneumo-pangenome.S_prophasm.k_15.d_na.M_ones	spneumo-pangenome	prophasm	15	na	ones	2.91	0.02	2.89	99%	141088	0	0	2.920586
spneumo-pangenome.S_prophasm.k_15.d_na.M_runs	spneumo-pangenome	prophasm	15	na	runs	7.70	0.25	7.44	99%	835532	0	0	7.711585
spneumo-pangenome.S_prophasm.k_15.d_na.M_runsapprox	spneumo-pangenome	prophasm	15	na	runsapprox	7.26	0.18	7.06	99%	835532	0	0	7.267944
spneumo-pangenome.S_prophasm.k_15.d_na.M_zeros	spneumo-pangenome	prophasm	15	na	zeros	2.73	0.03	2.69	99%	141088	0	0	2.740202
spneumo-pangenome.S_eulertigs.k_16.d_na.M_default	spneumo-pangenome	eulertigs	16	na	default	0.32	0.02	0.48	154%	49076	0	0	0.348623
spneumo-pangenome.S_eulertigs.k_16.d_na.M_ones	spneumo-pangenome	eulertigs	16	na	ones	2.77	0.05	2.71	99%	141088	0	0	2.774739
spneumo-pangenome.S_eulertigs.k_16.d_na.M_runs	spneumo-pangenome	eulertigs	16	na	runs	7.91	0.41	7.49	99%	849236	0	0	7.91945
spneumo-pangenome.S_eulertigs.k_16.d_na.M_runsapprox	spneumo-pangenome	eulertigs	16	na	runsapprox	8.16	0.39	7.75	99%	849252	0	0	8.167096
spneumo-pangenome.S_eulertigs.k_16.d_na.M_zeros	spneumo-pangenome	eulertigs	16	na	zeros	2.88	0.05	2.82	99%	141088	0	0	2.890618
spneumo-pangenome.S_greedytigs.k_16.d_na.M_default	spneumo-pangenome	greedytigs	16	na	default	0.20	0.02	0.29	152%	37988	0	0	0.224398
spneumo-pangenome.S_greedytigs.k_16.d_na.M_ones	spneumo-pangenome	greedytigs	16	na	ones	2.64	0.02	2.61	99%	141088	0	0	2.647945
spneumo-pangenome.S_greedytigs.k_16.d_na.M_runs	spneumo-pangenome	greedytigs	16	na	runs	7.11	0.25	6.85	99%	869508	0	0	7.119576
spneumo-pangenome.S_greedytigs.k_16.d_na.M_runsapprox	spneumo-pangenome	greedytigs	16	na	runsapprox	8.58	0.49	8.07	99%	869608	0	0	8.586237
spneumo-pangenome.S_greedytigs.k_16.d_na.M_zeros	spneumo-pangenome	greedytigs	16	na	zeros	2.97	0.02	2.94	99%	141088	0	0	2.980288
spneumo-pangenome.S_matchtigs.k_16.d_na.M_default	spneumo-pangenome	matchtigs	16	na	default	0.21	0.03	0.29	152%	38184	0	0	0.22723
spneumo-pangenome.S_matchtigs.k_16.d_na.M_ones	spneumo-pangenome	matchtigs	16	na	ones	2.79	0.01	2.77	99%	141088	0	0	2.802761
spneumo-pangenome.S_matchtigs.k_16.d_na.M_runs	spneumo-pangenome	matchtigs	16	na	runs	6.56	0.19	6.35	99%	861708	0	0	6.566381
spneumo-pangenome.S_matchtigs.k_16.d_na.M_runsapprox	spneumo-pangenome	matchtigs	16	na	runsapprox	7.94	0.28	7.64	99%	861672	0	0	7.94935
spneumo-pangenome.S_matchtigs.k_16.d_na.M_zeros	spneumo-pangenome	matchtigs	16	na	zeros	2.52	0.03	2.48	99%	141088	0	0	2.527292
spneumo-pangenome.S_prophasm.k_16.d_na.M_default	spneumo-pangenome	prophasm	16	na	default	0.34	0.05	0.45	146%	47960	0	0	0.362262
spneumo-pangenome.S_prophasm.k_16.d_na.M_ones	spneumo-pangenome	prophasm	16	na	ones	2.97	0.03	2.93	99%	141088	0	0	2.980099
spneumo-pangenome.S_prophasm.k_16.d_na.M_runs	spneumo-pangenome	prophasm	16	na	runs	8.18	0.27	7.90	99%	849216	0	0	8.193637
spneumo-pangenome.S_prophasm.k_16.d_na.M_runsapprox	spneumo-pangenome	prophasm	16	na	runsapprox	7.44	0.19	7.23	99%	849344	0	0	7.451534
spneumo-pangenome.S_prophasm.k_16.d_na.M_zeros	spneumo-pangenome	prophasm	16	na	zeros	3.18	0.08	3.09	99%	141088	0	0	3.187147
spneumo-pangenome.S_eulertigs.k_17.d_na.M_default	spneumo-pangenome	eulertigs	17	na	default	0.31	0.02	0.45	152%	48232	0	0	0.332044
spneumo-pangenome.S_eulertigs.k_17.d_na.M_ones	spneumo-pangenome	eulertigs	17	na	ones	2.97	0.04	2.93	99%	141088	0	0	2.981702
spneumo-pangenome.S_eulertigs.k_17.d_na.M_runs	spneumo-pangenome	eulertigs	17	na	runs	8.30	0.35	7.94	99%	860104	0	0	8.311563
spneumo-pangenome.S_eulertigs.k_17.d_na.M_runsapprox	spneumo-pangenome	eulertigs	17	na	runsapprox	7.84	0.32	7.50	99%	860160	0	0	7.846721
spneumo-pangenome.S_eulertigs.k_17.d_na.M_zeros	spneumo-pangenome	eulertigs	17	na	zeros	2.85	0.03	2.81	99%	141088	0	0	2.856468
spneumo-pangenome.S_greedytigs.k_17.d_na.M_default	spneumo-pangenome	greedytigs	17	na	default	0.25	0.02	0.34	150%	39308	0	0	0.267836
spneumo-pangenome.S_greedytigs.k_17.d_na.M_ones	spneumo-pangenome	greedytigs	17	na	ones	2.70	0.02	2.67	99%	141088	0	0	2.705024
spneumo-pangenome.S_greedytigs.k_17.d_na.M_runs	spneumo-pangenome	greedytigs	17	na	runs	7.03	0.24	6.77	99%	879692	0	0	7.033947
spneumo-pangenome.S_greedytigs.k_17.d_na.M_runsapprox	spneumo-pangenome	greedytigs	17	na	runsapprox	6.80	0.21	6.58	99%	879692	0	0	6.807034
spneumo-pangenome.S_greedytigs.k_17.d_na.M_zeros	spneumo-pangenome	greedytigs	17	na	zeros	2.68	0.03	2.64	99%	141088	0	0	2.689345
spneumo-pangenome.S_matchtigs.k_17.d_na.M_default	spneumo-pangenome	matchtigs	17	na	default	0.21	0.03	0.28	150%	39044	0	0	0.233636
spneumo-pangenome.S_matchtigs.k_17.d_na.M_ones	spneumo-pangenome	matchtigs	17	na	ones	2.70	0.04	2.65	99%	141088	0	0	2.705747
spneumo-pangenome.S_matchtigs.k_17.d_na.M_runs	spneumo-pangenome	matchtigs	17	na	runs	8.18	0.21	7.95	99%	873316	0	0	8.191597
spneumo-pangenome.S_matchtigs.k_17.d_na.M_runsapprox	spneumo-pangenome	matchtigs	17	na	runsapprox	6.96	0.21	6.74	99%	873448	0	0	6.970645
spneumo-pangenome.S_matchtigs.k_17.d_na.M_zeros	spneumo-pangenome	matchtigs	17	na	zeros	2.65	0.03	2.62	99%	141088	0	0	2.662143
spneumo-pangenome.S_prophasm.k_17.d_na.M_default	spneumo-pangenome	prophasm	17	na	default	0.33	0.04	0.46	151%	48224	0	0	0.356398
spneumo-pangenome.S_prophasm.k_17.d_na.M_ones	spneumo-pangenome	prophasm	17	na	ones	2.91	0.03	2.87	99%	141088	0	0	2.914532
spneumo-pangenome.S_prophasm.k_17.d_na.M_runs	spneumo-pangenome	prophasm	17	na	runs	7.29	0.21	7.06	99%	860092	0	0	7.294728
spneumo-pangenome.S_prophasm.k_17.d_na.M_runsapprox	spneumo-pangenome	prophasm	17	na	runsapprox	7.76	0.42	7.33	99%	860220	0	0	7.772306
spneumo-pangenome.S_prophasm.k_17.d_na.M_zeros	spneumo-pangenome	prophasm	17	na	zeros	2.77	0.01	2.74	99%	141088	0	0	2.774556
spneumo-pangenome.S_eulertigs.k_18.d_na.M_default	spneumo-pangenome	eulertigs	18	na	default	0.28	0.03	0.42	163%	47160	0	0	0.3046
spneumo-pangenome.S_eulertigs.k_18.d_na.M_ones	spneumo-pangenome	eulertigs	18	na	ones	2.87	0.04	2.83	99%	141088	0	0	2.880931
spneumo-pangenome.S_eulertigs.k_18.d_na.M_runs	spneumo-pangenome	eulertigs	18	na	runs	8.93	0.43	8.49	99%	871052	0	0	8.936819
spneumo-pangenome.S_eulertigs.k_18.d_na.M_runsapprox	spneumo-pangenome	eulertigs	18	na	runsapprox	8.31	0.24	8.06	99%	871124	0	0	8.323068
spneumo-pangenome.S_eulertigs.k_18.d_na.M_zeros	spneumo-pangenome	eulertigs	18	na	zeros	2.79	0.02	2.76	99%	141088	0	0	2.794441
spneumo-pangenome.S_greedytigs.k_18.d_na.M_default	spneumo-pangenome	greedytigs	18	na	default	0.20	0.04	0.26	151%	39308	0	0	0.224406
spneumo-pangenome.S_greedytigs.k_18.d_na.M_ones	spneumo-pangenome	greedytigs	18	na	ones	2.89	0.02	2.86	99%	141088	0	0	2.895668
spneumo-pangenome.S_greedytigs.k_18.d_na.M_runs	spneumo-pangenome	greedytigs	18	na	runs	7.61	0.23	7.37	99%	889560	0	0	7.623277
spneumo-pangenome.S_greedytigs.k_18.d_na.M_runsapprox	spneumo-pangenome	greedytigs	18	na	runsapprox	7.10	0.23	6.86	99%	889560	0	0	7.110987
spneumo-pangenome.S_greedytigs.k_18.d_na.M_zeros	spneumo-pangenome	greedytigs	18	na	zeros	2.87	0.03	2.83	99%	141088	0	0	2.880246
spneumo-pangenome.S_matchtigs.k_18.d_na.M_default	spneumo-pangenome	matchtigs	18	na	default	0.21	0.04	0.28	148%	39572	0	0	0.236854
spneumo-pangenome.S_matchtigs.k_18.d_na.M_ones	spneumo-pangenome	matchtigs	18	na	ones	2.77	0.02	2.73	99%	141088	0	0	2.77503
spneumo-pangenome.S_matchtigs.k_18.d_na.M_runs	spneumo-pangenome	matchtigs	18	na	runs	8.18	0.49	7.67	99%	884736	0	0	8.187306
spneumo-pangenome.S_matchtigs.k_18.d_na.M_runsapprox	spneumo-pangenome	matchtigs	18	na	runsapprox	6.97	0.21	6.74	99%	884548	0	0	6.976415
spneumo-pangenome.S_matchtigs.k_18.d_na.M_zeros	spneumo-pangenome	matchtigs	18	na	zeros	2.64	0.03	2.59	99%	141088	0	0	2.645214
spneumo-pangenome.S_prophasm.k_18.d_na.M_default	spneumo-pangenome	prophasm	18	na	default	0.32	0.01	0.47	149%	46904	0	0	0.350382
spneumo-pangenome.S_prophasm.k_18.d_na.M_ones	spneumo-pangenome	prophasm	18	na	ones	3.06	0.05	3.00	99%	141088	0	0	3.064182
spneumo-pangenome.S_prophasm.k_18.d_na.M_runs	spneumo-pangenome	prophasm	18	na	runs	7.38	0.19	7.17	99%	871100	0	0	7.384756
spneumo-pangenome.S_prophasm.k_18.d_na.M_runsapprox	spneumo-pangenome	prophasm	18	na	runsapprox	7.11	0.23	6.86	99%	871100	0	0	7.114651
spneumo-pangenome.S_prophasm.k_18.d_na.M_zeros	spneumo-pangenome	prophasm	18	na	zeros	2.82	0.02	2.79	99%	141088	0	0	2.824744
spneumo-pangenome.S_eulertigs.k_19.d_na.M_default	spneumo-pangenome	eulertigs	19	na	default	0.33	0.04	0.48	158%	47304	0	0	0.35379
spneumo-pangenome.S_eulertigs.k_19.d_na.M_ones	spneumo-pangenome	eulertigs	19	na	ones	3.02	0.01	3.00	99%	141088	0	0	3.033219
spneumo-pangenome.S_eulertigs.k_19.d_na.M_runs	spneumo-pangenome	eulertigs	19	na	runs	7.25	0.24	7.00	99%	884436	0	0	7.261619
spneumo-pangenome.S_eulertigs.k_19.d_na.M_runsapprox	spneumo-pangenome	eulertigs	19	na	runsapprox	7.31	0.20	7.09	99%	884436	0	0	7.318289
spneumo-pangenome.S_eulertigs.k_19.d_na.M_zeros	spneumo-pangenome	eulertigs	19	na	zeros	3.05	0.02	3.02	99%	141088	0	0	3.054197
spneumo-pangenome.S_greedytigs.k_19.d_na.M_default	spneumo-pangenome	greedytigs	19	na	default	0.27	0.03	0.37	150%	40384	0	0	0.295987
spneumo-pangenome.S_greedytigs.k_19.d_na.M_ones	spneumo-pangenome	greedytigs	19	na	ones	2.92	0.03	2.88	99%	141088	0	0	2.929954
spneumo-pangenome.S_greedytigs.k_19.d_na.M_runs	spneumo-pangenome	greedytigs	19	na	runs	9.08	0.29	8.78	99%	904956	0	0	9.088115
spneumo-pangenome.S_greedytigs.k_19.d_na.M_runsapprox	spneumo-pangenome	greedytigs	19	na	runsapprox	8.20	0.25	7.93	99%	904852	0	0	8.207636
spneumo-pangenome.S_greedytigs.k_19.d_na.M_zeros	spneumo-pangenome	greedytigs	19	na	zeros	2.84	0.05	2.78	99%	141088	0	0	2.847601
spneumo-pangenome.S_matchtigs.k_19.d_na.M_default	spneumo-pangenome	matchtigs	19	na	default	0.23	0.05	0.28	145%	40100	0	0	0.254251
spneumo-pangenome.S_matchtigs.k_19.d_na.M_ones	spneumo-pangenome	matchtigs	19	na	ones	2.84	0.02	2.82	99%	141088	0	0	2.853008
spneumo-pangenome.S_matchtigs.k_19.d_na.M_runs	spneumo-pangenome	matchtigs	19	na	runs	9.18	0.37	8.80	99%	899488	0	0	9.18844
spneumo-pangenome.S_matchtigs.k_19.d_na.M_runsapprox	spneumo-pangenome	matchtigs	19	na	runsapprox	8.48	0.41	8.05	99%	899304	0	0	8.484795
spneumo-pangenome.S_matchtigs.k_19.d_na.M_zeros	spneumo-pangenome	matchtigs	19	na	zeros	2.73	0.03	2.70	99%	141088	0	0	2.739325
spneumo-pangenome.S_prophasm.k_19.d_na.M_default	spneumo-pangenome	prophasm	19	na	default	0.40	0.05	0.54	148%	47696	0	0	0.425917
spneumo-pangenome.S_prophasm.k_19.d_na.M_ones	spneumo-pangenome	prophasm	19	na	ones	3.07	0.03	3.03	99%	141088	0	0	3.075424
spneumo-pangenome.S_prophasm.k_19.d_na.M_runs	spneumo-pangenome	prophasm	19	na	runs	8.11	0.24	7.86	99%	884372	0	0	8.120911
spneumo-pangenome.S_prophasm.k_19.d_na.M_runsapprox	spneumo-pangenome	prophasm	19	na	runsapprox	8.36	0.31	8.03	99%	884372	0	0	8.371917
spneumo-pangenome.S_prophasm.k_19.d_na.M_zeros	spneumo-pangenome	prophasm	19	na	zeros	2.87	0.04	2.82	99%	141088	0	0	2.881968
spneumo-pangenome.S_eulertigs.k_20.d_na.M_default	spneumo-pangenome	eulertigs	20	na	default	0.29	0.04	0.43	160%	47928	0	0	0.318493
spneumo-pangenome.S_eulertigs.k_20.d_na.M_ones	spneumo-pangenome	eulertigs	20	na	ones	3.09	0.03	3.05	99%	141088	0	0	3.102749
spneumo-pangenome.S_eulertigs.k_20.d_na.M_runs	spneumo-pangenome	eulertigs	20	na	runs	9.06	0.43	8.62	99%	895524	0	0	9.072175
spneumo-pangenome.S_eulertigs.k_20.d_na.M_runsapprox	spneumo-pangenome	eulertigs	20	na	runsapprox	7.57	0.22	7.34	99%	895388	0	0	7.578755
spneumo-pangenome.S_eulertigs.k_20.d_na.M_zeros	spneumo-pangenome	eulertigs	20	na	zeros	3.09	0.02	3.06	99%	141088	0	0	3.095328
spneumo-pangenome.S_greedytigs.k_20.d_na.M_default	spneumo-pangenome	greedytigs	20	na	default	0.22	0.04	0.28	146%	41164	0	0	0.251541
spneumo-pangenome.S_greedytigs.k_20.d_na.M_ones	spneumo-pangenome	greedytigs	20	na	ones	3.06	0.01	3.04	99%	141088	0	0	3.064965
spneumo-pangenome.S_greedytigs.k_20.d_na.M_runs	spneumo-pangenome	greedytigs	20	na	runs	9.19	0.37	8.81	99%	917288	0	0	9.202083
spneumo-pangenome.S_greedytigs.k_20.d_na.M_runsapprox	spneumo-pangenome	greedytigs	20	na	runsapprox	9.14	0.41	8.71	99%	917284	0	0	9.144543
spneumo-pangenome.S_greedytigs.k_20.d_na.M_zeros	spneumo-pangenome	greedytigs	20	na	zeros	2.83	0.03	2.80	99%	141088	0	0	2.839217
spneumo-pangenome.S_matchtigs.k_20.d_na.M_default	spneumo-pangenome	matchtigs	20	na	default	0.23	0.02	0.32	145%	41100	0	0	0.258946
spneumo-pangenome.S_matchtigs.k_20.d_na.M_ones	spneumo-pangenome	matchtigs	20	na	ones	2.92	0.02	2.89	99%	141088	0	0	2.930566
spneumo-pangenome.S_matchtigs.k_20.d_na.M_runs	spneumo-pangenome	matchtigs	20	na	runs	7.28	0.24	7.02	99%	911204	0	0	7.28506
spneumo-pangenome.S_matchtigs.k_20.d_na.M_runsapprox	spneumo-pangenome	matchtigs	20	na	runsapprox	8.83	0.35	8.46	99%	911124	0	0	8.838109
spneumo-pangenome.S_matchtigs.k_20.d_na.M_zeros	spneumo-pangenome	matchtigs	20	na	zeros	3.28	0.04	3.23	99%	141088	0	0	3.287422
spneumo-pangenome.S_prophasm.k_20.d_na.M_default	spneumo-pangenome	prophasm	20	na	default	0.35	0.03	0.51	153%	48488	0	0	0.380217
spneumo-pangenome.S_prophasm.k_20.d_na.M_ones	spneumo-pangenome	prophasm	20	na	ones	3.16	0.04	3.10	99%	141084	0	0	3.164177
spneumo-pangenome.S_prophasm.k_20.d_na.M_runs	spneumo-pangenome	prophasm	20	na	runs	8.00	0.21	7.78	99%	895596	0	0	8.006335
spneumo-pangenome.S_prophasm.k_20.d_na.M_runsapprox	spneumo-pangenome	prophasm	20	na	runsapprox	8.97	0.22	8.73	99%	895432	0	0	8.974334
spneumo-pangenome.S_prophasm.k_20.d_na.M_zeros	spneumo-pangenome	prophasm	20	na	zeros	2.93	0.02	2.90	99%	141084	0	0	2.942458
spneumo-pangenome.S_eulertigs.k_21.d_na.M_default	spneumo-pangenome	eulertigs	21	na	default	0.28	0.04	0.41	161%	47424	0	0	0.302222
spneumo-pangenome.S_eulertigs.k_21.d_na.M_ones	spneumo-pangenome	eulertigs	21	na	ones	3.19	0.02	3.17	99%	141088	0	0	3.20135
spneumo-pangenome.S_eulertigs.k_21.d_na.M_runs	spneumo-pangenome	eulertigs	21	na	runs	8.34	0.26	8.06	99%	906140	0	0	8.345084
spneumo-pangenome.S_eulertigs.k_21.d_na.M_runsapprox	spneumo-pangenome	eulertigs	21	na	runsapprox	8.70	0.29	8.40	99%	906296	0	0	8.713414
spneumo-pangenome.S_eulertigs.k_21.d_na.M_zeros	spneumo-pangenome	eulertigs	21	na	zeros	3.10	0.03	3.06	99%	141088	0	0	3.107645
spneumo-pangenome.S_greedytigs.k_21.d_na.M_default	spneumo-pangenome	greedytigs	21	na	default	0.22	0.03	0.28	144%	41364	0	0	0.243264
spneumo-pangenome.S_greedytigs.k_21.d_na.M_ones	spneumo-pangenome	greedytigs	21	na	ones	3.04	0.03	2.99	99%	141088	0	0	3.046441
spneumo-pangenome.S_greedytigs.k_21.d_na.M_runs	spneumo-pangenome	greedytigs	21	na	runs	8.68	0.37	8.30	99%	927984	0	0	8.691871
spneumo-pangenome.S_greedytigs.k_21.d_na.M_runsapprox	spneumo-pangenome	greedytigs	21	na	runsapprox	7.64	0.25	7.38	99%	927804	0	0	7.645479
spneumo-pangenome.S_greedytigs.k_21.d_na.M_zeros	spneumo-pangenome	greedytigs	21	na	zeros	2.97	0.05	2.91	99%	141088	0	0	2.974345
spneumo-pangenome.S_matchtigs.k_21.d_na.M_default	spneumo-pangenome	matchtigs	21	na	default	0.21	0.04	0.28	152%	40560	0	0	0.242124
spneumo-pangenome.S_matchtigs.k_21.d_na.M_ones	spneumo-pangenome	matchtigs	21	na	ones	3.63	0.04	3.58	99%	141088	0	0	3.634683
spneumo-pangenome.S_matchtigs.k_21.d_na.M_runs	spneumo-pangenome	matchtigs	21	na	runs	7.91	0.35	7.54	99%	922196	0	0	7.916544
spneumo-pangenome.S_matchtigs.k_21.d_na.M_runsapprox	spneumo-pangenome	matchtigs	21	na	runsapprox	9.31	0.61	8.69	99%	922312	0	0	9.323363
spneumo-pangenome.S_matchtigs.k_21.d_na.M_zeros	spneumo-pangenome	matchtigs	21	na	zeros	2.88	0.03	2.84	99%	141088	0	0	2.887953
spneumo-pangenome.S_prophasm.k_21.d_na.M_default	spneumo-pangenome	prophasm	21	na	default	0.35	0.02	0.49	149%	48156	0	0	0.375355
spneumo-pangenome.S_prophasm.k_21.d_na.M_ones	spneumo-pangenome	prophasm	21	na	ones	3.21	0.02	3.18	99%	141088	0	0	3.217336
spneumo-pangenome.S_prophasm.k_21.d_na.M_runs	spneumo-pangenome	prophasm	21	na	runs	8.25	0.25	7.99	99%	906172	0	0	8.263187
spneumo-pangenome.S_prophasm.k_21.d_na.M_runsapprox	spneumo-pangenome	prophasm	21	na	runsapprox	9.78	0.43	9.33	99%	906344	0	0	9.785454
spneumo-pangenome.S_prophasm.k_21.d_na.M_zeros	spneumo-pangenome	prophasm	21	na	zeros	3.04	0.02	3.00	99%	141088	0	0	3.043936
spneumo-pangenome.S_eulertigs.k_22.d_na.M_default	spneumo-pangenome	eulertigs	22	na	default	0.31	0.04	0.45	158%	48640	0	0	0.338285
spneumo-pangenome.S_eulertigs.k_22.d_na.M_ones	spneumo-pangenome	eulertigs	22	na	ones	3.46	0.03	3.41	99%	141088	0	0	3.464833
spneumo-pangenome.S_eulertigs.k_22.d_na.M_runs	spneumo-pangenome	eulertigs	22	na	runs	8.03	0.27	7.74	99%	917208	0	0	8.036191
spneumo-pangenome.S_eulertigs.k_22.d_na.M_runsapprox	spneumo-pangenome	eulertigs	22	na	runsapprox	7.93	0.27	7.65	99%	917208	0	0	7.942395
spneumo-pangenome.S_eulertigs.k_22.d_na.M_zeros	spneumo-pangenome	eulertigs	22	na	zeros	3.48	0.04	3.44	99%	141088	0	0	3.490759
spneumo-pangenome.S_greedytigs.k_22.d_na.M_default	spneumo-pangenome	greedytigs	22	na	default	0.25	0.03	0.35	153%	42084	0	0	0.275082
spneumo-pangenome.S_greedytigs.k_22.d_na.M_ones	spneumo-pangenome	greedytigs	22	na	ones	3.72	0.04	3.67	99%	141088	0	0	3.728544
spneumo-pangenome.S_greedytigs.k_22.d_na.M_runs	spneumo-pangenome	greedytigs	22	na	runs	8.78	0.22	8.54	99%	941516	0	0	8.786311
spneumo-pangenome.S_greedytigs.k_22.d_na.M_runsapprox	spneumo-pangenome	greedytigs	22	na	runsapprox	8.11	0.26	7.83	99%	941512	0	0	8.120161
spneumo-pangenome.S_greedytigs.k_22.d_na.M_zeros	spneumo-pangenome	greedytigs	22	na	zeros	3.07	0.03	3.04	99%	141088	0	0	3.079865
spneumo-pangenome.S_matchtigs.k_22.d_na.M_default	spneumo-pangenome	matchtigs	22	na	default	0.21	0.04	0.29	152%	41192	0	0	0.23907
spneumo-pangenome.S_matchtigs.k_22.d_na.M_ones	spneumo-pangenome	matchtigs	22	na	ones	3.12	0.03	3.08	99%	141088	0	0	3.125477
spneumo-pangenome.S_matchtigs.k_22.d_na.M_runs	spneumo-pangenome	matchtigs	22	na	runs	8.36	0.30	8.04	99%	934780	0	0	8.366876
