genome	S_alg	k	d	M_alg	M_compr_alg	kmer_count	l	o	z	r	tigs_ns	tigs_cl	enc0_xz_bytes	S_xz_bytes	M_compr_bytes	enc1_compr_bytes	enc2_xz_bytes	pref
sars-cov-2-pangenome	greedytigs	19	na	ones	bzip	6449159	9779521	8257161	1522360	102685	89037	9779521	1870252	1811360	137138	1948498	2025792	sars-cov-2-pangenome.S_greedytigs.k_19.d_na.M_ones.C_bzip
sars-cov-2-pangenome	greedytigs	19	na	ones	rrr	6449159	9779521	8257161	1522360	102685	89037	9779521	1870252	1811360	711091	2522451	2025792	sars-cov-2-pangenome.S_greedytigs.k_19.d_na.M_ones.C_rrr
sars-cov-2-pangenome	greedytigs	19	na	ones	xz	6449159	9779521	8257161	1522360	102685	89037	9779521	1870252	1811360	222424	2033784	2025792	sars-cov-2-pangenome.S_greedytigs.k_19.d_na.M_ones.C_xz
sars-cov-2-pangenome	greedytigs	19	na	runs	EliasFano	6449159	9779521	8236825	1542696	89033	89037	9779521	1870252	1811360	174104	1985464	2009028	sars-cov-2-pangenome.S_greedytigs.k_19.d_na.M_runs.C_EliasFano
sars-cov-2-pangenome	greedytigs	19	na	runs	bzip	6449159	9779521	8236825	1542696	89033	89037	9779521	1870252	1811360	118179	1929539	2009028	sars-cov-2-pangenome.S_greedytigs.k_19.d_na.M_runs.C_bzip
sars-cov-2-pangenome	greedytigs	19	na	runs	rrr	6449159	9779521	8236825	1542696	89033	89037	9779521	1870252	1811360	716027	2527387	2009028	sars-cov-2-pangenome.S_greedytigs.k_19.d_na.M_runs.C_rrr
sars-cov-2-pangenome	greedytigs	19	na	runs	xz	6449159	9779521	8236825	1542696	89033	89037	9779521	1870252	1811360	202384	2013744	2009028	sars-cov-2-pangenome.S_greedytigs.k_19.d_na.M_runs.C_xz
sars-cov-2-pangenome	greedytigs	19	na	runsapprox	EliasFano	6449159	9779521	8257161	1522360	102685	89037	9779521	1870252	1811360	194720	2006080	2025792	sars-cov-2-pangenome.S_greedytigs.k_19.d_na.M_runsapprox.C_EliasFano
sars-cov-2-pangenome	greedytigs	19	na	runsapprox	bzip	6449159	9779521	8257161	1522360	102685	89037	9779521	1870252	1811360	137138	1948498	2025792	sars-cov-2-pangenome.S_greedytigs.k_19.d_na.M_runsapprox.C_bzip
sars-cov-2-pangenome	greedytigs	19	na	runsapprox	rrr	6449159	9779521	8257161	1522360	102685	89037	9779521	1870252	1811360	711091	2522451	2025792	sars-cov-2-pangenome.S_greedytigs.k_19.d_na.M_runsapprox.C_rrr
sars-cov-2-pangenome	greedytigs	19	na	runsapprox	xz	6449159	9779521	8257161	1522360	102685	89037	9779521	1870252	1811360	222424	2033784	2025792	sars-cov-2-pangenome.S_greedytigs.k_19.d_na.M_runsapprox.C_xz
sars-cov-2-pangenome	greedytigs	19	na	zeros	EliasFano	6449159	9779521	6449159	3330362	396751	89037	9779521	1870252	1811360	551056	2362416	2498384	sars-cov-2-pangenome.S_greedytigs.k_19.d_na.M_zeros.C_EliasFano
sars-cov-2-pangenome	greedytigs	19	na	zeros	bzip	6449159	9779521	6449159	3330362	396751	89037	9779521	1870252	1811360	524373	2335733	2498384	sars-cov-2-pangenome.S_greedytigs.k_19.d_na.M_zeros.C_bzip
sars-cov-2-pangenome	greedytigs	19	na	zeros	rrr	6449159	9779521	6449159	3330362	396751	89037	9779521	1870252	1811360	1104667	2916027	2498384	sars-cov-2-pangenome.S_greedytigs.k_19.d_na.M_zeros.C_rrr
sars-cov-2-pangenome	greedytigs	19	na	zeros	xz	6449159	9779521	6449159	3330362	396751	89037	9779521	1870252	1811360	577468	2388828	2498384	sars-cov-2-pangenome.S_greedytigs.k_19.d_na.M_zeros.C_xz
sars-cov-2-pangenome	prophasm	19	na	default	EliasFano	6449159	11905787	6449159	5456628	303146	303146	11905787	2501420	2362624	477048	2839672	2825524	sars-cov-2-pangenome.S_prophasm.k_19.d_na.M_default.C_EliasFano
sars-cov-2-pangenome	prophasm	19	na	default	bzip	6449159	11905787	6449159	5456628	303146	303146	11905787	2501420	2362624	219207	2581831	2825524	sars-cov-2-pangenome.S_prophasm.k_19.d_na.M_default.C_bzip
sars-cov-2-pangenome	prophasm	19	na	default	rrr	6449159	11905787	6449159	5456628	303146	303146	11905787	2501420	2362624	1370987	3733611	2825524	sars-cov-2-pangenome.S_prophasm.k_19.d_na.M_default.C_rrr
sars-cov-2-pangenome	prophasm	19	na	default	xz	6449159	11905787	6449159	5456628	303146	303146	11905787	2501420	2362624	344516	2707140	2825524	sars-cov-2-pangenome.S_prophasm.k_19.d_na.M_default.C_xz
sars-cov-2-pangenome	prophasm	19	na	ones	EliasFano	6449159	11905787	6905375	5000412	395584	303146	11905787	2501420	2362624	585216	2947840	2971168	sars-cov-2-pangenome.S_prophasm.k_19.d_na.M_ones.C_EliasFano
sars-cov-2-pangenome	prophasm	19	na	ones	bzip	6449159	11905787	6905375	5000412	395584	303146	11905787	2501420	2362624	411001	2773625	2971168	sars-cov-2-pangenome.S_prophasm.k_19.d_na.M_ones.C_bzip
sars-cov-2-pangenome	prophasm	19	na	ones	rrr	6449159	11905787	6905375	5000412	395584	303146	11905787	2501420	2362624	1366955	3729579	2971168	sars-cov-2-pangenome.S_prophasm.k_19.d_na.M_ones.C_rrr
sars-cov-2-pangenome	prophasm	19	na	ones	xz	6449159	11905787	6905375	5000412	395584	303146	11905787	2501420	2362624	525016	2887640	2971168	sars-cov-2-pangenome.S_prophasm.k_19.d_na.M_ones.C_xz
sars-cov-2-pangenome	prophasm	19	na	runs	EliasFano	6449159	11905787	6761174	5144613	302147	303146	11905787	2501420	2362624	475792	2838416	2875192	sars-cov-2-pangenome.S_prophasm.k_19.d_na.M_runs.C_EliasFano
sars-cov-2-pangenome	prophasm	19	na	runs	bzip	6449159	11905787	6761174	5144613	302147	303146	11905787	2501420	2362624	319595	2682219	2875192	sars-cov-2-pangenome.S_prophasm.k_19.d_na.M_runs.C_bzip
sars-cov-2-pangenome	prophasm	19	na	runs	rrr	6449159	11905787	6761174	5144613	302147	303146	11905787	2501420	2362624	1370179	3732803	2875192	sars-cov-2-pangenome.S_prophasm.k_19.d_na.M_runs.C_rrr
sars-cov-2-pangenome	prophasm	19	na	runs	xz	6449159	11905787	6761174	5144613	302147	303146	11905787	2501420	2362624	427908	2790532	2875192	sars-cov-2-pangenome.S_prophasm.k_19.d_na.M_runs.C_xz
sars-cov-2-pangenome	prophasm	19	na	runsapprox	EliasFano	6449159	11905787	6905375	5000412	395584	303146	11905787	2501420	2362624	585216	2947840	2971168	sars-cov-2-pangenome.S_prophasm.k_19.d_na.M_runsapprox.C_EliasFano
sars-cov-2-pangenome	prophasm	19	na	runsapprox	bzip	6449159	11905787	6905375	5000412	395584	303146	11905787	2501420	2362624	411001	2773625	2971168	sars-cov-2-pangenome.S_prophasm.k_19.d_na.M_runsapprox.C_bzip
sars-cov-2-pangenome	prophasm	19	na	runsapprox	rrr	6449159	11905787	6905375	5000412	395584	303146	11905787	2501420	2362624	1366955	3729579	2971168	sars-cov-2-pangenome.S_prophasm.k_19.d_na.M_runsapprox.C_rrr
sars-cov-2-pangenome	prophasm	19	na	runsapprox	xz	6449159	11905787	6905375	5000412	395584	303146	11905787	2501420	2362624	525016	2887640	2971168	sars-cov-2-pangenome.S_prophasm.k_19.d_na.M_runsapprox.C_xz
sars-cov-2-pangenome	prophasm	19	na	zeros	EliasFano	6449159	11905787	6449159	5456628	354860	303146	11905787	2501420	2362624	544944	2907568	2909824	sars-cov-2-pangenome.S_prophasm.k_19.d_na.M_zeros.C_EliasFano
sars-cov-2-pangenome	prophasm	19	na	zeros	bzip	6449159	11905787	6449159	5456628	354860	303146	11905787	2501420	2362624	327408	2690032	2909824	sars-cov-2-pangenome.S_prophasm.k_19.d_na.M_zeros.C_bzip
sars-cov-2-pangenome	prophasm	19	na	zeros	rrr	6449159	11905787	6449159	5456628	354860	303146	11905787	2501420	2362624	1365651	3728275	2909824	sars-cov-2-pangenome.S_prophasm.k_19.d_na.M_zeros.C_rrr
sars-cov-2-pangenome	prophasm	19	na	zeros	xz	6449159	11905787	6449159	5456628	354860	303146	11905787	2501420	2362624	445064	2807688	2909824	sars-cov-2-pangenome.S_prophasm.k_19.d_na.M_zeros.C_xz
sars-cov-2-pangenome	eulertigs	20	na	default	EliasFano	6842465	12668093	6842465	5825628	306612	306612	12668093	2631476	2475792	487600	2963392	2944424	sars-cov-2-pangenome.S_eulertigs.k_20.d_na.M_default.C_EliasFano
sars-cov-2-pangenome	eulertigs	20	na	default	bzip	6842465	12668093	6842465	5825628	306612	306612	12668093	2631476	2475792	238372	2714164	2944424	sars-cov-2-pangenome.S_eulertigs.k_20.d_na.M_default.C_bzip
sars-cov-2-pangenome	eulertigs	20	na	default	rrr	6842465	12668093	6842465	5825628	306612	306612	12668093	2631476	2475792	1530763	4006555	2944424	sars-cov-2-pangenome.S_eulertigs.k_20.d_na.M_default.C_rrr
sars-cov-2-pangenome	eulertigs	20	na	default	xz	6842465	12668093	6842465	5825628	306612	306612	12668093	2631476	2475792	374484	2850276	2944424	sars-cov-2-pangenome.S_eulertigs.k_20.d_na.M_default.C_xz
sars-cov-2-pangenome	eulertigs	20	na	ones	EliasFano	6842465	12668093	7295900	5372193	397356	306612	12668093	2631476	2475792	599384	3075176	3086016	sars-cov-2-pangenome.S_eulertigs.k_20.d_na.M_ones.C_EliasFano
sars-cov-2-pangenome	eulertigs	20	na	ones	bzip	6842465	12668093	7295900	5372193	397356	306612	12668093	2631476	2475792	429168	2904960	3086016	sars-cov-2-pangenome.S_eulertigs.k_20.d_na.M_ones.C_bzip
sars-cov-2-pangenome	eulertigs	20	na	ones	rrr	6842465	12668093	7295900	5372193	397356	306612	12668093	2631476	2475792	1519659	3995451	3086016	sars-cov-2-pangenome.S_eulertigs.k_20.d_na.M_ones.C_rrr
sars-cov-2-pangenome	eulertigs	20	na	ones	xz	6842465	12668093	7295900	5372193	397356	306612	12668093	2631476	2475792	550300	3026092	3086016	sars-cov-2-pangenome.S_eulertigs.k_20.d_na.M_ones.C_xz
sars-cov-2-pangenome	eulertigs	20	na	runs	EliasFano	6842465	12668093	7156744	5511349	306099	306612	12668093	2631476	2475792	486952	2962744	2991988	sars-cov-2-pangenome.S_eulertigs.k_20.d_na.M_runs.C_EliasFano
sars-cov-2-pangenome	eulertigs	20	na	runs	bzip	6842465	12668093	7156744	5511349	306099	306612	12668093	2631476	2475792	337815	2813607	2991988	sars-cov-2-pangenome.S_eulertigs.k_20.d_na.M_runs.C_bzip
sars-cov-2-pangenome	eulertigs	20	na	runs	rrr	6842465	12668093	7156744	5511349	306099	306612	12668093	2631476	2475792	1524411	4000203	2991988	sars-cov-2-pangenome.S_eulertigs.k_20.d_na.M_runs.C_rrr
sars-cov-2-pangenome	eulertigs	20	na	runs	xz	6842465	12668093	7156744	5511349	306099	306612	12668093	2631476	2475792	454348	2930140	2991988	sars-cov-2-pangenome.S_eulertigs.k_20.d_na.M_runs.C_xz
sars-cov-2-pangenome	eulertigs	20	na	runsapprox	EliasFano	6842465	12668093	7295900	5372193	397356	306612	12668093	2631476	2475792	599384	3075176	3086016	sars-cov-2-pangenome.S_eulertigs.k_20.d_na.M_runsapprox.C_EliasFano
sars-cov-2-pangenome	eulertigs	20	na	runsapprox	bzip	6842465	12668093	7295900	5372193	397356	306612	12668093	2631476	2475792	429168	2904960	3086016	sars-cov-2-pangenome.S_eulertigs.k_20.d_na.M_runsapprox.C_bzip
sars-cov-2-pangenome	eulertigs	20	na	runsapprox	rrr	6842465	12668093	7295900	5372193	397356	306612	12668093	2631476	2475792	1519659	3995451	3086016	sars-cov-2-pangenome.S_eulertigs.k_20.d_na.M_runsapprox.C_rrr
sars-cov-2-pangenome	eulertigs	20	na	runsapprox	xz	6842465	12668093	7295900	5372193	397356	306612	12668093	2631476	2475792	550300	3026092	3086016	sars-cov-2-pangenome.S_eulertigs.k_20.d_na.M_runsapprox.C_xz
sars-cov-2-pangenome	eulertigs	20	na	zeros	EliasFano	6842465	12668093	6842465	5825628	454947	306612	12668093	2631476	2475792	656336	3132128	3157020	sars-cov-2-pangenome.S_eulertigs.k_20.d_na.M_zeros.C_EliasFano
sars-cov-2-pangenome	eulertigs	20	na	zeros	bzip	6842465	12668093	6842465	5825628	454947	306612	12668093	2631476	2475792	506951	2982743	3157020	sars-cov-2-pangenome.S_eulertigs.k_20.d_na.M_zeros.C_bzip
sars-cov-2-pangenome	eulertigs	20	na	zeros	rrr	6842465	12668093	6842465	5825628	454947	306612	12668093	2631476	2475792	1539651	4015443	3157020	sars-cov-2-pangenome.S_eulertigs.k_20.d_na.M_zeros.C_rrr
sars-cov-2-pangenome	eulertigs	20	na	zeros	xz	6842465	12668093	6842465	5825628	454947	306612	12668093	2631476	2475792	612756	3088548	3157020	sars-cov-2-pangenome.S_eulertigs.k_20.d_na.M_zeros.C_xz
sars-cov-2-pangenome	greedytigs	20	na	default	EliasFano	6842465	10383766	8650358	1733408	91232	91232	10383766	1910472	1849548	179872	2029420	2053224	sars-cov-2-pangenome.S_greedytigs.k_20.d_na.M_default.C_EliasFano
sars-cov-2-pangenome	greedytigs	20	na	default	bzip	6842465	10383766	8650358	1733408	91232	91232	10383766	1910472	1849548	99432	1948980	2053224	sars-cov-2-pangenome.S_greedytigs.k_20.d_na.M_default.C_bzip
sars-cov-2-pangenome	greedytigs	20	na	default	rrr	6842465	10383766	8650358	1733408	91232	91232	10383766	1910472	1849548	780355	2629903	2053224	sars-cov-2-pangenome.S_greedytigs.k_20.d_na.M_default.C_rrr
sars-cov-2-pangenome	greedytigs	20	na	default	xz	6842465	10383766	8650358	1733408	91232	91232	10383766	1910472	1849548	190752	2040300	2053224	sars-cov-2-pangenome.S_greedytigs.k_20.d_na.M_default.C_xz
sars-cov-2-pangenome	greedytigs	20	na	ones	EliasFano	6842465	10383766	8730848	1652918	104501	91232	10383766	1910472	1849548	200096	2049644	2074780	sars-cov-2-pangenome.S_greedytigs.k_20.d_na.M_ones.C_EliasFano
sars-cov-2-pangenome	greedytigs	20	na	ones	bzip	6842465	10383766	8730848	1652918	104501	91232	10383766	1910472	1849548	139733	1989281	2074780	sars-cov-2-pangenome.S_greedytigs.k_20.d_na.M_ones.C_bzip
sars-cov-2-pangenome	greedytigs	20	na	ones	rrr	6842465	10383766	8730848	1652918	104501	91232	10383766	1910472	1849548	761019	2610567	2074780	sars-cov-2-pangenome.S_greedytigs.k_20.d_na.M_ones.C_rrr
sars-cov-2-pangenome	greedytigs	20	na	ones	xz	6842465	10383766	8730848	1652918	104501	91232	10383766	1910472	1849548	229708	2079256	2074780	sars-cov-2-pangenome.S_greedytigs.k_20.d_na.M_ones.C_xz
sars-cov-2-pangenome	greedytigs	20	na	runs	EliasFano	6842465	10383766	8711139	1672627	91230	91232	10383766	1910472	1849548	179864	2029412	2058468	sars-cov-2-pangenome.S_greedytigs.k_20.d_na.M_runs.C_EliasFano
sars-cov-2-pangenome	greedytigs	20	na	runs	bzip	6842465	10383766	8711139	1672627	91230	91232	10383766	1910472	1849548	121456	1971004	2058468	sars-cov-2-pangenome.S_greedytigs.k_20.d_na.M_runs.C_bzip
sars-cov-2-pangenome	greedytigs	20	na	runs	rrr	6842465	10383766	8711139	1672627	91230	91232	10383766	1910472	1849548	765835	2615383	2058468	sars-cov-2-pangenome.S_greedytigs.k_20.d_na.M_runs.C_rrr
sars-cov-2-pangenome	greedytigs	20	na	runs	xz	6842465	10383766	8711139	1672627	91230	91232	10383766	1910472	1849548	210036	2059584	2058468	sars-cov-2-pangenome.S_greedytigs.k_20.d_na.M_runs.C_xz
sars-cov-2-pangenome	greedytigs	20	na	runsapprox	EliasFano	6842465	10383766	8730848	1652918	104501	91232	10383766	1910472	1849548	200096	2049644	2074780	sars-cov-2-pangenome.S_greedytigs.k_20.d_na.M_runsapprox.C_EliasFano
sars-cov-2-pangenome	greedytigs	20	na	runsapprox	bzip	6842465	10383766	8730848	1652918	104501	91232	10383766	1910472	1849548	139733	1989281	2074780	sars-cov-2-pangenome.S_greedytigs.k_20.d_na.M_runsapprox.C_bzip
sars-cov-2-pangenome	greedytigs	20	na	runsapprox	rrr	6842465	10383766	8730848	1652918	104501	91232	10383766	1910472	1849548	761019	2610567	2074780	sars-cov-2-pangenome.S_greedytigs.k_20.d_na.M_runsapprox.C_rrr
sars-cov-2-pangenome	greedytigs	20	na	runsapprox	xz	6842465	10383766	8730848	1652918	104501	91232	10383766	1910472	1849548	229708	2079256	2074780	sars-cov-2-pangenome.S_greedytigs.k_20.d_na.M_runsapprox.C_xz
sars-cov-2-pangenome	greedytigs	20	na	zeros	EliasFano	6842465	10383766	6842465	3541301	402405	91232	10383766	1910472	1849548	566464	2416012	2567236	sars-cov-2-pangenome.S_greedytigs.k_20.d_na.M_zeros.C_EliasFano
sars-cov-2-pangenome	greedytigs	20	na	zeros	bzip	6842465	10383766	6842465	3541301	402405	91232	10383766	1910472	1849548	537034	2386582	2567236	sars-cov-2-pangenome.S_greedytigs.k_20.d_na.M_zeros.C_bzip
sars-cov-2-pangenome	greedytigs	20	na	zeros	rrr	6842465	10383766	6842465	3541301	402405	91232	10383766	1910472	1849548	1174755	3024303	2567236	sars-cov-2-pangenome.S_greedytigs.k_20.d_na.M_zeros.C_rrr
sars-cov-2-pangenome	greedytigs	20	na	zeros	xz	6842465	10383766	6842465	3541301	402405	91232	10383766	1910472	1849548	596196	2445744	2567236	sars-cov-2-pangenome.S_greedytigs.k_20.d_na.M_zeros.C_xz
sars-cov-2-pangenome	prophasm	20	na	default	EliasFano	6842465	12668226	6842465	5825761	306619	306619	12668226	2552700	2408336	487608	2895944	2894952	sars-cov-2-pangenome.S_prophasm.k_20.d_na.M_default.C_EliasFano
sars-cov-2-pangenome	prophasm	20	na	default	bzip	6842465	12668226	6842465	5825761	306619	306619	12668226	2552700	2408336	225957	2634293	2894952	sars-cov-2-pangenome.S_prophasm.k_20.d_na.M_default.C_bzip
sars-cov-2-pangenome	prophasm	20	na	default	rrr	6842465	12668226	6842465	5825761	306619	306619	12668226	2552700	2408336	1464187	3872523	2894952	sars-cov-2-pangenome.S_prophasm.k_20.d_na.M_default.C_rrr
sars-cov-2-pangenome	prophasm	20	na	default	xz	6842465	12668226	6842465	5825761	306619	306619	12668226	2552700	2408336	359736	2768072	2894952	sars-cov-2-pangenome.S_prophasm.k_20.d_na.M_default.C_xz
sars-cov-2-pangenome	prophasm	20	na	ones	EliasFano	6842465	12668226	7297133	5371093	397568	306619	12668226	2552700	2408336	599600	3007936	3041836	sars-cov-2-pangenome.S_prophasm.k_20.d_na.M_ones.C_EliasFano
sars-cov-2-pangenome	prophasm	20	na	ones	bzip	6842465	12668226	7297133	5371093	397568	306619	12668226	2552700	2408336	415709	2824045	3041836	sars-cov-2-pangenome.S_prophasm.k_20.d_na.M_ones.C_bzip
sars-cov-2-pangenome	prophasm	20	na	ones	rrr	6842465	12668226	7297133	5371093	397568	306619	12668226	2552700	2408336	1460899	3869235	3041836	sars-cov-2-pangenome.S_prophasm.k_20.d_na.M_ones.C_rrr
sars-cov-2-pangenome	prophasm	20	na	ones	xz	6842465	12668226	7297133	5371093	397568	306619	12668226	2552700	2408336	537740	2946076	3041836	sars-cov-2-pangenome.S_prophasm.k_20.d_na.M_ones.C_xz
sars-cov-2-pangenome	prophasm	20	na	runs	EliasFano	6842465	12668226	7156013	5512213	305687	306619	12668226	2552700	2408336	486440	2894776	2946012	sars-cov-2-pangenome.S_prophasm.k_20.d_na.M_runs.C_EliasFano
sars-cov-2-pangenome	prophasm	20	na	runs	bzip	6842465	12668226	7156013	5512213	305687	306619	12668226	2552700	2408336	326857	2735193	2946012	sars-cov-2-pangenome.S_prophasm.k_20.d_na.M_runs.C_bzip
sars-cov-2-pangenome	prophasm	20	na	runs	rrr	6842465	12668226	7156013	5512213	305687	306619	12668226	2552700	2408336	1463811	3872147	2946012	sars-cov-2-pangenome.S_prophasm.k_20.d_na.M_runs.C_rrr
sars-cov-2-pangenome	prophasm	20	na	runs	xz	6842465	12668226	7156013	5512213	305687	306619	12668226	2552700	2408336	442652	2850988	2946012	sars-cov-2-pangenome.S_prophasm.k_20.d_na.M_runs.C_xz
sars-cov-2-pangenome	prophasm	20	na	runsapprox	EliasFano	6842465	12668226	7297133	5371093	397568	306619	12668226	2552700	2408336	599600	3007936	3041836	sars-cov-2-pangenome.S_prophasm.k_20.d_na.M_runsapprox.C_EliasFano
sars-cov-2-pangenome	prophasm	20	na	runsapprox	bzip	6842465	12668226	7297133	5371093	397568	306619	12668226	2552700	2408336	415709	2824045	3041836	sars-cov-2-pangenome.S_prophasm.k_20.d_na.M_runsapprox.C_bzip
sars-cov-2-pangenome	prophasm	20	na	runsapprox	rrr	6842465	12668226	7297133	5371093	397568	306619	12668226	2552700	2408336	1460899	3869235	3041836	sars-cov-2-pangenome.S_prophasm.k_20.d_na.M_runsapprox.C_rrr
sars-cov-2-pangenome	prophasm	20	na	runsapprox	xz	6842465	12668226	7297133	5371093	397568	306619	12668226	2552700	2408336	537740	2946076	3041836	sars-cov-2-pangenome.S_prophasm.k_20.d_na.M_runsapprox.C_xz
sars-cov-2-pangenome	prophasm	20	na	zeros	EliasFano	6842465	12668226	6842465	5825761	358107	306619	12668226	2552700	2408336	552184	2960520	2979888	sars-cov-2-pangenome.S_prophasm.k_20.d_na.M_zeros.C_EliasFano
sars-cov-2-pangenome	prophasm	20	na	zeros	bzip	6842465	12668226	6842465	5825761	358107	306619	12668226	2552700	2408336	334003	2742339	2979888	sars-cov-2-pangenome.S_prophasm.k_20.d_na.M_zeros.C_bzip
sars-cov-2-pangenome	prophasm	20	na	zeros	rrr	6842465	12668226	6842465	5825761	358107	306619	12668226	2552700	2408336	1459307	3867643	2979888	sars-cov-2-pangenome.S_prophasm.k_20.d_na.M_zeros.C_rrr
sars-cov-2-pangenome	prophasm	20	na	zeros	xz	6842465	12668226	6842465	5825761	358107	306619	12668226	2552700	2408336	459392	2867728	2979888	sars-cov-2-pangenome.S_prophasm.k_20.d_na.M_zeros.C_xz
sars-cov-2-pangenome	eulertigs	21	na	default	EliasFano	7236499	13388459	7236499	6151960	307598	307598	13388459	2663752	2512056	494696	3006752	2994960	sars-cov-2-pangenome.S_eulertigs.k_21.d_na.M_default.C_EliasFano
sars-cov-2-pangenome	eulertigs	21	na	default	bzip	7236499	13388459	7236499	6151960	307598	307598	13388459	2663752	2512056	241810	2753866	2994960	sars-cov-2-pangenome.S_eulertigs.k_21.d_na.M_default.C_bzip
sars-cov-2-pangenome	eulertigs	21	na	default	rrr	7236499	13388459	7236499	6151960	307598	307598	13388459	2663752	2512056	1616475	4128531	2994960	sars-cov-2-pangenome.S_eulertigs.k_21.d_na.M_default.C_rrr
sars-cov-2-pangenome	eulertigs	21	na	default	xz	7236499	13388459	7236499	6151960	307598	307598	13388459	2663752	2512056	385756	2897812	2994960	sars-cov-2-pangenome.S_eulertigs.k_21.d_na.M_default.C_xz
sars-cov-2-pangenome	eulertigs	21	na	ones	EliasFano	7236499	13388459	7684250	5704209	396321	307598	13388459	2663752	2512056	610104	3122160	3136460	sars-cov-2-pangenome.S_eulertigs.k_21.d_na.M_ones.C_EliasFano
sars-cov-2-pangenome	eulertigs	21	na	ones	bzip	7236499	13388459	7684250	5704209	396321	307598	13388459	2663752	2512056	430053	2942109	3136460	sars-cov-2-pangenome.S_eulertigs.k_21.d_na.M_ones.C_bzip
sars-cov-2-pangenome	eulertigs	21	na	ones	rrr	7236499	13388459	7684250	5704209	396321	307598	13388459	2663752	2512056	1605787	4117843	3136460	sars-cov-2-pangenome.S_eulertigs.k_21.d_na.M_ones.C_rrr
sars-cov-2-pangenome	eulertigs	21	na	ones	xz	7236499	13388459	7684250	5704209	396321	307598	13388459	2663752	2512056	559756	3071812	3136460	sars-cov-2-pangenome.S_eulertigs.k_21.d_na.M_ones.C_xz
