pref	genome	S_alg	k	d	M_alg	real(s)	sys(s)	user(s)	percent_CPU	max_RAM(kb)	FS_inputs	FS_outputs	elapsed_time_alt(s)
sars-cov-2_pangenome.S_prophasm.k_25.d_na.M_runs	sars-cov-2_pangenome	prophasm	25	na	runs	15.67	0.47	15.16	99%	1067640	0	0	15.674318
sars-cov-2_pangenome.S_prophasm.k_25.d_na.M_zeros	sars-cov-2_pangenome	prophasm	25	na	zeros	10.38	0.11	10.21	99%	141060	0	0	10.391334
sars-cov-2_pangenome.S_eulertigs.k_26.d_na.M_default	sars-cov-2_pangenome	eulertigs	26	na	default	Command exited with non-zero status 120	2.15058	na	na	na	na	na	na
sars-cov-2_pangenome.S_eulertigs.k_26.d_na.M_ones	sars-cov-2_pangenome	eulertigs	26	na	ones	9.70	0.16	9.42	98%	141060	0	0	9.710058
sars-cov-2_pangenome.S_eulertigs.k_26.d_na.M_runs	sars-cov-2_pangenome	eulertigs	26	na	runs	18.22	0.51	17.64	99%	1067184	0	0	18.228616
sars-cov-2_pangenome.S_eulertigs.k_26.d_na.M_zeros	sars-cov-2_pangenome	eulertigs	26	na	zeros	10.17	0.12	9.88	98%	141060	0	0	10.180212
sars-cov-2_pangenome.S_greedytigs.k_26.d_na.M_default	sars-cov-2_pangenome	greedytigs	26	na	default	Command exited with non-zero status 120	0.516793	na	na	na	na	na	na
sars-cov-2_pangenome.S_greedytigs.k_26.d_na.M_ones	sars-cov-2_pangenome	greedytigs	26	na	ones	8.78	0.15	8.61	99%	141060	0	0	8.787574
sars-cov-2_pangenome.S_greedytigs.k_26.d_na.M_runs	sars-cov-2_pangenome	greedytigs	26	na	runs	18.68	0.45	18.12	99%	1094204	0	0	18.693086
sars-cov-2_pangenome.S_greedytigs.k_26.d_na.M_zeros	sars-cov-2_pangenome	greedytigs	26	na	zeros	10.91	0.13	10.71	99%	141060	0	0	10.920959
sars-cov-2_pangenome.S_prophasm.k_26.d_na.M_default	sars-cov-2_pangenome	prophasm	26	na	default	Command exited with non-zero status 120	0.756745	na	na	na	na	na	na
sars-cov-2_pangenome.S_prophasm.k_26.d_na.M_ones	sars-cov-2_pangenome	prophasm	26	na	ones	9.09	0.07	8.99	99%	141060	0	0	9.100506
sars-cov-2_pangenome.S_prophasm.k_26.d_na.M_runs	sars-cov-2_pangenome	prophasm	26	na	runs	22.57	0.57	21.84	99%	1067116	0	0	22.579566
sars-cov-2_pangenome.S_prophasm.k_26.d_na.M_zeros	sars-cov-2_pangenome	prophasm	26	na	zeros	11.25	0.11	11.11	99%	141052	0	0	11.260324
sars-cov-2_pangenome.S_eulertigs.k_27.d_na.M_default	sars-cov-2_pangenome	eulertigs	27	na	default	Command exited with non-zero status 120	2.388887	na	na	na	na	na	na
sars-cov-2_pangenome.S_eulertigs.k_27.d_na.M_ones	sars-cov-2_pangenome	eulertigs	27	na	ones	9.67	0.11	9.45	98%	141060	0	0	9.678825
sars-cov-2_pangenome.S_eulertigs.k_27.d_na.M_runs	sars-cov-2_pangenome	eulertigs	27	na	runs	18.69	0.59	18.07	99%	1066732	0	0	18.701871
sars-cov-2_pangenome.S_eulertigs.k_27.d_na.M_zeros	sars-cov-2_pangenome	eulertigs	27	na	zeros	10.79	0.07	10.44	97%	141060	0	0	10.800114
sars-cov-2_pangenome.S_greedytigs.k_27.d_na.M_default	sars-cov-2_pangenome	greedytigs	27	na	default	Command exited with non-zero status 120	0.441132	na	na	na	na	na	na
sars-cov-2_pangenome.S_greedytigs.k_27.d_na.M_ones	sars-cov-2_pangenome	greedytigs	27	na	ones	6.83	0.04	6.78	99%	141060	0	0	6.838468
sars-cov-2_pangenome.S_greedytigs.k_27.d_na.M_runs	sars-cov-2_pangenome	greedytigs	27	na	runs	18.03	0.44	17.37	98%	1093468	0	0	18.037201
sars-cov-2_pangenome.S_greedytigs.k_27.d_na.M_zeros	sars-cov-2_pangenome	greedytigs	27	na	zeros	9.56	0.10	9.42	99%	141060	0	0	9.569114
sars-cov-2_pangenome.S_prophasm.k_27.d_na.M_default	sars-cov-2_pangenome	prophasm	27	na	default	Command exited with non-zero status 120	0.827181	na	na	na	na	na	na
sars-cov-2_pangenome.S_prophasm.k_27.d_na.M_ones	sars-cov-2_pangenome	prophasm	27	na	ones	8.76	0.10	8.64	99%	141060	0	0	8.769295
sars-cov-2_pangenome.S_prophasm.k_27.d_na.M_runs	sars-cov-2_pangenome	prophasm	27	na	runs	17.51	0.44	17.02	99%	1066720	0	0	17.514218
sars-cov-2_pangenome.S_prophasm.k_27.d_na.M_zeros	sars-cov-2_pangenome	prophasm	27	na	zeros	11.29	0.08	11.05	98%	141060	0	0	11.298881
sars-cov-2_pangenome.S_eulertigs.k_28.d_na.M_default	sars-cov-2_pangenome	eulertigs	28	na	default	Command exited with non-zero status 120	3.122258	na	na	na	na	na	na
sars-cov-2_pangenome.S_eulertigs.k_28.d_na.M_ones	sars-cov-2_pangenome	eulertigs	28	na	ones	8.55	0.05	8.48	99%	141052	0	0	8.562106
sars-cov-2_pangenome.S_eulertigs.k_28.d_na.M_runs	sars-cov-2_pangenome	eulertigs	28	na	runs	20.31	0.55	19.73	99%	1066212	0	0	20.323233
sars-cov-2_pangenome.S_eulertigs.k_28.d_na.M_zeros	sars-cov-2_pangenome	eulertigs	28	na	zeros	8.94	0.05	8.88	99%	141060	0	0	8.952307
sars-cov-2_pangenome.S_greedytigs.k_28.d_na.M_default	sars-cov-2_pangenome	greedytigs	28	na	default	Command exited with non-zero status 120	1.774471	na	na	na	na	na	na
sars-cov-2_pangenome.S_greedytigs.k_28.d_na.M_ones	sars-cov-2_pangenome	greedytigs	28	na	ones	10.47	0.12	10.31	99%	141044	0	0	10.486599
sars-cov-2_pangenome.S_greedytigs.k_28.d_na.M_runs	sars-cov-2_pangenome	greedytigs	28	na	runs	19.58	0.50	18.81	98%	1091780	0	0	19.593335
sars-cov-2_pangenome.S_greedytigs.k_28.d_na.M_zeros	sars-cov-2_pangenome	greedytigs	28	na	zeros	11.00	0.09	10.85	99%	141060	0	0	11.013167
sars-cov-2_pangenome.S_prophasm.k_28.d_na.M_default	sars-cov-2_pangenome	prophasm	28	na	default	Command exited with non-zero status 120	0.960771	na	na	na	na	na	na
sars-cov-2_pangenome.S_prophasm.k_28.d_na.M_ones	sars-cov-2_pangenome	prophasm	28	na	ones	11.91	0.08	11.72	99%	141060	0	0	11.92199
sars-cov-2_pangenome.S_prophasm.k_28.d_na.M_runs	sars-cov-2_pangenome	prophasm	28	na	runs	28.29	0.97	27.21	99%	1066404	0	0	28.296322
sars-cov-2_pangenome.S_prophasm.k_28.d_na.M_zeros	sars-cov-2_pangenome	prophasm	28	na	zeros	11.98	0.11	11.85	99%	141060	0	0	11.992254
sars-cov-2_pangenome.S_eulertigs.k_29.d_na.M_default	sars-cov-2_pangenome	eulertigs	29	na	default	Command exited with non-zero status 120	1.015625	na	na	na	na	na	na
sars-cov-2_pangenome.S_eulertigs.k_29.d_na.M_ones	sars-cov-2_pangenome	eulertigs	29	na	ones	13.77	0.13	13.60	99%	141060	0	0	13.784375
sars-cov-2_pangenome.S_eulertigs.k_29.d_na.M_runs	sars-cov-2_pangenome	eulertigs	29	na	runs	21.68	0.56	21.06	99%	1070372	0	0	21.693328
sars-cov-2_pangenome.S_eulertigs.k_29.d_na.M_zeros	sars-cov-2_pangenome	eulertigs	29	na	zeros	10.84	0.06	10.72	99%	141060	0	0	10.848795
sars-cov-2_pangenome.S_greedytigs.k_29.d_na.M_default	sars-cov-2_pangenome	greedytigs	29	na	default	Command exited with non-zero status 120	0.433572	na	na	na	na	na	na
sars-cov-2_pangenome.S_greedytigs.k_29.d_na.M_ones	sars-cov-2_pangenome	greedytigs	29	na	ones	15.21	0.15	15.00	99%	141060	0	0	15.21801
sars-cov-2_pangenome.S_greedytigs.k_29.d_na.M_runs	sars-cov-2_pangenome	greedytigs	29	na	runs	19.18	0.45	18.71	99%	1107356	0	0	19.189915
sars-cov-2_pangenome.S_greedytigs.k_29.d_na.M_zeros	sars-cov-2_pangenome	greedytigs	29	na	zeros	10.30	0.11	10.13	99%	141060	0	0	10.309133
sars-cov-2_pangenome.S_prophasm.k_29.d_na.M_default	sars-cov-2_pangenome	prophasm	29	na	default	Command exited with non-zero status 120	0.988982	na	na	na	na	na	na
sars-cov-2_pangenome.S_prophasm.k_29.d_na.M_ones	sars-cov-2_pangenome	prophasm	29	na	ones	14.40	0.32	14.02	99%	141060	0	0	14.405641
sars-cov-2_pangenome.S_prophasm.k_29.d_na.M_runs	sars-cov-2_pangenome	prophasm	29	na	runs	22.77	0.74	21.96	99%	1070468	0	0	22.783572
sars-cov-2_pangenome.S_prophasm.k_29.d_na.M_zeros	sars-cov-2_pangenome	prophasm	29	na	zeros	9.67	0.07	9.59	99%	141052	0	0	9.679032
sars-cov-2_pangenome.S_eulertigs.k_30.d_na.M_default	sars-cov-2_pangenome	eulertigs	30	na	default	Command exited with non-zero status 120	1.413299	na	na	na	na	na	na
sars-cov-2_pangenome.S_eulertigs.k_30.d_na.M_ones	sars-cov-2_pangenome	eulertigs	30	na	ones	13.77	0.11	13.61	99%	141060	0	0	13.77991
sars-cov-2_pangenome.S_eulertigs.k_30.d_na.M_runs	sars-cov-2_pangenome	eulertigs	30	na	runs	31.51	0.86	30.59	99%	1094804	0	0	31.524972
sars-cov-2_pangenome.S_eulertigs.k_30.d_na.M_zeros	sars-cov-2_pangenome	eulertigs	30	na	zeros	14.54	0.15	14.13	98%	141060	0	0	14.553701
sars-cov-2_pangenome.S_greedytigs.k_30.d_na.M_default	sars-cov-2_pangenome	greedytigs	30	na	default	Command exited with non-zero status 120	0.528313	na	na	na	na	na	na
sars-cov-2_pangenome.S_greedytigs.k_30.d_na.M_ones	sars-cov-2_pangenome	greedytigs	30	na	ones	13.81	0.19	13.55	99%	141060	0	0	13.815184
sars-cov-2_pangenome.S_greedytigs.k_30.d_na.M_runs	sars-cov-2_pangenome	greedytigs	30	na	runs	28.58	0.87	27.54	99%	1133328	0	0	28.585994
sars-cov-2_pangenome.S_greedytigs.k_30.d_na.M_zeros	sars-cov-2_pangenome	greedytigs	30	na	zeros	11.55	0.09	11.42	99%	141060	0	0	11.560728
sars-cov-2_pangenome.S_prophasm.k_30.d_na.M_default	sars-cov-2_pangenome	prophasm	30	na	default	Command exited with non-zero status 120	0.846076	na	na	na	na	na	na
sars-cov-2_pangenome.S_prophasm.k_30.d_na.M_ones	sars-cov-2_pangenome	prophasm	30	na	ones	17.13	0.17	16.91	99%	141060	0	0	17.145154
sars-cov-2_pangenome.S_prophasm.k_30.d_na.M_runs	sars-cov-2_pangenome	prophasm	30	na	runs	29.43	0.86	28.48	99%	1094768	0	0	29.437775
sars-cov-2_pangenome.S_prophasm.k_30.d_na.M_zeros	sars-cov-2_pangenome	prophasm	30	na	zeros	10.76	0.06	10.68	99%	141060	0	0	10.772088
sars-cov-2_pangenome.S_eulertigs.k_31.d_na.M_default	sars-cov-2_pangenome	eulertigs	31	na	default	Command exited with non-zero status 120	1.006259	na	na	na	na	na	na
sars-cov-2_pangenome.S_eulertigs.k_31.d_na.M_ones	sars-cov-2_pangenome	eulertigs	31	na	ones	17.36	0.21	17.09	99%	278144	0	0	17.376291
sars-cov-2_pangenome.S_eulertigs.k_31.d_na.M_runs	sars-cov-2_pangenome	eulertigs	31	na	runs	29.69	0.91	28.71	99%	2125344	0	0	29.694711
sars-cov-2_pangenome.S_eulertigs.k_31.d_na.M_zeros	sars-cov-2_pangenome	eulertigs	31	na	zeros	15.45	0.16	15.17	99%	278144	0	0	15.466763
sars-cov-2_pangenome.S_greedytigs.k_31.d_na.M_default	sars-cov-2_pangenome	greedytigs	31	na	default	Command exited with non-zero status 120	0.581818	na	na	na	na	na	na
sars-cov-2_pangenome.S_greedytigs.k_31.d_na.M_ones	sars-cov-2_pangenome	greedytigs	31	na	ones	15.42	0.23	15.13	99%	278148	0	0	15.428081
sars-cov-2_pangenome.S_greedytigs.k_31.d_na.M_runs	sars-cov-2_pangenome	greedytigs	31	na	runs	27.58	0.77	26.74	99%	1749988	0	0	27.584086
sars-cov-2_pangenome.S_greedytigs.k_31.d_na.M_zeros	sars-cov-2_pangenome	greedytigs	31	na	zeros	11.34	0.09	11.23	99%	278148	0	0	11.351565
sars-cov-2_pangenome.S_prophasm.k_31.d_na.M_default	sars-cov-2_pangenome	prophasm	31	na	default	Command exited with non-zero status 120	0.875407	na	na	na	na	na	na
sars-cov-2_pangenome.S_prophasm.k_31.d_na.M_ones	sars-cov-2_pangenome	prophasm	31	na	ones	17.36	0.20	17.03	99%	278148	0	0	17.368946
sars-cov-2_pangenome.S_prophasm.k_31.d_na.M_runs	sars-cov-2_pangenome	prophasm	31	na	runs	29.11	0.82	28.18	99%	2129280	0	0	29.113948
sars-cov-2_pangenome.S_prophasm.k_31.d_na.M_zeros	sars-cov-2_pangenome	prophasm	31	na	zeros	15.23	0.14	15.01	99%	278148	0	0	15.24248
spneumo-pangenome.S_eulertigs.k_6.d_na.M_default	spneumo-pangenome	eulertigs	6	na	default	Command exited with non-zero status 120	0.104415	na	na	na	na	na	na
spneumo-pangenome.S_eulertigs.k_6.d_na.M_ones	spneumo-pangenome	eulertigs	6	na	ones	0.00	0.00	0.00	100%	4092	0	0	0.007542
spneumo-pangenome.S_eulertigs.k_6.d_na.M_runs	spneumo-pangenome	eulertigs	6	na	runs	0.00	0.00	0.00	80%	4492	0	0	0.009107
spneumo-pangenome.S_eulertigs.k_6.d_na.M_runsapprox	spneumo-pangenome	eulertigs	6	na	runsapprox	0.03	0.00	0.00	16%	4504	0	0	0.044528
spneumo-pangenome.S_eulertigs.k_6.d_na.M_zeros	spneumo-pangenome	eulertigs	6	na	zeros	0.00	0.00	0.00	100%	4092	0	0	0.007761
spneumo-pangenome.S_greedytigs.k_6.d_na.M_default	spneumo-pangenome	greedytigs	6	na	default	Command exited with non-zero status 120	0.084009	na	na	na	na	na	na
spneumo-pangenome.S_greedytigs.k_6.d_na.M_ones	spneumo-pangenome	greedytigs	6	na	ones	0.00	0.00	0.00	100%	4092	0	0	0.005869
spneumo-pangenome.S_greedytigs.k_6.d_na.M_runs	spneumo-pangenome	greedytigs	6	na	runs	0.00	0.00	0.00	100%	4492	0	0	0.007019
spneumo-pangenome.S_greedytigs.k_6.d_na.M_runsapprox	spneumo-pangenome	greedytigs	6	na	runsapprox	0.03	0.00	0.00	11%	4504	0	0	0.049623
spneumo-pangenome.S_greedytigs.k_6.d_na.M_zeros	spneumo-pangenome	greedytigs	6	na	zeros	0.00	0.00	0.00	80%	4092	0	0	0.010413
spneumo-pangenome.S_matchtigs.k_6.d_na.M_default	spneumo-pangenome	matchtigs	6	na	default	Command exited with non-zero status 120	0.11552	na	na	na	na	na	na
spneumo-pangenome.S_matchtigs.k_6.d_na.M_ones	spneumo-pangenome	matchtigs	6	na	ones	0.00	0.00	0.00	100%	4092	0	0	0.006178
spneumo-pangenome.S_matchtigs.k_6.d_na.M_runs	spneumo-pangenome	matchtigs	6	na	runs	0.00	0.00	0.00	100%	4492	0	0	0.007376
spneumo-pangenome.S_matchtigs.k_6.d_na.M_runsapprox	spneumo-pangenome	matchtigs	6	na	runsapprox	0.03	0.00	0.00	11%	4504	0	0	0.051474
spneumo-pangenome.S_matchtigs.k_6.d_na.M_zeros	spneumo-pangenome	matchtigs	6	na	zeros	0.00	0.00	0.00	100%	4092	0	0	0.010378
spneumo-pangenome.S_prophasm.k_6.d_na.M_default	spneumo-pangenome	prophasm	6	na	default	Command exited with non-zero status 120	0.086199	na	na	na	na	na	na
spneumo-pangenome.S_prophasm.k_6.d_na.M_ones	spneumo-pangenome	prophasm	6	na	ones	0.00	0.00	0.00	80%	4092	0	0	0.009226
spneumo-pangenome.S_prophasm.k_6.d_na.M_runs	spneumo-pangenome	prophasm	6	na	runs	0.00	0.00	0.00	100%	4492	0	0	0.009005
spneumo-pangenome.S_prophasm.k_6.d_na.M_runsapprox	spneumo-pangenome	prophasm	6	na	runsapprox	0.01	0.00	0.00	27%	4504	0	0	0.021962
spneumo-pangenome.S_prophasm.k_6.d_na.M_zeros	spneumo-pangenome	prophasm	6	na	zeros	0.00	0.00	0.00	75%	4092	0	0	0.009029
spneumo-pangenome.S_eulertigs.k_7.d_na.M_default	spneumo-pangenome	eulertigs	7	na	default	Command exited with non-zero status 120	0.094761	na	na	na	na	na	na
spneumo-pangenome.S_eulertigs.k_7.d_na.M_ones	spneumo-pangenome	eulertigs	7	na	ones	0.00	0.00	0.00	66%	4224	0	0	0.010358
spneumo-pangenome.S_eulertigs.k_7.d_na.M_runs	spneumo-pangenome	eulertigs	7	na	runs	0.00	0.00	0.00	100%	4960	0	0	0.012666
spneumo-pangenome.S_eulertigs.k_7.d_na.M_runsapprox	spneumo-pangenome	eulertigs	7	na	runsapprox	0.01	0.00	0.00	72%	4972	0	0	0.016545
spneumo-pangenome.S_eulertigs.k_7.d_na.M_zeros	spneumo-pangenome	eulertigs	7	na	zeros	0.00	0.00	0.00	100%	4224	0	0	0.00916
spneumo-pangenome.S_greedytigs.k_7.d_na.M_default	spneumo-pangenome	greedytigs	7	na	default	Command exited with non-zero status 120	0.057293	na	na	na	na	na	na
spneumo-pangenome.S_greedytigs.k_7.d_na.M_ones	spneumo-pangenome	greedytigs	7	na	ones	0.00	0.00	0.00	100%	4224	0	0	0.009086
spneumo-pangenome.S_greedytigs.k_7.d_na.M_runs	spneumo-pangenome	greedytigs	7	na	runs	0.00	0.00	0.00	100%	4960	0	0	0.008055
spneumo-pangenome.S_greedytigs.k_7.d_na.M_runsapprox	spneumo-pangenome	greedytigs	7	na	runsapprox	0.01	0.00	0.00	50%	4972	0	0	0.02426
spneumo-pangenome.S_greedytigs.k_7.d_na.M_zeros	spneumo-pangenome	greedytigs	7	na	zeros	0.00	0.00	0.00	100%	4224	0	0	0.006247
spneumo-pangenome.S_matchtigs.k_7.d_na.M_default	spneumo-pangenome	matchtigs	7	na	default	Command exited with non-zero status 120	0.066305	na	na	na	na	na	na
spneumo-pangenome.S_matchtigs.k_7.d_na.M_ones	spneumo-pangenome	matchtigs	7	na	ones	0.00	0.00	0.00	66%	4224	0	0	0.010591
spneumo-pangenome.S_matchtigs.k_7.d_na.M_runs	spneumo-pangenome	matchtigs	7	na	runs	0.00	0.00	0.00	100%	4960	0	0	0.00894
spneumo-pangenome.S_matchtigs.k_7.d_na.M_runsapprox	spneumo-pangenome	matchtigs	7	na	runsapprox	0.01	0.00	0.00	72%	4972	0	0	0.014501
spneumo-pangenome.S_matchtigs.k_7.d_na.M_zeros	spneumo-pangenome	matchtigs	7	na	zeros	0.00	0.00	0.00	100%	4224	0	0	0.008416
spneumo-pangenome.S_prophasm.k_7.d_na.M_default	spneumo-pangenome	prophasm	7	na	default	Command exited with non-zero status 120	0.105556	na	na	na	na	na	na
spneumo-pangenome.S_prophasm.k_7.d_na.M_ones	spneumo-pangenome	prophasm	7	na	ones	0.00	0.00	0.00	100%	4224	0	0	0.013776
spneumo-pangenome.S_prophasm.k_7.d_na.M_runs	spneumo-pangenome	prophasm	7	na	runs	0.00	0.00	0.00	100%	4960	0	0	0.010625
spneumo-pangenome.S_prophasm.k_7.d_na.M_runsapprox	spneumo-pangenome	prophasm	7	na	runsapprox	0.03	0.00	0.00	23%	4972	0	0	0.044531
spneumo-pangenome.S_prophasm.k_7.d_na.M_zeros	spneumo-pangenome	prophasm	7	na	zeros	0.00	0.00	0.00	66%	4224	0	0	0.011713
spneumo-pangenome.S_eulertigs.k_8.d_na.M_default	spneumo-pangenome	eulertigs	8	na	default	Command exited with non-zero status 120	0.091487	na	na	na	na	na	na
spneumo-pangenome.S_eulertigs.k_8.d_na.M_ones	spneumo-pangenome	eulertigs	8	na	ones	0.01	0.00	0.01	83%	4776	72	0	0.01712
spneumo-pangenome.S_eulertigs.k_8.d_na.M_runs	spneumo-pangenome	eulertigs	8	na	runs	0.02	0.00	0.01	95%	7876	0	0	0.027916
spneumo-pangenome.S_eulertigs.k_8.d_na.M_runsapprox	spneumo-pangenome	eulertigs	8	na	runsapprox	0.01	0.01	0.00	94%	7876	0	0	0.023178
spneumo-pangenome.S_eulertigs.k_8.d_na.M_zeros	spneumo-pangenome	eulertigs	8	na	zeros	0.00	0.00	0.00	100%	4776	0	0	0.013477
spneumo-pangenome.S_greedytigs.k_8.d_na.M_default	spneumo-pangenome	greedytigs	8	na	default	Command exited with non-zero status 120	0.086446	na	na	na	na	na	na
spneumo-pangenome.S_greedytigs.k_8.d_na.M_ones	spneumo-pangenome	greedytigs	8	na	ones	0.01	0.00	0.00	71%	4776	72	0	0.017811
spneumo-pangenome.S_greedytigs.k_8.d_na.M_runs	spneumo-pangenome	greedytigs	8	na	runs	0.01	0.00	0.01	94%	7876	0	0	0.023387
spneumo-pangenome.S_greedytigs.k_8.d_na.M_runsapprox	spneumo-pangenome	greedytigs	8	na	runsapprox	0.02	0.00	0.02	91%	7876	0	0	0.028469
spneumo-pangenome.S_greedytigs.k_8.d_na.M_zeros	spneumo-pangenome	greedytigs	8	na	zeros	0.00	0.00	0.00	100%	4776	0	0	0.01378
spneumo-pangenome.S_matchtigs.k_8.d_na.M_default	spneumo-pangenome	matchtigs	8	na	default	Command exited with non-zero status 120	0.104493	na	na	na	na	na	na
spneumo-pangenome.S_matchtigs.k_8.d_na.M_ones	spneumo-pangenome	matchtigs	8	na	ones	0.00	0.00	0.00	100%	4716	0	0	0.010676
spneumo-pangenome.S_matchtigs.k_8.d_na.M_runs	spneumo-pangenome	matchtigs	8	na	runs	0.01	0.00	0.01	94%	7824	0	0	0.022496
spneumo-pangenome.S_matchtigs.k_8.d_na.M_runsapprox	spneumo-pangenome	matchtigs	8	na	runsapprox	0.03	0.00	0.01	76%	7824	0	0	0.038535
spneumo-pangenome.S_matchtigs.k_8.d_na.M_zeros	spneumo-pangenome	matchtigs	8	na	zeros	0.00	0.00	0.00	87%	4716	0	0	0.011763
spneumo-pangenome.S_prophasm.k_8.d_na.M_default	spneumo-pangenome	prophasm	8	na	default	Command exited with non-zero status 120	0.085877	na	na	na	na	na	na
spneumo-pangenome.S_prophasm.k_8.d_na.M_ones	spneumo-pangenome	prophasm	8	na	ones	0.01	0.00	0.01	84%	4776	72	0	0.017739
spneumo-pangenome.S_prophasm.k_8.d_na.M_runs	spneumo-pangenome	prophasm	8	na	runs	0.02	0.00	0.01	91%	7880	0	0	0.027932
spneumo-pangenome.S_prophasm.k_8.d_na.M_runsapprox	spneumo-pangenome	prophasm	8	na	runsapprox	0.02	0.00	0.01	96%	7880	0	0	0.031022
spneumo-pangenome.S_prophasm.k_8.d_na.M_zeros	spneumo-pangenome	prophasm	8	na	zeros	0.01	0.00	0.00	92%	4776	0	0	0.018826
spneumo-pangenome.S_eulertigs.k_9.d_na.M_default	spneumo-pangenome	eulertigs	9	na	default	Command exited with non-zero status 120	0.090514	na	na	na	na	na	na
spneumo-pangenome.S_eulertigs.k_9.d_na.M_ones	spneumo-pangenome	eulertigs	9	na	ones	0.02	0.00	0.02	89%	6312	264	0	0.033039
spneumo-pangenome.S_eulertigs.k_9.d_na.M_runs	spneumo-pangenome	eulertigs	9	na	runs	0.05	0.00	0.05	100%	18880	0	0	0.062967
spneumo-pangenome.S_eulertigs.k_9.d_na.M_runsapprox	spneumo-pangenome	eulertigs	9	na	runsapprox	0.06	0.00	0.05	98%	18116	0	0	0.069867
spneumo-pangenome.S_eulertigs.k_9.d_na.M_zeros	spneumo-pangenome	eulertigs	9	na	zeros	0.02	0.00	0.02	96%	6312	0	0	0.032093
spneumo-pangenome.S_greedytigs.k_9.d_na.M_default	spneumo-pangenome	greedytigs	9	na	default	Command exited with non-zero status 120	0.089479	na	na	na	na	na	na
spneumo-pangenome.S_greedytigs.k_9.d_na.M_ones	spneumo-pangenome	greedytigs	9	na	ones	0.02	0.01	0.00	88%	6312	264	0	0.030206
spneumo-pangenome.S_greedytigs.k_9.d_na.M_runs	spneumo-pangenome	greedytigs	9	na	runs	0.06	0.00	0.06	97%	18144	0	0	0.072427
spneumo-pangenome.S_greedytigs.k_9.d_na.M_runsapprox	spneumo-pangenome	greedytigs	9	na	runsapprox	0.06	0.00	0.06	100%	18144	0	0	0.069784
spneumo-pangenome.S_greedytigs.k_9.d_na.M_zeros	spneumo-pangenome	greedytigs	9	na	zeros	0.02	0.00	0.01	95%	6312	0	0	0.027125
spneumo-pangenome.S_matchtigs.k_9.d_na.M_default	spneumo-pangenome	matchtigs	9	na	default	Command exited with non-zero status 120	0.102672	na	na	na	na	na	na
spneumo-pangenome.S_matchtigs.k_9.d_na.M_ones	spneumo-pangenome	matchtigs	9	na	ones	0.03	0.00	0.02	90%	6312	264	0	0.034005
spneumo-pangenome.S_matchtigs.k_9.d_na.M_runs	spneumo-pangenome	matchtigs	9	na	runs	0.06	0.00	0.05	98%	18140	0	0	0.06514
spneumo-pangenome.S_matchtigs.k_9.d_na.M_runsapprox	spneumo-pangenome	matchtigs	9	na	runsapprox	0.05	0.01	0.04	98%	18140	0	0	0.062665
spneumo-pangenome.S_matchtigs.k_9.d_na.M_zeros	spneumo-pangenome	matchtigs	9	na	zeros	0.02	0.00	0.02	100%	6312	0	0	0.033381
spneumo-pangenome.S_prophasm.k_9.d_na.M_default	spneumo-pangenome	prophasm	9	na	default	Command exited with non-zero status 120	0.093796	na	na	na	na	na	na
spneumo-pangenome.S_prophasm.k_9.d_na.M_ones	spneumo-pangenome	prophasm	9	na	ones	0.02	0.00	0.02	92%	6312	272	0	0.031685
spneumo-pangenome.S_prophasm.k_9.d_na.M_runs	spneumo-pangenome	prophasm	9	na	runs	0.06	0.00	0.05	98%	18428	0	0	0.068635
spneumo-pangenome.S_prophasm.k_9.d_na.M_runsapprox	spneumo-pangenome	prophasm	9	na	runsapprox	0.06	0.00	0.06	100%	18428	0	0	0.065142
spneumo-pangenome.S_prophasm.k_9.d_na.M_zeros	spneumo-pangenome	prophasm	9	na	zeros	0.02	0.00	0.02	96%	6312	0	0	0.03195
spneumo-pangenome.S_eulertigs.k_10.d_na.M_default	spneumo-pangenome	eulertigs	10	na	default	Command exited with non-zero status 120	0.108628	na	na	na	na	na	na
spneumo-pangenome.S_eulertigs.k_10.d_na.M_ones	spneumo-pangenome	eulertigs	10	na	ones	0.09	0.00	0.09	96%	12704	1152	0	0.101069
spneumo-pangenome.S_eulertigs.k_10.d_na.M_runs	spneumo-pangenome	eulertigs	10	na	runs	0.31	0.02	0.28	99%	62644	0	0	0.315799
spneumo-pangenome.S_eulertigs.k_10.d_na.M_runsapprox	spneumo-pangenome	eulertigs	10	na	runsapprox	0.32	0.01	0.31	99%	62644	0	0	0.331645
spneumo-pangenome.S_eulertigs.k_10.d_na.M_zeros	spneumo-pangenome	eulertigs	10	na	zeros	0.08	0.00	0.08	98%	12704	0	0	0.090409
spneumo-pangenome.S_greedytigs.k_10.d_na.M_default	spneumo-pangenome	greedytigs	10	na	default	Command exited with non-zero status 120	0.11174	na	na	na	na	na	na
spneumo-pangenome.S_greedytigs.k_10.d_na.M_ones	spneumo-pangenome	greedytigs	10	na	ones	0.09	0.00	0.08	95%	12704	1048	0	0.095204
spneumo-pangenome.S_greedytigs.k_10.d_na.M_runs	spneumo-pangenome	greedytigs	10	na	runs	0.26	0.03	0.22	99%	61496	0	0	0.27152
spneumo-pangenome.S_greedytigs.k_10.d_na.M_runsapprox	spneumo-pangenome	greedytigs	10	na	runsapprox	0.29	0.02	0.27	99%	61496	0	0	0.301677
spneumo-pangenome.S_greedytigs.k_10.d_na.M_zeros	spneumo-pangenome	greedytigs	10	na	zeros	0.09	0.01	0.07	98%	12704	0	0	0.095532
