genome	k	S_alg	algorithm	camel_DS	d	M_alg	kmer_count	l	o	z	r	S_xz_bytes	M_xz_bytes	enc1_xz_bytes	enc2_xz_bytes	tigs_ns	tigs_cl	enc0_xz_bytes	camel_mem_bytes	camel_real_s	camel_usr_s	camel_sys_s	pref0	pref
spneumoniae-pangenome	10	greedyAC	glob-greedy	AC	na	runs	496846	516646	505169	11477	7272	143472	14168	157640	153152	na	na	na	632156000	12.82	11.88	0.26	spneumoniae-pangenome.S_greedyAC.k_10.d_na	spneumoniae-pangenome.S_greedyAC.k_10.d_na.M_runs
spneumoniae-pangenome	10	greedyAC	glob-greedy	AC	na	zeros	496846	516646	496846	19800	13119	143472	19800	163272	157992	na	na	na	632156000	12.82	11.88	0.26	spneumoniae-pangenome.S_greedyAC.k_10.d_na	spneumoniae-pangenome.S_greedyAC.k_10.d_na.M_zeros
spneumoniae-pangenome	10	greedytigs	greedytigs	na	na	default	496846	534589	533743	846	94	143600	636	144236	144268	94	534589	144060	na	na	na	na	spneumo-pangenome.r_1.S_greedytigs.k_10.d_na	spneumo-pangenome.r_1.S_greedytigs.k_10.d_na.M_default
spneumoniae-pangenome	10	greedytigs	greedytigs	na	na	ones	496846	534589	534141	448	222	143600	864	144464	144400	94	534589	144060	na	na	na	na	spneumo-pangenome.r_1.S_greedytigs.k_10.d_na	spneumo-pangenome.r_1.S_greedytigs.k_10.d_na.M_ones
spneumoniae-pangenome	10	greedytigs	greedytigs	na	na	runs	496846	534589	533835	754	94	143600	656	144256	144396	94	534589	144060	na	na	na	na	spneumo-pangenome.r_1.S_greedytigs.k_10.d_na	spneumo-pangenome.r_1.S_greedytigs.k_10.d_na.M_runs
spneumoniae-pangenome	10	greedytigs	greedytigs	na	na	zeros	496846	534589	496846	37743	24028	143600	27288	170888	169372	94	534589	144060	na	na	na	na	spneumo-pangenome.r_1.S_greedytigs.k_10.d_na	spneumo-pangenome.r_1.S_greedytigs.k_10.d_na.M_zeros
spneumoniae-pangenome	10	pseudosimplitigs	loc-greedy	HT	1	default	496846	593740	496846	96894	10766	109996	12776	122772	127232	na	na	na	139308000	7.95	7.57	0.08	spneumoniae-pangenome.S_pseudosimplitigs.k_10.d_1	spneumoniae-pangenome.S_pseudosimplitigs.k_10.d_1.M_default
spneumoniae-pangenome	10	pseudosimplitigs	loc-greedy	HT	1	ones	496846	593740	571360	22380	13875	109996	17112	127108	123444	na	na	na	139308000	7.95	7.57	0.08	spneumoniae-pangenome.S_pseudosimplitigs.k_10.d_1	spneumoniae-pangenome.S_pseudosimplitigs.k_10.d_1.M_ones
spneumoniae-pangenome	10	pseudosimplitigs	loc-greedy	HT	1	runs	496846	593740	554798	38942	7733	109996	14572	124568	121784	na	na	na	139308000	7.95	7.57	0.08	spneumoniae-pangenome.S_pseudosimplitigs.k_10.d_1	spneumoniae-pangenome.S_pseudosimplitigs.k_10.d_1.M_runs
spneumoniae-pangenome	10	pseudosimplitigs	loc-greedy	HT	1	zeros	496846	593740	496846	96894	17759	109996	22304	132300	133584	na	na	na	139308000	7.95	7.57	0.08	spneumoniae-pangenome.S_pseudosimplitigs.k_10.d_1	spneumoniae-pangenome.S_pseudosimplitigs.k_10.d_1.M_zeros
spneumoniae-pangenome	10	pseudosimplitigs	loc-greedy	HT	2	default	496846	550538	496846	53692	17868	93612	18832	112444	113688	na	na	na	139212000	7.95	6.9	0.2	spneumoniae-pangenome.S_pseudosimplitigs.k_10.d_2	spneumoniae-pangenome.S_pseudosimplitigs.k_10.d_2.M_default
spneumoniae-pangenome	10	pseudosimplitigs	loc-greedy	HT	2	ones	496846	550538	536779	13759	10293	93612	14480	108092	103984	na	na	na	139212000	7.95	6.9	0.2	spneumoniae-pangenome.S_pseudosimplitigs.k_10.d_2	spneumoniae-pangenome.S_pseudosimplitigs.k_10.d_2.M_ones
spneumoniae-pangenome	10	pseudosimplitigs	loc-greedy	HT	2	runs	496846	550538	532705	17833	8465	93612	14076	107688	103652	na	na	na	139212000	7.95	6.9	0.2	spneumoniae-pangenome.S_pseudosimplitigs.k_10.d_2	spneumoniae-pangenome.S_pseudosimplitigs.k_10.d_2.M_runs
spneumoniae-pangenome	10	pseudosimplitigs	loc-greedy	HT	2	zeros	496846	550538	496846	53692	18321	93612	19964	113576	113904	na	na	na	139212000	7.95	6.9	0.2	spneumoniae-pangenome.S_pseudosimplitigs.k_10.d_2	spneumoniae-pangenome.S_pseudosimplitigs.k_10.d_2.M_zeros
spneumoniae-pangenome	10	pseudosimplitigs	loc-greedy	HT	3	default	496846	540534	496846	43688	20559	90696	21108	111804	111424	na	na	na	139292000	9.07	8.27	0.07	spneumoniae-pangenome.S_pseudosimplitigs.k_10.d_3	spneumoniae-pangenome.S_pseudosimplitigs.k_10.d_3.M_default
spneumoniae-pangenome	10	pseudosimplitigs	loc-greedy	HT	3	ones	496846	540534	529059	11475	9114	90696	13268	103964	99676	na	na	na	139292000	9.07	8.27	0.07	spneumoniae-pangenome.S_pseudosimplitigs.k_10.d_3	spneumoniae-pangenome.S_pseudosimplitigs.k_10.d_3.M_ones
spneumoniae-pangenome	10	pseudosimplitigs	loc-greedy	HT	3	runs	496846	540534	527284	13250	8262	90696	13132	103828	99776	na	na	na	139292000	9.07	8.27	0.07	spneumoniae-pangenome.S_pseudosimplitigs.k_10.d_3	spneumoniae-pangenome.S_pseudosimplitigs.k_10.d_3.M_runs
spneumoniae-pangenome	10	pseudosimplitigs	loc-greedy	HT	3	zeros	496846	540534	496846	43688	20466	90696	21272	111968	111332	na	na	na	139292000	9.07	8.27	0.07	spneumoniae-pangenome.S_pseudosimplitigs.k_10.d_3	spneumoniae-pangenome.S_pseudosimplitigs.k_10.d_3.M_zeros
spneumoniae-pangenome	10	pseudosimplitigs	loc-greedy	HT	4	default	496846	538785	496846	41939	22453	89500	22448	111948	111936	na	na	na	139308000	8.26	7.43	0.09	spneumoniae-pangenome.S_pseudosimplitigs.k_10.d_4	spneumoniae-pangenome.S_pseudosimplitigs.k_10.d_4.M_default
spneumoniae-pangenome	10	pseudosimplitigs	loc-greedy	HT	4	ones	496846	538785	528148	10637	8632	89500	12688	102188	98496	na	na	na	139308000	8.26	7.43	0.09	spneumoniae-pangenome.S_pseudosimplitigs.k_10.d_4	spneumoniae-pangenome.S_pseudosimplitigs.k_10.d_4.M_ones
spneumoniae-pangenome	10	pseudosimplitigs	loc-greedy	HT	4	runs	496846	538785	526950	11835	8034	89500	12644	102144	98272	na	na	na	139308000	8.26	7.43	0.09	spneumoniae-pangenome.S_pseudosimplitigs.k_10.d_4	spneumoniae-pangenome.S_pseudosimplitigs.k_10.d_4.M_runs
spneumoniae-pangenome	10	pseudosimplitigs	loc-greedy	HT	4	zeros	496846	538785	496846	41939	22251	89500	22720	112220	112040	na	na	na	139308000	8.26	7.43	0.09	spneumoniae-pangenome.S_pseudosimplitigs.k_10.d_4	spneumoniae-pangenome.S_pseudosimplitigs.k_10.d_4.M_zeros
spneumoniae-pangenome	10	pseudosimplitigs	loc-greedy	HT	5	default	496846	537571	496846	40725	22989	89580	23064	112644	112416	na	na	na	139332000	9.12	7.9	0.21	spneumoniae-pangenome.S_pseudosimplitigs.k_10.d_5	spneumoniae-pangenome.S_pseudosimplitigs.k_10.d_5.M_default
spneumoniae-pangenome	10	pseudosimplitigs	loc-greedy	HT	5	ones	496846	537571	527309	10262	8481	89580	12740	102320	97992	na	na	na	139332000	9.12	7.9	0.21	spneumoniae-pangenome.S_pseudosimplitigs.k_10.d_5	spneumoniae-pangenome.S_pseudosimplitigs.k_10.d_5.M_ones
spneumoniae-pangenome	10	pseudosimplitigs	loc-greedy	HT	5	runs	496846	537571	526491	11080	8031	89580	12720	102300	98296	na	na	na	139332000	9.12	7.9	0.21	spneumoniae-pangenome.S_pseudosimplitigs.k_10.d_5	spneumoniae-pangenome.S_pseudosimplitigs.k_10.d_5.M_runs
spneumoniae-pangenome	10	pseudosimplitigs	loc-greedy	HT	5	zeros	496846	537571	496846	40725	23227	89580	24424	114004	114388	na	na	na	139332000	9.12	7.9	0.21	spneumoniae-pangenome.S_pseudosimplitigs.k_10.d_5	spneumoniae-pangenome.S_pseudosimplitigs.k_10.d_5.M_zeros
spneumoniae-pangenome	10	pseudosimplitigsAC	loc-greedy	AC	1	default	496846	588205	496846	91359	10151	162904	11800	174704	176348	na	na	na	1049260000	14.07	13.16	0.5	spneumoniae-pangenome.S_pseudosimplitigsAC.k_10.d_1	spneumoniae-pangenome.S_pseudosimplitigsAC.k_10.d_1.M_default
spneumoniae-pangenome	10	pseudosimplitigsAC	loc-greedy	AC	1	ones	496846	588205	565109	23096	14188	162904	16880	179784	175400	na	na	na	1049260000	14.07	13.16	0.5	spneumoniae-pangenome.S_pseudosimplitigsAC.k_10.d_1	spneumoniae-pangenome.S_pseudosimplitigsAC.k_10.d_1.M_ones
spneumoniae-pangenome	10	pseudosimplitigsAC	loc-greedy	AC	1	runs	496846	588205	547655	40550	7778	162904	14316	177220	173972	na	na	na	1049260000	14.07	13.16	0.5	spneumoniae-pangenome.S_pseudosimplitigsAC.k_10.d_1	spneumoniae-pangenome.S_pseudosimplitigsAC.k_10.d_1.M_runs
spneumoniae-pangenome	10	pseudosimplitigsAC	loc-greedy	AC	1	zeros	496846	588205	496846	91359	16834	162904	20392	183296	181348	na	na	na	1049260000	14.07	13.16	0.5	spneumoniae-pangenome.S_pseudosimplitigsAC.k_10.d_1	spneumoniae-pangenome.S_pseudosimplitigsAC.k_10.d_1.M_zeros
spneumoniae-pangenome	10	pseudosimplitigsAC	loc-greedy	AC	2	default	496846	548333	496846	51487	16135	152056	16512	168568	168224	na	na	na	1049516000	15.5	14.51	0.51	spneumoniae-pangenome.S_pseudosimplitigsAC.k_10.d_2	spneumoniae-pangenome.S_pseudosimplitigsAC.k_10.d_2.M_default
spneumoniae-pangenome	10	pseudosimplitigsAC	loc-greedy	AC	2	ones	496846	548333	535229	13104	9513	152056	12752	164808	161740	na	na	na	1049516000	15.5	14.51	0.51	spneumoniae-pangenome.S_pseudosimplitigsAC.k_10.d_2	spneumoniae-pangenome.S_pseudosimplitigsAC.k_10.d_2.M_ones
spneumoniae-pangenome	10	pseudosimplitigsAC	loc-greedy	AC	2	runs	496846	548333	530956	17377	7633	152056	12304	164360	161076	na	na	na	1049516000	15.5	14.51	0.51	spneumoniae-pangenome.S_pseudosimplitigsAC.k_10.d_2	spneumoniae-pangenome.S_pseudosimplitigsAC.k_10.d_2.M_runs
spneumoniae-pangenome	10	pseudosimplitigsAC	loc-greedy	AC	2	zeros	496846	548333	496846	51487	16622	152056	17600	169656	168024	na	na	na	1049516000	15.5	14.51	0.51	spneumoniae-pangenome.S_pseudosimplitigsAC.k_10.d_2	spneumoniae-pangenome.S_pseudosimplitigsAC.k_10.d_2.M_zeros
spneumoniae-pangenome	10	pseudosimplitigsAC	loc-greedy	AC	3	default	496846	538638	496846	41792	18368	149504	17940	167444	165604	na	na	na	1049736000	14.97	13.73	0.49	spneumoniae-pangenome.S_pseudosimplitigsAC.k_10.d_3	spneumoniae-pangenome.S_pseudosimplitigsAC.k_10.d_3.M_default
spneumoniae-pangenome	10	pseudosimplitigsAC	loc-greedy	AC	3	ones	496846	538638	528252	10386	8302	149504	11656	161160	157956	na	na	na	1049736000	14.97	13.73	0.49	spneumoniae-pangenome.S_pseudosimplitigsAC.k_10.d_3	spneumoniae-pangenome.S_pseudosimplitigsAC.k_10.d_3.M_ones
spneumoniae-pangenome	10	pseudosimplitigsAC	loc-greedy	AC	3	runs	496846	538638	526664	11974	7552	149504	11532	161036	157172	na	na	na	1049736000	14.97	13.73	0.49	spneumoniae-pangenome.S_pseudosimplitigsAC.k_10.d_3	spneumoniae-pangenome.S_pseudosimplitigsAC.k_10.d_3.M_runs
spneumoniae-pangenome	10	pseudosimplitigsAC	loc-greedy	AC	3	zeros	496846	538638	496846	41792	18392	149504	18108	167612	165436	na	na	na	1049736000	14.97	13.73	0.49	spneumoniae-pangenome.S_pseudosimplitigsAC.k_10.d_3	spneumoniae-pangenome.S_pseudosimplitigsAC.k_10.d_3.M_zeros
spneumoniae-pangenome	10	pseudosimplitigsAC	loc-greedy	AC	4	default	496846	534356	496846	37510	19199	148372	18496	166868	162612	na	na	na	1049788000	15.03	13.59	0.57	spneumoniae-pangenome.S_pseudosimplitigsAC.k_10.d_4	spneumoniae-pangenome.S_pseudosimplitigsAC.k_10.d_4.M_default
spneumoniae-pangenome	10	pseudosimplitigsAC	loc-greedy	AC	4	ones	496846	534356	524891	9465	7810	148372	11248	159620	157428	na	na	na	1049788000	15.03	13.59	0.57	spneumoniae-pangenome.S_pseudosimplitigsAC.k_10.d_4	spneumoniae-pangenome.S_pseudosimplitigsAC.k_10.d_4.M_ones
spneumoniae-pangenome	10	pseudosimplitigsAC	loc-greedy	AC	4	runs	496846	534356	524156	10200	7432	148372	11220	159592	157136	na	na	na	1049788000	15.03	13.59	0.57	spneumoniae-pangenome.S_pseudosimplitigsAC.k_10.d_4	spneumoniae-pangenome.S_pseudosimplitigsAC.k_10.d_4.M_runs
spneumoniae-pangenome	10	pseudosimplitigsAC	loc-greedy	AC	4	zeros	496846	534356	496846	37510	19254	148372	18772	167144	164392	na	na	na	1049788000	15.03	13.59	0.57	spneumoniae-pangenome.S_pseudosimplitigsAC.k_10.d_4	spneumoniae-pangenome.S_pseudosimplitigsAC.k_10.d_4.M_zeros
spneumoniae-pangenome	10	pseudosimplitigsAC	loc-greedy	AC	5	default	496846	532967	496846	36121	19461	147844	18732	166576	163212	na	na	na	1049776000	14.01	12.84	0.51	spneumoniae-pangenome.S_pseudosimplitigsAC.k_10.d_5	spneumoniae-pangenome.S_pseudosimplitigsAC.k_10.d_5.M_default
spneumoniae-pangenome	10	pseudosimplitigsAC	loc-greedy	AC	5	ones	496846	532967	523593	9374	7769	147844	11260	159104	156212	na	na	na	1049776000	14.01	12.84	0.51	spneumoniae-pangenome.S_pseudosimplitigsAC.k_10.d_5	spneumoniae-pangenome.S_pseudosimplitigsAC.k_10.d_5.M_ones
spneumoniae-pangenome	10	pseudosimplitigsAC	loc-greedy	AC	5	runs	496846	532967	523118	9849	7461	147844	11248	159092	155584	na	na	na	1049776000	14.01	12.84	0.51	spneumoniae-pangenome.S_pseudosimplitigsAC.k_10.d_5	spneumoniae-pangenome.S_pseudosimplitigsAC.k_10.d_5.M_runs
spneumoniae-pangenome	10	pseudosimplitigsAC	loc-greedy	AC	5	zeros	496846	532967	496846	36121	19962	147844	20296	168140	165176	na	na	na	1049776000	14.01	12.84	0.51	spneumoniae-pangenome.S_pseudosimplitigsAC.k_10.d_5	spneumoniae-pangenome.S_pseudosimplitigsAC.k_10.d_5.M_zeros
spneumoniae-pangenome	10	matchtigs	matchtigs	na	na	default	496846	528103	525169	2934	326	142636	1412	144048	143820	326	528103	143072	na	na	na	na	spneumo-pangenome.r_1.S_matchtigs.k_10.d_na	spneumo-pangenome.r_1.S_matchtigs.k_10.d_na.M_default
spneumoniae-pangenome	10	matchtigs	matchtigs	na	na	ones	496846	528103	526535	1568	739	142636	1880	144516	143868	326	528103	143072	na	na	na	na	spneumo-pangenome.r_1.S_matchtigs.k_10.d_na	spneumo-pangenome.r_1.S_matchtigs.k_10.d_na.M_ones
spneumoniae-pangenome	10	matchtigs	matchtigs	na	na	runs	496846	528103	525548	2555	326	142636	1468	144104	143444	326	528103	143072	na	na	na	na	spneumo-pangenome.r_1.S_matchtigs.k_10.d_na	spneumo-pangenome.r_1.S_matchtigs.k_10.d_na.M_runs
spneumoniae-pangenome	10	matchtigs	matchtigs	na	na	zeros	496846	528103	496846	31257	19356	142636	22324	164960	163284	326	528103	143072	na	na	na	na	spneumo-pangenome.r_1.S_matchtigs.k_10.d_na	spneumo-pangenome.r_1.S_matchtigs.k_10.d_na.M_zeros
spneumoniae-pangenome	10	prophasm	prophasm	na	na	default	496846	593866	496846	97020	10780	112896	13972	126868	130996	10780	593866	121144	na	na	na	na	spneumo-pangenome.r_1.S_prophasm.k_10.d_na	spneumo-pangenome.r_1.S_prophasm.k_10.d_na.M_default
spneumoniae-pangenome	10	prophasm	prophasm	na	na	ones	496846	593866	571122	22744	13918	112896	18000	130896	127620	10780	593866	121144	na	na	na	na	spneumo-pangenome.r_1.S_prophasm.k_10.d_na	spneumo-pangenome.r_1.S_prophasm.k_10.d_na.M_ones
spneumoniae-pangenome	10	prophasm	prophasm	na	na	runs	496846	593866	554894	38972	7807	112896	15472	128368	125780	10780	593866	121144	na	na	na	na	spneumo-pangenome.r_1.S_prophasm.k_10.d_na	spneumo-pangenome.r_1.S_prophasm.k_10.d_na.M_runs
spneumoniae-pangenome	10	prophasm	prophasm	na	na	zeros	496846	593866	496846	97020	19889	112896	25144	138040	139576	10780	593866	121144	na	na	na	na	spneumo-pangenome.r_1.S_prophasm.k_10.d_na	spneumo-pangenome.r_1.S_prophasm.k_10.d_na.M_zeros
spneumoniae-pangenome	11	eulertigs	eulertigs	na	na	default	1545282	2529652	1545282	984370	98437	690628	91104	781732	818436	98437	2529652	759000	na	na	na	na	spneumo-pangenome.r_1.S_eulertigs.k_11.d_na	spneumo-pangenome.r_1.S_eulertigs.k_11.d_na.M_default
spneumoniae-pangenome	11	eulertigs	eulertigs	na	na	ones	1545282	2529652	2202692	326960	170863	690628	172800	863428	839348	98437	2529652	759000	na	na	na	na	spneumo-pangenome.r_1.S_eulertigs.k_11.d_na	spneumo-pangenome.r_1.S_eulertigs.k_11.d_na.M_ones
spneumoniae-pangenome	11	eulertigs	eulertigs	na	na	runs	1545282	2529652	1980212	549440	84468	690628	129320	819948	808368	98437	2529652	759000	na	na	na	na	spneumo-pangenome.r_1.S_eulertigs.k_11.d_na	spneumo-pangenome.r_1.S_eulertigs.k_11.d_na.M_runs
spneumoniae-pangenome	11	eulertigs	eulertigs	na	na	zeros	1545282	2529652	1545282	984370	317940	690628	262540	953168	939148	98437	2529652	759000	na	na	na	na	spneumo-pangenome.r_1.S_eulertigs.k_11.d_na	spneumo-pangenome.r_1.S_eulertigs.k_11.d_na.M_zeros
spneumoniae-pangenome	11	greedy	glob-greedy	HT	na	default	1545282	1737913	1545282	192631	98437	472444	115268	587712	579656	na	na	na	99880000	11.1	9.57	0.08	spneumoniae-pangenome.S_greedy.k_11.d_na	spneumoniae-pangenome.S_greedy.k_11.d_na.M_default
spneumoniae-pangenome	11	greedy	glob-greedy	HT	na	ones	1545282	1737913	1642736	95177	67405	472444	84648	557092	545044	na	na	na	99880000	11.1	9.57	0.08	spneumoniae-pangenome.S_greedy.k_11.d_na	spneumoniae-pangenome.S_greedy.k_11.d_na.M_ones
spneumoniae-pangenome	11	greedy	glob-greedy	HT	na	runs	1545282	1737913	1635151	102762	63029	472444	83740	556184	544344	na	na	na	99880000	11.1	9.57	0.08	spneumoniae-pangenome.S_greedy.k_11.d_na	spneumoniae-pangenome.S_greedy.k_11.d_na.M_runs
spneumoniae-pangenome	11	greedy	glob-greedy	HT	na	zeros	1545282	1737913	1545282	192631	125304	472444	123496	595940	589440	na	na	na	99880000	11.1	9.57	0.08	spneumoniae-pangenome.S_greedy.k_11.d_na	spneumoniae-pangenome.S_greedy.k_11.d_na.M_zeros
spneumoniae-pangenome	11	greedyAC	glob-greedy	AC	na	default	1545282	1737919	1545282	192637	98438	473032	115220	588252	580456	na	na	na	1999472000	28.35	25.96	0.83	spneumoniae-pangenome.S_greedyAC.k_11.d_na	spneumoniae-pangenome.S_greedyAC.k_11.d_na.M_default
spneumoniae-pangenome	11	greedyAC	glob-greedy	AC	na	ones	1545282	1737919	1642488	95431	67374	473032	84940	557972	545016	na	na	na	1999472000	28.35	25.96	0.83	spneumoniae-pangenome.S_greedyAC.k_11.d_na	spneumoniae-pangenome.S_greedyAC.k_11.d_na.M_ones
spneumoniae-pangenome	11	greedyAC	glob-greedy	AC	na	runs	1545282	1737919	1635180	102739	63073	473032	83764	556796	543976	na	na	na	1999472000	28.35	25.96	0.83	spneumoniae-pangenome.S_greedyAC.k_11.d_na	spneumoniae-pangenome.S_greedyAC.k_11.d_na.M_runs
spneumoniae-pangenome	11	greedyAC	glob-greedy	AC	na	zeros	1545282	1737919	1545282	192637	124256	473032	123056	596088	589056	na	na	na	1999472000	28.35	25.96	0.83	spneumoniae-pangenome.S_greedyAC.k_11.d_na	spneumoniae-pangenome.S_greedyAC.k_11.d_na.M_zeros
spneumoniae-pangenome	11	greedytigs	greedytigs	na	na	default	1545282	1861134	1853184	7950	795	501720	3436	505156	507832	795	1861134	507396	na	na	na	na	spneumo-pangenome.r_1.S_greedytigs.k_11.d_na	spneumo-pangenome.r_1.S_greedytigs.k_11.d_na.M_default
spneumoniae-pangenome	11	greedytigs	greedytigs	na	na	ones	1545282	1861134	1855657	5477	1741	501720	4524	506244	508600	795	1861134	507396	na	na	na	na	spneumo-pangenome.r_1.S_greedytigs.k_11.d_na	spneumo-pangenome.r_1.S_greedytigs.k_11.d_na.M_ones
spneumoniae-pangenome	11	greedytigs	greedytigs	na	na	runs	1545282	1861134	1853820	7314	795	501720	3572	505292	506872	795	1861134	507396	na	na	na	na	spneumo-pangenome.r_1.S_greedytigs.k_11.d_na	spneumo-pangenome.r_1.S_greedytigs.k_11.d_na.M_runs
spneumoniae-pangenome	11	greedytigs	greedytigs	na	na	zeros	1545282	1861134	1545282	315852	165308	501720	148416	650136	645720	795	1861134	507396	na	na	na	na	spneumo-pangenome.r_1.S_greedytigs.k_11.d_na	spneumo-pangenome.r_1.S_greedytigs.k_11.d_na.M_zeros
spneumoniae-pangenome	11	pseudosimplitigs	loc-greedy	HT	1	default	1545282	2530002	1545282	984720	98472	626000	80620	706620	744624	na	na	na	395956000	15.68	13.69	0.24	spneumoniae-pangenome.S_pseudosimplitigs.k_11.d_1	spneumoniae-pangenome.S_pseudosimplitigs.k_11.d_1.M_default
spneumoniae-pangenome	11	pseudosimplitigs	loc-greedy	HT	1	ones	1545282	2530002	2204790	325212	169401	626000	164512	790512	783568	na	na	na	395956000	15.68	13.69	0.24	spneumoniae-pangenome.S_pseudosimplitigs.k_11.d_1	spneumoniae-pangenome.S_pseudosimplitigs.k_11.d_1.M_ones
spneumoniae-pangenome	11	pseudosimplitigs	loc-greedy	HT	1	runs	1545282	2530002	1979180	550822	82978	626000	120432	746432	747364	na	na	na	395956000	15.68	13.69	0.24	spneumoniae-pangenome.S_pseudosimplitigs.k_11.d_1	spneumoniae-pangenome.S_pseudosimplitigs.k_11.d_1.M_runs
spneumoniae-pangenome	11	pseudosimplitigs	loc-greedy	HT	1	zeros	1545282	2530002	1545282	984720	157325	626000	155684	781684	799660	na	na	na	395956000	15.68	13.69	0.24	spneumoniae-pangenome.S_pseudosimplitigs.k_11.d_1	spneumoniae-pangenome.S_pseudosimplitigs.k_11.d_1.M_zeros
spneumoniae-pangenome	11	pseudosimplitigs	loc-greedy	HT	2	default	1545282	2059340	1545282	514058	153302	495592	111680	607272	619680	na	na	na	395896000	15.04	13.25	0.31	spneumoniae-pangenome.S_pseudosimplitigs.k_11.d_2	spneumoniae-pangenome.S_pseudosimplitigs.k_11.d_2.M_default
spneumoniae-pangenome	11	pseudosimplitigs	loc-greedy	HT	2	ones	1545282	2059340	1866427	192913	119523	495592	116112	611704	599964	na	na	na	395896000	15.04	13.25	0.31	spneumoniae-pangenome.S_pseudosimplitigs.k_11.d_2	spneumoniae-pangenome.S_pseudosimplitigs.k_11.d_2.M_ones
spneumoniae-pangenome	11	pseudosimplitigs	loc-greedy	HT	2	runs	1545282	2059340	1789977	269363	86168	495592	102668	598260	590656	na	na	na	395896000	15.04	13.25	0.31	spneumoniae-pangenome.S_pseudosimplitigs.k_11.d_2	spneumoniae-pangenome.S_pseudosimplitigs.k_11.d_2.M_runs
spneumoniae-pangenome	11	pseudosimplitigs	loc-greedy	HT	2	zeros	1545282	2059340	1545282	514058	158131	495592	121992	617584	624280	na	na	na	395896000	15.04	13.25	0.31	spneumoniae-pangenome.S_pseudosimplitigs.k_11.d_2	spneumoniae-pangenome.S_pseudosimplitigs.k_11.d_2.M_zeros
spneumoniae-pangenome	11	pseudosimplitigs	loc-greedy	HT	3	default	1545282	1919635	1545282	374353	165165	459344	119444	578788	579452	na	na	na	395956000	15.38	13.55	0.17	spneumoniae-pangenome.S_pseudosimplitigs.k_11.d_3	spneumoniae-pangenome.S_pseudosimplitigs.k_11.d_3.M_default
spneumoniae-pangenome	11	pseudosimplitigs	loc-greedy	HT	3	ones	1545282	1919635	1769784	149851	104318	459344	101944	561288	550496	na	na	na	395956000	15.38	13.55	0.17	spneumoniae-pangenome.S_pseudosimplitigs.k_11.d_3	spneumoniae-pangenome.S_pseudosimplitigs.k_11.d_3.M_ones
spneumoniae-pangenome	11	pseudosimplitigs	loc-greedy	HT	3	runs	1545282	1919635	1737904	181731	89374	459344	97420	556764	547852	na	na	na	395956000	15.38	13.55	0.17	spneumoniae-pangenome.S_pseudosimplitigs.k_11.d_3	spneumoniae-pangenome.S_pseudosimplitigs.k_11.d_3.M_runs
spneumoniae-pangenome	11	pseudosimplitigs	loc-greedy	HT	3	zeros	1545282	1919635	1545282	374353	165407	459344	121476	580820	580436	na	na	na	395956000	15.38	13.55	0.17	spneumoniae-pangenome.S_pseudosimplitigs.k_11.d_3	spneumoniae-pangenome.S_pseudosimplitigs.k_11.d_3.M_zeros
spneumoniae-pangenome	11	pseudosimplitigs	loc-greedy	HT	4	default	1545282	1871300	1545282	326018	168190	445056	122168	567224	561780	na	na	na	395928000	16.26	14.11	0.25	spneumoniae-pangenome.S_pseudosimplitigs.k_11.d_4	spneumoniae-pangenome.S_pseudosimplitigs.k_11.d_4.M_default
spneumoniae-pangenome	11	pseudosimplitigs	loc-greedy	HT	4	ones	1545282	1871300	1738949	132351	97745	445056	96028	541084	529732	na	na	na	395928000	16.26	14.11	0.25	spneumoniae-pangenome.S_pseudosimplitigs.k_11.d_4	spneumoniae-pangenome.S_pseudosimplitigs.k_11.d_4.M_ones
spneumoniae-pangenome	11	pseudosimplitigs	loc-greedy	HT	4	runs	1545282	1871300	1721542	149758	88983	445056	94112	539168	529408	na	na	na	395928000	16.26	14.11	0.25	spneumoniae-pangenome.S_pseudosimplitigs.k_11.d_4	spneumoniae-pangenome.S_pseudosimplitigs.k_11.d_4.M_runs
spneumoniae-pangenome	11	pseudosimplitigs	loc-greedy	HT	4	zeros	1545282	1871300	1545282	326018	168202	445056	123288	568344	564484	na	na	na	395928000	16.26	14.11	0.25	spneumoniae-pangenome.S_pseudosimplitigs.k_11.d_4	spneumoniae-pangenome.S_pseudosimplitigs.k_11.d_4.M_zeros
