genome	rate	S_alg	k	d	M_alg	M_compr_alg	kmer_count	l	o	z	r	S_xz_bytes	M_compr_bytes	enc1_compr_bytes	enc2_xz_bytes	pref
escherichia_coli.k32	0.5	local	31	2	runsapprox	xz	81149468	721429268	81923162	639506106	41223526	177048912	26049664	203098576	218183792	escherichia_coli.k32.r_0.5.S_local.k_31.d_2.M_runsapprox.C_xz
escherichia_coli.k32	0.6	local	31	2	default	EliasFano	97379362	610951536	97379362	513572174	39366378	148358400	48142600	196501000	189061720	escherichia_coli.k32.r_0.6.S_local.k_31.d_2.M_default.C_EliasFano
escherichia_coli.k32	0.6	local	31	2	default	bzip	97379362	610951536	97379362	513572174	39366378	148358400	20358842	168717242	189061720	escherichia_coli.k32.r_0.6.S_local.k_31.d_2.M_default.C_bzip
escherichia_coli.k32	0.6	local	31	2	default	rrr	97379362	610951536	97379362	513572174	39366378	148358400	47921619	196280019	189061720	escherichia_coli.k32.r_0.6.S_local.k_31.d_2.M_default.C_rrr
escherichia_coli.k32	0.6	local	31	2	default	xz	97379362	610951536	97379362	513572174	39366378	148358400	25324032	173682432	189061720	escherichia_coli.k32.r_0.6.S_local.k_31.d_2.M_default.C_xz
escherichia_coli.k32	0.6	local	31	2	ones	EliasFano	97379362	610951536	98287935	512663601	39789838	148358400	48443856	196802256	189745296	escherichia_coli.k32.r_0.6.S_local.k_31.d_2.M_ones.C_EliasFano
escherichia_coli.k32	0.6	local	31	2	ones	bzip	97379362	610951536	98287935	512663601	39789838	148358400	21359444	169717844	189745296	escherichia_coli.k32.r_0.6.S_local.k_31.d_2.M_ones.C_bzip
escherichia_coli.k32	0.6	local	31	2	ones	rrr	97379362	610951536	98287935	512663601	39789838	148358400	48231819	196590219	189745296	escherichia_coli.k32.r_0.6.S_local.k_31.d_2.M_ones.C_rrr
escherichia_coli.k32	0.6	local	31	2	ones	xz	97379362	610951536	98287935	512663601	39789838	148358400	26366008	174724408	189745296	escherichia_coli.k32.r_0.6.S_local.k_31.d_2.M_ones.C_xz
escherichia_coli.k32	0.6	local	31	2	runsapprox	EliasFano	97379362	610951536	98287935	512663601	39789838	148358400	48443856	196802256	189745296	escherichia_coli.k32.r_0.6.S_local.k_31.d_2.M_runsapprox.C_EliasFano
escherichia_coli.k32	0.6	local	31	2	runsapprox	bzip	97379362	610951536	98287935	512663601	39789838	148358400	21359444	169717844	189745296	escherichia_coli.k32.r_0.6.S_local.k_31.d_2.M_runsapprox.C_bzip
escherichia_coli.k32	0.6	local	31	2	runsapprox	rrr	97379362	610951536	98287935	512663601	39789838	148358400	48231819	196590219	189745296	escherichia_coli.k32.r_0.6.S_local.k_31.d_2.M_runsapprox.C_rrr
escherichia_coli.k32	0.6	local	31	2	runsapprox	xz	97379362	610951536	98287935	512663601	39789838	148358400	26366008	174724408	189745296	escherichia_coli.k32.r_0.6.S_local.k_31.d_2.M_runsapprox.C_xz
escherichia_coli.k32	0.7	local	31	2	default	EliasFano	113609255	479614752	113609255	366005497	34820625	114838208	40579904	155418112	152703920	escherichia_coli.k32.r_0.7.S_local.k_31.d_2.M_default.C_EliasFano
escherichia_coli.k32	0.7	local	31	2	default	bzip	113609255	479614752	113609255	366005497	34820625	114838208	20416890	135255098	152703920	escherichia_coli.k32.r_0.7.S_local.k_31.d_2.M_default.C_bzip
escherichia_coli.k32	0.7	local	31	2	default	rrr	113609255	479614752	113609255	366005497	34820625	114838208	45774795	160613003	152703920	escherichia_coli.k32.r_0.7.S_local.k_31.d_2.M_default.C_rrr
escherichia_coli.k32	0.7	local	31	2	default	xz	113609255	479614752	113609255	366005497	34820625	114838208	23597508	138435716	152703920	escherichia_coli.k32.r_0.7.S_local.k_31.d_2.M_default.C_xz
escherichia_coli.k32	0.7	local	31	2	ones	EliasFano	113609255	479614752	114630895	364983857	35139343	114838208	40806656	155644864	153302548	escherichia_coli.k32.r_0.7.S_local.k_31.d_2.M_ones.C_EliasFano
escherichia_coli.k32	0.7	local	31	2	ones	bzip	113609255	479614752	114630895	364983857	35139343	114838208	21399817	136238025	153302548	escherichia_coli.k32.r_0.7.S_local.k_31.d_2.M_ones.C_bzip
escherichia_coli.k32	0.7	local	31	2	ones	rrr	113609255	479614752	114630895	364983857	35139343	114838208	46052627	160890835	153302548	escherichia_coli.k32.r_0.7.S_local.k_31.d_2.M_ones.C_rrr
escherichia_coli.k32	0.7	local	31	2	ones	xz	113609255	479614752	114630895	364983857	35139343	114838208	24552936	139391144	153302548	escherichia_coli.k32.r_0.7.S_local.k_31.d_2.M_ones.C_xz
escherichia_coli.k32	0.7	local	31	2	runsapprox	EliasFano	113609255	479614752	114630895	364983857	35139343	114838208	40806656	155644864	153302548	escherichia_coli.k32.r_0.7.S_local.k_31.d_2.M_runsapprox.C_EliasFano
escherichia_coli.k32	0.7	local	31	2	runsapprox	bzip	113609255	479614752	114630895	364983857	35139343	114838208	21399817	136238025	153302548	escherichia_coli.k32.r_0.7.S_local.k_31.d_2.M_runsapprox.C_bzip
escherichia_coli.k32	0.7	local	31	2	runsapprox	rrr	113609255	479614752	114630895	364983857	35139343	114838208	46052627	160890835	153302548	escherichia_coli.k32.r_0.7.S_local.k_31.d_2.M_runsapprox.C_rrr
escherichia_coli.k32	0.7	local	31	2	runsapprox	xz	113609255	479614752	114630895	364983857	35139343	114838208	24552936	139391144	153302548	escherichia_coli.k32.r_0.7.S_local.k_31.d_2.M_runsapprox.C_xz
escherichia_coli.k32	0.8	local	31	2	default	EliasFano	129839149	353756809	129839149	223917660	27105912	81776888	30898560	112675448	114056844	escherichia_coli.k32.r_0.8.S_local.k_31.d_2.M_default.C_EliasFano
escherichia_coli.k32	0.8	local	31	2	default	bzip	129839149	353756809	129839149	223917660	27105912	81776888	17903025	99679913	114056844	escherichia_coli.k32.r_0.8.S_local.k_31.d_2.M_default.C_bzip
escherichia_coli.k32	0.8	local	31	2	default	rrr	129839149	353756809	129839149	223917660	27105912	81776888	39356163	121133051	114056844	escherichia_coli.k32.r_0.8.S_local.k_31.d_2.M_default.C_rrr
escherichia_coli.k32	0.8	local	31	2	default	xz	129839149	353756809	129839149	223917660	27105912	81776888	20029796	101806684	114056844	escherichia_coli.k32.r_0.8.S_local.k_31.d_2.M_default.C_xz
escherichia_coli.k32	0.8	local	31	2	ones	EliasFano	129839149	353756809	130970415	222786394	27271676	81776888	31016344	112793232	114418528	escherichia_coli.k32.r_0.8.S_local.k_31.d_2.M_ones.C_EliasFano
escherichia_coli.k32	0.8	local	31	2	ones	bzip	129839149	353756809	130970415	222786394	27271676	81776888	18784844	100561732	114418528	escherichia_coli.k32.r_0.8.S_local.k_31.d_2.M_ones.C_bzip
escherichia_coli.k32	0.8	local	31	2	ones	rrr	129839149	353756809	130970415	222786394	27271676	81776888	39562595	121339483	114418528	escherichia_coli.k32.r_0.8.S_local.k_31.d_2.M_ones.C_rrr
escherichia_coli.k32	0.8	local	31	2	ones	xz	129839149	353756809	130970415	222786394	27271676	81776888	20812604	102589492	114418528	escherichia_coli.k32.r_0.8.S_local.k_31.d_2.M_ones.C_xz
escherichia_coli.k32	0.8	local	31	2	runsapprox	EliasFano	129839149	353756809	130970415	222786394	27271676	81776888	31016344	112793232	114418528	escherichia_coli.k32.r_0.8.S_local.k_31.d_2.M_runsapprox.C_EliasFano
escherichia_coli.k32	0.8	local	31	2	runsapprox	bzip	129839149	353756809	130970415	222786394	27271676	81776888	18784844	100561732	114418528	escherichia_coli.k32.r_0.8.S_local.k_31.d_2.M_runsapprox.C_bzip
escherichia_coli.k32	0.8	local	31	2	runsapprox	rrr	129839149	353756809	130970415	222786394	27271676	81776888	39562595	121339483	114418528	escherichia_coli.k32.r_0.8.S_local.k_31.d_2.M_runsapprox.C_rrr
escherichia_coli.k32	0.8	local	31	2	runsapprox	xz	129839149	353756809	130970415	222786394	27271676	81776888	20812604	102589492	114418528	escherichia_coli.k32.r_0.8.S_local.k_31.d_2.M_runsapprox.C_xz
escherichia_coli.k32	0.9	local	31	2	default	EliasFano	146069043	259381085	146069043	113312042	16222536	57256776	20060376	77317152	81231936	escherichia_coli.k32.r_0.9.S_local.k_31.d_2.M_default.C_EliasFano
escherichia_coli.k32	0.9	local	31	2	default	bzip	146069043	259381085	146069043	113312042	16222536	57256776	12337151	69593927	81231936	escherichia_coli.k32.r_0.9.S_local.k_31.d_2.M_default.C_bzip
escherichia_coli.k32	0.9	local	31	2	default	rrr	146069043	259381085	146069043	113312042	16222536	57256776	28335739	85592515	81231936	escherichia_coli.k32.r_0.9.S_local.k_31.d_2.M_default.C_rrr
escherichia_coli.k32	0.9	local	31	2	default	xz	146069043	259381085	146069043	113312042	16222536	57256776	14253608	71510384	81231936	escherichia_coli.k32.r_0.9.S_local.k_31.d_2.M_default.C_xz
escherichia_coli.k32	0.9	local	31	2	ones	EliasFano	146069043	259381085	147355095	112025990	16217136	57256776	20056536	77313312	81398136	escherichia_coli.k32.r_0.9.S_local.k_31.d_2.M_ones.C_EliasFano
escherichia_coli.k32	0.9	local	31	2	ones	bzip	146069043	259381085	147355095	112025990	16217136	57256776	12996245	70253021	81398136	escherichia_coli.k32.r_0.9.S_local.k_31.d_2.M_ones.C_bzip
escherichia_coli.k32	0.9	local	31	2	ones	rrr	146069043	259381085	147355095	112025990	16217136	57256776	28433267	85690043	81398136	escherichia_coli.k32.r_0.9.S_local.k_31.d_2.M_ones.C_rrr
escherichia_coli.k32	0.9	local	31	2	ones	xz	146069043	259381085	147355095	112025990	16217136	57256776	14792640	72049416	81398136	escherichia_coli.k32.r_0.9.S_local.k_31.d_2.M_ones.C_xz
escherichia_coli.k32	0.9	local	31	2	runsapprox	EliasFano	146069043	259381085	147355095	112025990	16217136	57256776	20056536	77313312	81398136	escherichia_coli.k32.r_0.9.S_local.k_31.d_2.M_runsapprox.C_EliasFano
escherichia_coli.k32	0.9	local	31	2	runsapprox	bzip	146069043	259381085	147355095	112025990	16217136	57256776	12996245	70253021	81398136	escherichia_coli.k32.r_0.9.S_local.k_31.d_2.M_runsapprox.C_bzip
escherichia_coli.k32	0.9	local	31	2	runsapprox	rrr	146069043	259381085	147355095	112025990	16217136	57256776	28433267	85690043	81398136	escherichia_coli.k32.r_0.9.S_local.k_31.d_2.M_runsapprox.C_rrr
escherichia_coli.k32	0.9	local	31	2	runsapprox	xz	146069043	259381085	147355095	112025990	16217136	57256776	14792640	72049416	81398136	escherichia_coli.k32.r_0.9.S_local.k_31.d_2.M_runsapprox.C_xz
escherichia_coli.k32	1.0	local	31	2	default	EliasFano	162298937	222247809	162298937	59948872	2162109	45415648	4185008	49600656	52955416	escherichia_coli.k32.r_1.0.S_local.k_31.d_2.M_default.C_EliasFano
escherichia_coli.k32	1.0	local	31	2	default	bzip	162298937	222247809	162298937	59948872	2162109	45415648	1824441	47240089	52955416	escherichia_coli.k32.r_1.0.S_local.k_31.d_2.M_default.C_bzip
escherichia_coli.k32	1.0	local	31	2	default	rrr	162298937	222247809	162298937	59948872	2162109	45415648	15992299	61407947	52955416	escherichia_coli.k32.r_1.0.S_local.k_31.d_2.M_default.C_rrr
escherichia_coli.k32	1.0	local	31	2	default	xz	162298937	222247809	162298937	59948872	2162109	45415648	3280644	48696292	52955416	escherichia_coli.k32.r_1.0.S_local.k_31.d_2.M_default.C_xz
escherichia_coli.k32	1.0	local	31	2	ones	EliasFano	162298937	222247809	163831228	58416581	1999043	45415648	3937920	49353568	52813236	escherichia_coli.k32.r_1.0.S_local.k_31.d_2.M_ones.C_EliasFano
escherichia_coli.k32	1.0	local	31	2	ones	bzip	162298937	222247809	163831228	58416581	1999043	45415648	2114667	47530315	52813236	escherichia_coli.k32.r_1.0.S_local.k_31.d_2.M_ones.C_bzip
escherichia_coli.k32	1.0	local	31	2	ones	rrr	162298937	222247809	163831228	58416581	1999043	45415648	15986251	61401899	52813236	escherichia_coli.k32.r_1.0.S_local.k_31.d_2.M_ones.C_rrr
escherichia_coli.k32	1.0	local	31	2	ones	xz	162298937	222247809	163831228	58416581	1999043	45415648	3628724	49044372	52813236	escherichia_coli.k32.r_1.0.S_local.k_31.d_2.M_ones.C_xz
escherichia_coli.k32	1.0	local	31	2	runsapprox	EliasFano	162298937	222247809	163831228	58416581	1999043	45415648	3937920	49353568	52813236	escherichia_coli.k32.r_1.0.S_local.k_31.d_2.M_runsapprox.C_EliasFano
escherichia_coli.k32	1.0	local	31	2	runsapprox	bzip	162298937	222247809	163831228	58416581	1999043	45415648	2114667	47530315	52813236	escherichia_coli.k32.r_1.0.S_local.k_31.d_2.M_runsapprox.C_bzip
escherichia_coli.k32	1.0	local	31	2	runsapprox	rrr	162298937	222247809	163831228	58416581	1999043	45415648	15986251	61401899	52813236	escherichia_coli.k32.r_1.0.S_local.k_31.d_2.M_runsapprox.C_rrr
escherichia_coli.k32	1.0	local	31	2	runsapprox	xz	162298937	222247809	163831228	58416581	1999043	45415648	3628724	49044372	52813236	escherichia_coli.k32.r_1.0.S_local.k_31.d_2.M_runsapprox.C_xz
escherichia_coli.k32	0.000000001	local	31	3	default	EliasFano	1	31	1	30	1	96	8	104	96	escherichia_coli.k32.r_0.000000001.S_local.k_31.d_3.M_default.C_EliasFano
escherichia_coli.k32	0.000000001	local	31	3	default	bzip	1	31	1	30	1	96	41	137	96	escherichia_coli.k32.r_0.000000001.S_local.k_31.d_3.M_default.C_bzip
escherichia_coli.k32	0.000000001	local	31	3	default	rrr	1	31	1	30	1	96	91	187	96	escherichia_coli.k32.r_0.000000001.S_local.k_31.d_3.M_default.C_rrr
escherichia_coli.k32	0.000000001	local	31	3	default	xz	1	31	1	30	1	96	76	172	96	escherichia_coli.k32.r_0.000000001.S_local.k_31.d_3.M_default.C_xz
escherichia_coli.k32	0.000000001	local	31	3	ones	EliasFano	1	31	1	30	1	96	8	104	96	escherichia_coli.k32.r_0.000000001.S_local.k_31.d_3.M_ones.C_EliasFano
escherichia_coli.k32	0.000000001	local	31	3	ones	bzip	1	31	1	30	1	96	41	137	96	escherichia_coli.k32.r_0.000000001.S_local.k_31.d_3.M_ones.C_bzip
escherichia_coli.k32	0.000000001	local	31	3	ones	rrr	1	31	1	30	1	96	91	187	96	escherichia_coli.k32.r_0.000000001.S_local.k_31.d_3.M_ones.C_rrr
escherichia_coli.k32	0.000000001	local	31	3	ones	xz	1	31	1	30	1	96	76	172	96	escherichia_coli.k32.r_0.000000001.S_local.k_31.d_3.M_ones.C_xz
escherichia_coli.k32	0.000000001	local	31	3	runsapprox	EliasFano	1	31	1	30	1	96	8	104	96	escherichia_coli.k32.r_0.000000001.S_local.k_31.d_3.M_runsapprox.C_EliasFano
escherichia_coli.k32	0.000000001	local	31	3	runsapprox	bzip	1	31	1	30	1	96	41	137	96	escherichia_coli.k32.r_0.000000001.S_local.k_31.d_3.M_runsapprox.C_bzip
escherichia_coli.k32	0.000000001	local	31	3	runsapprox	rrr	1	31	1	30	1	96	91	187	96	escherichia_coli.k32.r_0.000000001.S_local.k_31.d_3.M_runsapprox.C_rrr
escherichia_coli.k32	0.000000001	local	31	3	runsapprox	xz	1	31	1	30	1	96	76	172	96	escherichia_coli.k32.r_0.000000001.S_local.k_31.d_3.M_runsapprox.C_xz
escherichia_coli.k32	0.0001	local	31	3	default	EliasFano	16229	503012	16229	486783	16228	136920	24096	161016	150172	escherichia_coli.k32.r_0.0001.S_local.k_31.d_3.M_default.C_EliasFano
escherichia_coli.k32	0.0001	local	31	3	default	bzip	16229	503012	16229	486783	16228	136920	54	136974	150172	escherichia_coli.k32.r_0.0001.S_local.k_31.d_3.M_default.C_bzip
escherichia_coli.k32	0.0001	local	31	3	default	rrr	16229	503012	16229	486783	16228	136920	14651	151571	150172	escherichia_coli.k32.r_0.0001.S_local.k_31.d_3.M_default.C_rrr
escherichia_coli.k32	0.0001	local	31	3	default	xz	16229	503012	16229	486783	16228	136920	236	137156	150172	escherichia_coli.k32.r_0.0001.S_local.k_31.d_3.M_default.C_xz
escherichia_coli.k32	0.0001	local	31	3	ones	EliasFano	16229	503012	16229	486783	16228	136920	24096	161016	150172	escherichia_coli.k32.r_0.0001.S_local.k_31.d_3.M_ones.C_EliasFano
escherichia_coli.k32	0.0001	local	31	3	ones	bzip	16229	503012	16229	486783	16228	136920	54	136974	150172	escherichia_coli.k32.r_0.0001.S_local.k_31.d_3.M_ones.C_bzip
escherichia_coli.k32	0.0001	local	31	3	ones	rrr	16229	503012	16229	486783	16228	136920	14651	151571	150172	escherichia_coli.k32.r_0.0001.S_local.k_31.d_3.M_ones.C_rrr
escherichia_coli.k32	0.0001	local	31	3	ones	xz	16229	503012	16229	486783	16228	136920	236	137156	150172	escherichia_coli.k32.r_0.0001.S_local.k_31.d_3.M_ones.C_xz
escherichia_coli.k32	0.0001	local	31	3	runsapprox	EliasFano	16229	503012	16229	486783	16228	136920	24096	161016	150172	escherichia_coli.k32.r_0.0001.S_local.k_31.d_3.M_runsapprox.C_EliasFano
escherichia_coli.k32	0.0001	local	31	3	runsapprox	bzip	16229	503012	16229	486783	16228	136920	54	136974	150172	escherichia_coli.k32.r_0.0001.S_local.k_31.d_3.M_runsapprox.C_bzip
escherichia_coli.k32	0.0001	local	31	3	runsapprox	rrr	16229	503012	16229	486783	16228	136920	14651	151571	150172	escherichia_coli.k32.r_0.0001.S_local.k_31.d_3.M_runsapprox.C_rrr
escherichia_coli.k32	0.0001	local	31	3	runsapprox	xz	16229	503012	16229	486783	16228	136920	236	137156	150172	escherichia_coli.k32.r_0.0001.S_local.k_31.d_3.M_runsapprox.C_xz
escherichia_coli.k32	0.001	local	31	3	default	EliasFano	162298	5016330	162298	4854032	162109	1317836	241456	1559292	1455040	escherichia_coli.k32.r_0.001.S_local.k_31.d_3.M_default.C_EliasFano
escherichia_coli.k32	0.001	local	31	3	default	bzip	162298	5016330	162298	4854032	162109	1317836	1205	1319041	1455040	escherichia_coli.k32.r_0.001.S_local.k_31.d_3.M_default.C_bzip
escherichia_coli.k32	0.001	local	31	3	default	rrr	162298	5016330	162298	4854032	162109	1317836	146299	1464135	1455040	escherichia_coli.k32.r_0.001.S_local.k_31.d_3.M_default.C_rrr
escherichia_coli.k32	0.001	local	31	3	default	xz	162298	5016330	162298	4854032	162109	1317836	2892	1320728	1455040	escherichia_coli.k32.r_0.001.S_local.k_31.d_3.M_default.C_xz
escherichia_coli.k32	0.001	local	31	3	ones	EliasFano	162298	5016330	162299	4854031	162110	1317836	241456	1559292	1459428	escherichia_coli.k32.r_0.001.S_local.k_31.d_3.M_ones.C_EliasFano
escherichia_coli.k32	0.001	local	31	3	ones	bzip	162298	5016330	162299	4854031	162110	1317836	1212	1319048	1459428	escherichia_coli.k32.r_0.001.S_local.k_31.d_3.M_ones.C_bzip
escherichia_coli.k32	0.001	local	31	3	ones	rrr	162298	5016330	162299	4854031	162110	1317836	146299	1464135	1459428	escherichia_coli.k32.r_0.001.S_local.k_31.d_3.M_ones.C_rrr
escherichia_coli.k32	0.001	local	31	3	ones	xz	162298	5016330	162299	4854031	162110	1317836	2900	1320736	1459428	escherichia_coli.k32.r_0.001.S_local.k_31.d_3.M_ones.C_xz
escherichia_coli.k32	0.001	local	31	3	runsapprox	EliasFano	162298	5016330	162299	4854031	162110	1317836	241456	1559292	1459428	escherichia_coli.k32.r_0.001.S_local.k_31.d_3.M_runsapprox.C_EliasFano
escherichia_coli.k32	0.001	local	31	3	runsapprox	bzip	162298	5016330	162299	4854031	162110	1317836	1212	1319048	1459428	escherichia_coli.k32.r_0.001.S_local.k_31.d_3.M_runsapprox.C_bzip
escherichia_coli.k32	0.001	local	31	3	runsapprox	rrr	162298	5016330	162299	4854031	162110	1317836	146299	1464135	1459428	escherichia_coli.k32.r_0.001.S_local.k_31.d_3.M_runsapprox.C_rrr
escherichia_coli.k32	0.001	local	31	3	runsapprox	xz	162298	5016330	162299	4854031	162110	1317836	2900	1320736	1459428	escherichia_coli.k32.r_0.001.S_local.k_31.d_3.M_runsapprox.C_xz
escherichia_coli.k32	0.01	local	31	3	default	EliasFano	1622989	48869875	1622989	47246886	1606407	12492140	2390888	14883028	13864884	escherichia_coli.k32.r_0.01.S_local.k_31.d_3.M_default.C_EliasFano
escherichia_coli.k32	0.01	local	31	3	default	bzip	1622989	48869875	1622989	47246886	1606407	12492140	75642	12567782	13864884	escherichia_coli.k32.r_0.01.S_local.k_31.d_3.M_default.C_bzip
escherichia_coli.k32	0.01	local	31	3	default	rrr	1622989	48869875	1622989	47246886	1606407	12492140	1454491	13946631	13864884	escherichia_coli.k32.r_0.01.S_local.k_31.d_3.M_default.C_rrr
escherichia_coli.k32	0.01	local	31	3	default	xz	1622989	48869875	1622989	47246886	1606407	12492140	142924	12635064	13864884	escherichia_coli.k32.r_0.01.S_local.k_31.d_3.M_default.C_xz
escherichia_coli.k32	0.01	local	31	3	ones	EliasFano	1622989	48869875	1623201	47246674	1606617	12492140	2391096	14883236	13863452	escherichia_coli.k32.r_0.01.S_local.k_31.d_3.M_ones.C_EliasFano
escherichia_coli.k32	0.01	local	31	3	ones	bzip	1622989	48869875	1623201	47246674	1606617	12492140	76441	12568581	13863452	escherichia_coli.k32.r_0.01.S_local.k_31.d_3.M_ones.C_bzip
escherichia_coli.k32	0.01	local	31	3	ones	rrr	1622989	48869875	1623201	47246674	1606617	12492140	1454611	13946751	13863452	escherichia_coli.k32.r_0.01.S_local.k_31.d_3.M_ones.C_rrr
escherichia_coli.k32	0.01	local	31	3	ones	xz	1622989	48869875	1623201	47246674	1606617	12492140	144000	12636140	13863452	escherichia_coli.k32.r_0.01.S_local.k_31.d_3.M_ones.C_xz
escherichia_coli.k32	0.01	local	31	3	runsapprox	EliasFano	1622989	48869875	1623201	47246674	1606617	12492140	2391096	14883236	13863452	escherichia_coli.k32.r_0.01.S_local.k_31.d_3.M_runsapprox.C_EliasFano
