pref	genome	rate	S_alg	k	d	M_alg	real(s)	sys(s)	user(s)	percent_CPU	max_RAM(kb)	FS_inputs	FS_outputs	elapsed_time_alt(s)
sars-cov-2_pangenome_k32.r_0.001.S_local.k_13.d_3.M_default	sars-cov-2_pangenome_k32	0.001	local	13	3	default	0.00	0.00	0.00	100%	1376	0	0	0.008613
sars-cov-2_pangenome_k32.r_0.001.S_local.k_13.d_3.M_ones	sars-cov-2_pangenome_k32	0.001	local	13	3	ones	0.00	0.00	0.00	85%	4156	0	0	0.01011
sars-cov-2_pangenome_k32.r_0.001.S_local.k_13.d_3.M_runs	sars-cov-2_pangenome_k32	0.001	local	13	3	runs	0.01	0.00	0.01	88%	5024	0	0	0.020807
sars-cov-2_pangenome_k32.r_0.001.S_local.k_13.d_3.M_runsapprox	sars-cov-2_pangenome_k32	0.001	local	13	3	runsapprox	0.01	0.00	0.01	94%	4700	0	0	0.020753
sars-cov-2_pangenome_k32.r_0.01.S_local.k_13.d_3.M_default	sars-cov-2_pangenome_k32	0.01	local	13	3	default	0.00	0.00	0.00	100%	1512	0	0	0.012458
sars-cov-2_pangenome_k32.r_0.01.S_local.k_13.d_3.M_ones	sars-cov-2_pangenome_k32	0.01	local	13	3	ones	0.05	0.00	0.05	100%	4708	0	0	0.063605
sars-cov-2_pangenome_k32.r_0.01.S_local.k_13.d_3.M_runs	sars-cov-2_pangenome_k32	0.01	local	13	3	runs	0.13	0.00	0.09	73%	8328	800	0	0.13461
sars-cov-2_pangenome_k32.r_0.01.S_local.k_13.d_3.M_runsapprox	sars-cov-2_pangenome_k32	0.01	local	13	3	runsapprox	0.08	0.00	0.08	98%	7828	0	0	0.091396
sars-cov-2_pangenome_k32.r_0.05.S_local.k_13.d_3.M_default	sars-cov-2_pangenome_k32	0.05	local	13	3	default	0.01	0.00	0.01	94%	1616	0	0	0.026548
sars-cov-2_pangenome_k32.r_0.05.S_local.k_13.d_3.M_ones	sars-cov-2_pangenome_k32	0.05	local	13	3	ones	0.27	0.00	0.26	99%	6248	0	0	0.274113
sars-cov-2_pangenome_k32.r_0.05.S_local.k_13.d_3.M_runs	sars-cov-2_pangenome_k32	0.05	local	13	3	runs	1.28	0.03	1.23	98%	28892	2872	0	1.291655
sars-cov-2_pangenome_k32.r_0.05.S_local.k_13.d_3.M_runsapprox	sars-cov-2_pangenome_k32	0.05	local	13	3	runsapprox	0.37	0.01	0.36	99%	23644	0	0	0.382076
sars-cov-2_pangenome_k32.r_0.1.S_local.k_13.d_3.M_default	sars-cov-2_pangenome_k32	0.1	local	13	3	default	0.03	0.00	0.02	96%	1616	0	0	0.039211
sars-cov-2_pangenome_k32.r_0.1.S_local.k_13.d_3.M_ones	sars-cov-2_pangenome_k32	0.1	local	13	3	ones	0.46	0.00	0.46	99%	8416	0	0	0.464655
sars-cov-2_pangenome_k32.r_0.1.S_local.k_13.d_3.M_runs	sars-cov-2_pangenome_k32	0.1	local	13	3	runs	8.02	0.03	7.96	99%	56776	4504	0	8.03459
sars-cov-2_pangenome_k32.r_0.1.S_local.k_13.d_3.M_runsapprox	sars-cov-2_pangenome_k32	0.1	local	13	3	runsapprox	0.83	0.02	0.80	99%	43012	0	0	0.84181
sars-cov-2_pangenome_k32.r_0.2.S_local.k_13.d_3.M_default	sars-cov-2_pangenome_k32	0.2	local	13	3	default	0.03	0.00	0.03	100%	1616	0	0	0.043632
sars-cov-2_pangenome_k32.r_0.2.S_local.k_13.d_3.M_ones	sars-cov-2_pangenome_k32	0.2	local	13	3	ones	0.54	0.01	0.53	99%	12640	0	0	0.550489
sars-cov-2_pangenome_k32.r_0.2.S_local.k_13.d_3.M_runs	sars-cov-2_pangenome_k32	0.2	local	13	3	runs	40.23	0.03	40.11	99%	117696	6648	0	40.233586
sars-cov-2_pangenome_k32.r_0.2.S_local.k_13.d_3.M_runsapprox	sars-cov-2_pangenome_k32	0.2	local	13	3	runsapprox	1.20	0.06	1.13	99%	80580	0	0	1.205269
sars-cov-2_pangenome_k32.r_0.3.S_local.k_13.d_3.M_default	sars-cov-2_pangenome_k32	0.3	local	13	3	default	0.04	0.00	0.04	100%	1616	0	0	0.063043
sars-cov-2_pangenome_k32.r_0.3.S_local.k_13.d_3.M_ones	sars-cov-2_pangenome_k32	0.3	local	13	3	ones	0.75	0.00	0.74	99%	21088	0	0	0.754122
sars-cov-2_pangenome_k32.r_0.3.S_local.k_13.d_3.M_runs	sars-cov-2_pangenome_k32	0.3	local	13	3	runs	85.50	0.12	85.25	99%	182524	8096	0	85.509464
sars-cov-2_pangenome_k32.r_0.3.S_local.k_13.d_3.M_runsapprox	sars-cov-2_pangenome_k32	0.3	local	13	3	runsapprox	1.82	0.03	1.78	99%	139824	0	0	1.830064
sars-cov-2_pangenome_k32.r_0.4.S_local.k_13.d_3.M_default	sars-cov-2_pangenome_k32	0.4	local	13	3	default	0.05	0.00	0.05	100%	1616	0	0	0.064269
sars-cov-2_pangenome_k32.r_0.4.S_local.k_13.d_3.M_ones	sars-cov-2_pangenome_k32	0.4	local	13	3	ones	1.14	0.02	1.12	99%	21088	0	0	1.152569
sars-cov-2_pangenome_k32.r_0.4.S_local.k_13.d_3.M_runs	sars-cov-2_pangenome_k32	0.4	local	13	3	runs	115.81	0.13	115.50	99%	217748	9136	0	115.821866
sars-cov-2_pangenome_k32.r_0.4.S_local.k_13.d_3.M_runsapprox	sars-cov-2_pangenome_k32	0.4	local	13	3	runsapprox	2.63	0.11	2.51	99%	157232	0	0	2.640128
sars-cov-2_pangenome_k32.r_0.5.S_local.k_13.d_3.M_default	sars-cov-2_pangenome_k32	0.5	local	13	3	default	0.05	0.00	0.04	98%	1616	0	0	0.067096
sars-cov-2_pangenome_k32.r_0.5.S_local.k_13.d_3.M_ones	sars-cov-2_pangenome_k32	0.5	local	13	3	ones	1.54	0.03	1.51	99%	38200	0	0	1.550991
sars-cov-2_pangenome_k32.r_0.5.S_local.k_13.d_3.M_runs	sars-cov-2_pangenome_k32	0.5	local	13	3	runs	130.69	0.27	130.10	99%	295792	9880	0	130.699809
sars-cov-2_pangenome_k32.r_0.5.S_local.k_13.d_3.M_runsapprox	sars-cov-2_pangenome_k32	0.5	local	13	3	runsapprox	3.52	0.22	3.29	99%	232360	0	0	3.526552
sars-cov-2_pangenome_k32.r_0.6.S_local.k_13.d_3.M_default	sars-cov-2_pangenome_k32	0.6	local	13	3	default	0.06	0.00	0.05	98%	1616	0	0	0.075732
sars-cov-2_pangenome_k32.r_0.6.S_local.k_13.d_3.M_ones	sars-cov-2_pangenome_k32	0.6	local	13	3	ones	1.77	0.02	1.74	99%	38064	0	0	1.778764
sars-cov-2_pangenome_k32.r_0.6.S_local.k_13.d_3.M_runs	sars-cov-2_pangenome_k32	0.6	local	13	3	runs	132.19	0.18	131.84	99%	318324	10440	0	132.198762
sars-cov-2_pangenome_k32.r_0.6.S_local.k_13.d_3.M_runsapprox	sars-cov-2_pangenome_k32	0.6	local	13	3	runsapprox	4.55	0.27	4.27	99%	275788	0	0	4.554786
sars-cov-2_pangenome_k32.r_0.7.S_local.k_13.d_3.M_default	sars-cov-2_pangenome_k32	0.7	local	13	3	default	0.05	0.00	0.05	96%	1616	0	0	0.070293
sars-cov-2_pangenome_k32.r_0.7.S_local.k_13.d_3.M_ones	sars-cov-2_pangenome_k32	0.7	local	13	3	ones	1.99	0.03	1.95	99%	38200	0	0	1.99838
sars-cov-2_pangenome_k32.r_0.7.S_local.k_13.d_3.M_runs	sars-cov-2_pangenome_k32	0.7	local	13	3	runs	76.84	0.15	76.57	99%	333192	10824	0	76.848674
sars-cov-2_pangenome_k32.r_0.7.S_local.k_13.d_3.M_runsapprox	sars-cov-2_pangenome_k32	0.7	local	13	3	runsapprox	5.17	0.28	4.88	99%	281740	0	0	5.176942
sars-cov-2_pangenome_k32.r_0.8.S_local.k_13.d_3.M_default	sars-cov-2_pangenome_k32	0.8	local	13	3	default	0.06	0.00	0.05	98%	1616	0	0	0.080803
sars-cov-2_pangenome_k32.r_0.8.S_local.k_13.d_3.M_ones	sars-cov-2_pangenome_k32	0.8	local	13	3	ones	2.14	0.03	2.09	99%	38200	0	0	2.145767
sars-cov-2_pangenome_k32.r_0.8.S_local.k_13.d_3.M_runs	sars-cov-2_pangenome_k32	0.8	local	13	3	runs	45.90	0.22	45.60	99%	346344	11064	0	45.90964
sars-cov-2_pangenome_k32.r_0.8.S_local.k_13.d_3.M_runsapprox	sars-cov-2_pangenome_k32	0.8	local	13	3	runsapprox	5.84	0.22	5.61	99%	305508	0	0	5.854074
sars-cov-2_pangenome_k32.r_0.9.S_local.k_13.d_3.M_default	sars-cov-2_pangenome_k32	0.9	local	13	3	default	0.05	0.00	0.04	98%	1616	0	0	0.068355
sars-cov-2_pangenome_k32.r_0.9.S_local.k_13.d_3.M_ones	sars-cov-2_pangenome_k32	0.9	local	13	3	ones	2.24	0.03	2.20	99%	38200	0	0	2.249938
sars-cov-2_pangenome_k32.r_0.9.S_local.k_13.d_3.M_runs	sars-cov-2_pangenome_k32	0.9	local	13	3	runs	22.47	0.34	22.07	99%	356288	11176	0	22.482912
sars-cov-2_pangenome_k32.r_0.9.S_local.k_13.d_3.M_runsapprox	sars-cov-2_pangenome_k32	0.9	local	13	3	runsapprox	6.70	0.36	6.33	99%	328524	0	0	6.706389
sars-cov-2_pangenome_k32.r_1.0.S_local.k_13.d_3.M_default	sars-cov-2_pangenome_k32	1.0	local	13	3	default	0.06	0.00	0.05	98%	1616	0	0	0.078183
sars-cov-2_pangenome_k32.r_1.0.S_local.k_13.d_3.M_ones	sars-cov-2_pangenome_k32	1.0	local	13	3	ones	2.35	0.04	2.30	99%	72352	0	0	2.356043
sars-cov-2_pangenome_k32.r_1.0.S_local.k_13.d_3.M_runs	sars-cov-2_pangenome_k32	1.0	local	13	3	runs	8.63	0.18	8.41	99%	466120	11152	0	8.64287
sars-cov-2_pangenome_k32.r_1.0.S_local.k_13.d_3.M_runsapprox	sars-cov-2_pangenome_k32	1.0	local	13	3	runsapprox	6.17	0.31	5.84	99%	450548	0	0	6.177912
sars-cov-2_pangenome_k32.r_0.000000001.S_local.k_13.d_4.M_default	sars-cov-2_pangenome_k32	0.000000001	local	13	4	default	0.00	0.00	0.00	100%	1332	0	0	0.008353
sars-cov-2_pangenome_k32.r_0.000000001.S_local.k_13.d_4.M_ones	sars-cov-2_pangenome_k32	0.000000001	local	13	4	ones	0.00	0.00	0.00	75%	4056	0	0	0.007939
sars-cov-2_pangenome_k32.r_0.000000001.S_local.k_13.d_4.M_runs	sars-cov-2_pangenome_k32	0.000000001	local	13	4	runs	0.00	0.00	0.00	80%	4232	0	0	0.009707
sars-cov-2_pangenome_k32.r_0.000000001.S_local.k_13.d_4.M_runsapprox	sars-cov-2_pangenome_k32	0.000000001	local	13	4	runsapprox	0.00	0.00	0.00	66%	4232	0	0	0.00711
sars-cov-2_pangenome_k32.r_0.0001.S_local.k_13.d_4.M_default	sars-cov-2_pangenome_k32	0.0001	local	13	4	default	0.00	0.00	0.00	66%	1336	0	0	0.007688
sars-cov-2_pangenome_k32.r_0.0001.S_local.k_13.d_4.M_ones	sars-cov-2_pangenome_k32	0.0001	local	13	4	ones	0.00	0.00	0.00	66%	4064	0	0	0.010149
sars-cov-2_pangenome_k32.r_0.0001.S_local.k_13.d_4.M_runs	sars-cov-2_pangenome_k32	0.0001	local	13	4	runs	0.00	0.00	0.00	71%	4288	0	0	0.009803
sars-cov-2_pangenome_k32.r_0.0001.S_local.k_13.d_4.M_runsapprox	sars-cov-2_pangenome_k32	0.0001	local	13	4	runsapprox	0.00	0.00	0.00	100%	4288	0	0	0.006975
sars-cov-2_pangenome_k32.r_0.001.S_local.k_13.d_4.M_default	sars-cov-2_pangenome_k32	0.001	local	13	4	default	0.00	0.00	0.00	100%	1376	0	0	0.008187
sars-cov-2_pangenome_k32.r_0.001.S_local.k_13.d_4.M_ones	sars-cov-2_pangenome_k32	0.001	local	13	4	ones	0.00	0.00	0.00	100%	4156	0	0	0.011982
sars-cov-2_pangenome_k32.r_0.001.S_local.k_13.d_4.M_runs	sars-cov-2_pangenome_k32	0.001	local	13	4	runs	0.01	0.00	0.01	88%	5024	0	0	0.022384
sars-cov-2_pangenome_k32.r_0.001.S_local.k_13.d_4.M_runsapprox	sars-cov-2_pangenome_k32	0.001	local	13	4	runsapprox	0.01	0.00	0.01	93%	4700	0	0	0.020332
sars-cov-2_pangenome_k32.r_0.01.S_local.k_13.d_4.M_default	sars-cov-2_pangenome_k32	0.01	local	13	4	default	0.00	0.00	0.00	100%	1496	0	0	0.016027
sars-cov-2_pangenome_k32.r_0.01.S_local.k_13.d_4.M_ones	sars-cov-2_pangenome_k32	0.01	local	13	4	ones	0.04	0.00	0.04	97%	4708	0	0	0.051091
sars-cov-2_pangenome_k32.r_0.01.S_local.k_13.d_4.M_runs	sars-cov-2_pangenome_k32	0.01	local	13	4	runs	0.08	0.00	0.07	88%	7828	672	0	0.092312
sars-cov-2_pangenome_k32.r_0.01.S_local.k_13.d_4.M_runsapprox	sars-cov-2_pangenome_k32	0.01	local	13	4	runsapprox	0.07	0.00	0.06	97%	7828	0	0	0.076396
sars-cov-2_pangenome_k32.r_0.05.S_local.k_13.d_4.M_default	sars-cov-2_pangenome_k32	0.05	local	13	4	default	0.01	0.00	0.01	100%	1616	0	0	0.026083
sars-cov-2_pangenome_k32.r_0.05.S_local.k_13.d_4.M_ones	sars-cov-2_pangenome_k32	0.05	local	13	4	ones	0.19	0.00	0.18	99%	6248	0	0	0.199054
sars-cov-2_pangenome_k32.r_0.05.S_local.k_13.d_4.M_runs	sars-cov-2_pangenome_k32	0.05	local	13	4	runs	0.50	0.01	0.47	97%	25928	2136	0	0.506515
sars-cov-2_pangenome_k32.r_0.05.S_local.k_13.d_4.M_runsapprox	sars-cov-2_pangenome_k32	0.05	local	13	4	runsapprox	0.32	0.01	0.31	99%	23584	0	0	0.331605
sars-cov-2_pangenome_k32.r_0.1.S_local.k_13.d_4.M_default	sars-cov-2_pangenome_k32	0.1	local	13	4	default	0.02	0.00	0.01	100%	1612	0	0	0.028817
sars-cov-2_pangenome_k32.r_0.1.S_local.k_13.d_4.M_ones	sars-cov-2_pangenome_k32	0.1	local	13	4	ones	0.32	0.00	0.31	99%	8416	0	0	0.325455
sars-cov-2_pangenome_k32.r_0.1.S_local.k_13.d_4.M_runs	sars-cov-2_pangenome_k32	0.1	local	13	4	runs	2.20	0.01	2.15	98%	49160	3360	0	2.206088
sars-cov-2_pangenome_k32.r_0.1.S_local.k_13.d_4.M_runsapprox	sars-cov-2_pangenome_k32	0.1	local	13	4	runsapprox	0.54	0.02	0.51	99%	41604	0	0	0.548401
sars-cov-2_pangenome_k32.r_0.2.S_local.k_13.d_4.M_default	sars-cov-2_pangenome_k32	0.2	local	13	4	default	0.03	0.00	0.02	100%	1616	0	0	0.042412
sars-cov-2_pangenome_k32.r_0.2.S_local.k_13.d_4.M_ones	sars-cov-2_pangenome_k32	0.2	local	13	4	ones	0.47	0.00	0.46	99%	12640	0	0	0.47583
sars-cov-2_pangenome_k32.r_0.2.S_local.k_13.d_4.M_runs	sars-cov-2_pangenome_k32	0.2	local	13	4	runs	10.77	0.06	10.66	99%	96092	5184	0	10.773386
sars-cov-2_pangenome_k32.r_0.2.S_local.k_13.d_4.M_runsapprox	sars-cov-2_pangenome_k32	0.2	local	13	4	runsapprox	1.05	0.04	1.01	99%	81076	0	0	1.06268
sars-cov-2_pangenome_k32.r_0.3.S_local.k_13.d_4.M_default	sars-cov-2_pangenome_k32	0.3	local	13	4	default	0.03	0.00	0.03	97%	1616	0	0	0.044502
sars-cov-2_pangenome_k32.r_0.3.S_local.k_13.d_4.M_ones	sars-cov-2_pangenome_k32	0.3	local	13	4	ones	0.67	0.00	0.66	99%	21088	0	0	0.679034
sars-cov-2_pangenome_k32.r_0.3.S_local.k_13.d_4.M_runs	sars-cov-2_pangenome_k32	0.3	local	13	4	runs	23.24	0.09	23.09	99%	153480	6576	0	23.245081
sars-cov-2_pangenome_k32.r_0.3.S_local.k_13.d_4.M_runsapprox	sars-cov-2_pangenome_k32	0.3	local	13	4	runsapprox	1.88	0.10	1.77	99%	137828	0	0	1.886296
sars-cov-2_pangenome_k32.r_0.4.S_local.k_13.d_4.M_default	sars-cov-2_pangenome_k32	0.4	local	13	4	default	0.04	0.00	0.04	97%	1616	0	0	0.055943
sars-cov-2_pangenome_k32.r_0.4.S_local.k_13.d_4.M_ones	sars-cov-2_pangenome_k32	0.4	local	13	4	ones	0.87	0.01	0.85	99%	21088	0	0	0.875749
sars-cov-2_pangenome_k32.r_0.4.S_local.k_13.d_4.M_runs	sars-cov-2_pangenome_k32	0.4	local	13	4	runs	32.55	0.08	32.40	99%	185448	7680	0	32.560635
sars-cov-2_pangenome_k32.r_0.4.S_local.k_13.d_4.M_runsapprox	sars-cov-2_pangenome_k32	0.4	local	13	4	runsapprox	2.44	0.15	2.28	99%	155456	0	0	2.444357
sars-cov-2_pangenome_k32.r_0.5.S_local.k_13.d_4.M_default	sars-cov-2_pangenome_k32	0.5	local	13	4	default	0.04	0.01	0.03	100%	1616	0	0	0.057336
sars-cov-2_pangenome_k32.r_0.5.S_local.k_13.d_4.M_ones	sars-cov-2_pangenome_k32	0.5	local	13	4	ones	1.19	0.02	1.17	99%	37988	0	0	1.202266
sars-cov-2_pangenome_k32.r_0.5.S_local.k_13.d_4.M_runs	sars-cov-2_pangenome_k32	0.5	local	13	4	runs	36.16	0.05	36.05	99%	262884	8552	0	36.170307
sars-cov-2_pangenome_k32.r_0.5.S_local.k_13.d_4.M_runsapprox	sars-cov-2_pangenome_k32	0.5	local	13	4	runsapprox	3.20	0.17	3.02	99%	230256	0	0	3.213505
sars-cov-2_pangenome_k32.r_0.6.S_local.k_13.d_4.M_default	sars-cov-2_pangenome_k32	0.6	local	13	4	default	0.05	0.00	0.05	100%	1616	0	0	0.060677
sars-cov-2_pangenome_k32.r_0.6.S_local.k_13.d_4.M_ones	sars-cov-2_pangenome_k32	0.6	local	13	4	ones	1.31	0.00	1.30	99%	37988	0	0	1.318766
sars-cov-2_pangenome_k32.r_0.6.S_local.k_13.d_4.M_runs	sars-cov-2_pangenome_k32	0.6	local	13	4	runs	41.23	0.12	41.06	99%	286984	9264	0	41.239715
sars-cov-2_pangenome_k32.r_0.6.S_local.k_13.d_4.M_runsapprox	sars-cov-2_pangenome_k32	0.6	local	13	4	runsapprox	2.94	0.08	2.85	99%	274776	0	0	2.95297
sars-cov-2_pangenome_k32.r_0.7.S_local.k_13.d_4.M_default	sars-cov-2_pangenome_k32	0.7	local	13	4	default	0.05	0.01	0.04	98%	1616	0	0	0.073332
sars-cov-2_pangenome_k32.r_0.7.S_local.k_13.d_4.M_ones	sars-cov-2_pangenome_k32	0.7	local	13	4	ones	1.87	0.03	1.83	99%	38200	0	0	1.875906
sars-cov-2_pangenome_k32.r_0.7.S_local.k_13.d_4.M_runs	sars-cov-2_pangenome_k32	0.7	local	13	4	runs	29.19	0.20	28.91	99%	306300	9808	0	29.197799
sars-cov-2_pangenome_k32.r_0.7.S_local.k_13.d_4.M_runsapprox	sars-cov-2_pangenome_k32	0.7	local	13	4	runsapprox	4.73	0.28	4.44	99%	279284	0	0	4.739749
sars-cov-2_pangenome_k32.r_0.8.S_local.k_13.d_4.M_default	sars-cov-2_pangenome_k32	0.8	local	13	4	default	0.05	0.00	0.05	98%	1616	0	0	0.075281
sars-cov-2_pangenome_k32.r_0.8.S_local.k_13.d_4.M_ones	sars-cov-2_pangenome_k32	0.8	local	13	4	ones	1.54	0.02	1.51	99%	37988	0	0	1.547723
sars-cov-2_pangenome_k32.r_0.8.S_local.k_13.d_4.M_runs	sars-cov-2_pangenome_k32	0.8	local	13	4	runs	18.50	0.23	18.21	99%	324152	10216	0	18.505501
sars-cov-2_pangenome_k32.r_0.8.S_local.k_13.d_4.M_runsapprox	sars-cov-2_pangenome_k32	0.8	local	13	4	runsapprox	4.13	0.11	4.01	99%	304252	0	0	4.140526
sars-cov-2_pangenome_k32.r_0.9.S_local.k_13.d_4.M_default	sars-cov-2_pangenome_k32	0.9	local	13	4	default	0.06	0.00	0.06	100%	1616	0	0	0.07785
sars-cov-2_pangenome_k32.r_0.9.S_local.k_13.d_4.M_ones	sars-cov-2_pangenome_k32	0.9	local	13	4	ones	2.11	0.06	2.04	99%	38200	0	0	2.12058
sars-cov-2_pangenome_k32.r_0.9.S_local.k_13.d_4.M_runs	sars-cov-2_pangenome_k32	0.9	local	13	4	runs	12.23	0.28	11.92	99%	339036	10480	0	12.240255
sars-cov-2_pangenome_k32.r_0.9.S_local.k_13.d_4.M_runsapprox	sars-cov-2_pangenome_k32	0.9	local	13	4	runsapprox	5.40	0.18	5.21	99%	326296	0	0	5.411536
sars-cov-2_pangenome_k32.r_1.0.S_local.k_13.d_4.M_default	sars-cov-2_pangenome_k32	1.0	local	13	4	default	0.06	0.00	0.06	98%	1616	0	0	0.075662
sars-cov-2_pangenome_k32.r_1.0.S_local.k_13.d_4.M_ones	sars-cov-2_pangenome_k32	1.0	local	13	4	ones	2.02	0.07	1.95	99%	72420	0	0	2.034057
sars-cov-2_pangenome_k32.r_1.0.S_local.k_13.d_4.M_runs	sars-cov-2_pangenome_k32	1.0	local	13	4	runs	7.70	0.23	7.38	98%	454652	10632	0	7.712804
sars-cov-2_pangenome_k32.r_1.0.S_local.k_13.d_4.M_runsapprox	sars-cov-2_pangenome_k32	1.0	local	13	4	runsapprox	5.54	0.29	5.24	99%	449768	0	0	5.551665
sars-cov-2_pangenome_k32.r_0.000000001.S_local.k_13.d_5.M_default	sars-cov-2_pangenome_k32	0.000000001	local	13	5	default	0.00	0.00	0.00	100%	1332	0	0	0.007684
sars-cov-2_pangenome_k32.r_0.000000001.S_local.k_13.d_5.M_ones	sars-cov-2_pangenome_k32	0.000000001	local	13	5	ones	0.00	0.00	0.00	75%	4056	0	0	0.007039
sars-cov-2_pangenome_k32.r_0.000000001.S_local.k_13.d_5.M_runs	sars-cov-2_pangenome_k32	0.000000001	local	13	5	runs	0.00	0.00	0.00	75%	4232	0	0	0.007085
sars-cov-2_pangenome_k32.r_0.000000001.S_local.k_13.d_5.M_runsapprox	sars-cov-2_pangenome_k32	0.000000001	local	13	5	runsapprox	0.00	0.00	0.00	75%	4232	0	0	0.007978
sars-cov-2_pangenome_k32.r_0.0001.S_local.k_13.d_5.M_default	sars-cov-2_pangenome_k32	0.0001	local	13	5	default	0.00	0.00	0.00	100%	1336	0	0	0.007839
sars-cov-2_pangenome_k32.r_0.0001.S_local.k_13.d_5.M_ones	sars-cov-2_pangenome_k32	0.0001	local	13	5	ones	0.00	0.00	0.00	85%	4064	0	0	0.01113
sars-cov-2_pangenome_k32.r_0.0001.S_local.k_13.d_5.M_runs	sars-cov-2_pangenome_k32	0.0001	local	13	5	runs	0.00	0.00	0.00	66%	4288	0	0	0.009879
sars-cov-2_pangenome_k32.r_0.0001.S_local.k_13.d_5.M_runsapprox	sars-cov-2_pangenome_k32	0.0001	local	13	5	runsapprox	0.00	0.00	0.00	100%	4288	0	0	0.009818
sars-cov-2_pangenome_k32.r_0.001.S_local.k_13.d_5.M_default	sars-cov-2_pangenome_k32	0.001	local	13	5	default	0.00	0.00	0.00	100%	1372	0	0	0.008142
sars-cov-2_pangenome_k32.r_0.001.S_local.k_13.d_5.M_ones	sars-cov-2_pangenome_k32	0.001	local	13	5	ones	0.01	0.00	0.01	82%	4156	0	0	0.021108
sars-cov-2_pangenome_k32.r_0.001.S_local.k_13.d_5.M_runs	sars-cov-2_pangenome_k32	0.001	local	13	5	runs	0.01	0.00	0.01	93%	5020	0	0	0.019047
sars-cov-2_pangenome_k32.r_0.001.S_local.k_13.d_5.M_runsapprox	sars-cov-2_pangenome_k32	0.001	local	13	5	runsapprox	0.01	0.00	0.01	100%	4700	0	0	0.015511
sars-cov-2_pangenome_k32.r_0.01.S_local.k_13.d_5.M_default	sars-cov-2_pangenome_k32	0.01	local	13	5	default	0.00	0.00	0.00	100%	1468	0	0	0.010802
sars-cov-2_pangenome_k32.r_0.01.S_local.k_13.d_5.M_ones	sars-cov-2_pangenome_k32	0.01	local	13	5	ones	0.04	0.00	0.03	97%	4708	0	0	0.050823
sars-cov-2_pangenome_k32.r_0.01.S_local.k_13.d_5.M_runs	sars-cov-2_pangenome_k32	0.01	local	13	5	runs	0.10	0.00	0.06	61%	7824	528	0	0.111325
sars-cov-2_pangenome_k32.r_0.01.S_local.k_13.d_5.M_runsapprox	sars-cov-2_pangenome_k32	0.01	local	13	5	runsapprox	0.07	0.01	0.05	97%	7824	0	0	0.074155
sars-cov-2_pangenome_k32.r_0.05.S_local.k_13.d_5.M_default	sars-cov-2_pangenome_k32	0.05	local	13	5	default	0.01	0.00	0.01	100%	1616	0	0	0.021886
sars-cov-2_pangenome_k32.r_0.05.S_local.k_13.d_5.M_ones	sars-cov-2_pangenome_k32	0.05	local	13	5	ones	0.12	0.00	0.12	100%	6248	0	0	0.129776
sars-cov-2_pangenome_k32.r_0.05.S_local.k_13.d_5.M_runs	sars-cov-2_pangenome_k32	0.05	local	13	5	runs	0.33	0.01	0.29	95%	24540	1728	0	0.337711
sars-cov-2_pangenome_k32.r_0.05.S_local.k_13.d_5.M_runsapprox	sars-cov-2_pangenome_k32	0.05	local	13	5	runsapprox	0.23	0.01	0.21	98%	22544	0	0	0.236656
sars-cov-2_pangenome_k32.r_0.1.S_local.k_13.d_5.M_default	sars-cov-2_pangenome_k32	0.1	local	13	5	default	0.02	0.00	0.01	100%	1616	0	0	0.028673
sars-cov-2_pangenome_k32.r_0.1.S_local.k_13.d_5.M_ones	sars-cov-2_pangenome_k32	0.1	local	13	5	ones	0.21	0.01	0.20	99%	8416	0	0	0.217407
sars-cov-2_pangenome_k32.r_0.1.S_local.k_13.d_5.M_runs	sars-cov-2_pangenome_k32	0.1	local	13	5	runs	1.05	0.01	1.01	97%	45436	2848	0	1.063374
sars-cov-2_pangenome_k32.r_0.1.S_local.k_13.d_5.M_runsapprox	sars-cov-2_pangenome_k32	0.1	local	13	5	runsapprox	0.44	0.02	0.41	99%	42564	0	0	0.447289
sars-cov-2_pangenome_k32.r_0.2.S_local.k_13.d_5.M_default	sars-cov-2_pangenome_k32	0.2	local	13	5	default	0.02	0.00	0.02	100%	1616	0	0	0.038106
sars-cov-2_pangenome_k32.r_0.2.S_local.k_13.d_5.M_ones	sars-cov-2_pangenome_k32	0.2	local	13	5	ones	0.37	0.00	0.36	99%	12640	0	0	0.377111
sars-cov-2_pangenome_k32.r_0.2.S_local.k_13.d_5.M_runs	sars-cov-2_pangenome_k32	0.2	local	13	5	runs	4.48	0.02	4.42	99%	88740	4616	0	4.484407
sars-cov-2_pangenome_k32.r_0.2.S_local.k_13.d_5.M_runsapprox	sars-cov-2_pangenome_k32	0.2	local	13	5	runsapprox	0.91	0.05	0.86	99%	80588	0	0	0.922292
sars-cov-2_pangenome_k32.r_0.3.S_local.k_13.d_5.M_default	sars-cov-2_pangenome_k32	0.3	local	13	5	default	0.03	0.00	0.03	100%	1616	0	0	0.048604
sars-cov-2_pangenome_k32.r_0.3.S_local.k_13.d_5.M_ones	sars-cov-2_pangenome_k32	0.3	local	13	5	ones	0.77	0.01	0.75	99%	21088	0	0	0.782343
sars-cov-2_pangenome_k32.r_0.3.S_local.k_13.d_5.M_runs	sars-cov-2_pangenome_k32	0.3	local	13	5	runs	12.17	0.07	12.06	99%	143680	6008	0	12.17676
sars-cov-2_pangenome_k32.r_0.3.S_local.k_13.d_5.M_runsapprox	sars-cov-2_pangenome_k32	0.3	local	13	5	runsapprox	1.87	0.08	1.78	99%	137400	0	0	1.875228
